,Altria_Group_final_fft,Altria_Group_fft_absolute,Altria_Group_fft_angle,Archer_Daniels_Midland_Co_final_fft,Archer_Daniels_Midland_Co_fft_absolute,Archer_Daniels_Midland_Co_fft_angle,Brown_Forman_final_fft,Brown_Forman_fft_absolute,Brown_Forman_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Church_Dwight_final_fft,Church_Dwight_fft_absolute,Church_Dwight_fft_angle,The_Clorox_Company_final_fft,The_Clorox_Company_fft_absolute,The_Clorox_Company_fft_angle,Coca_Cola_Company_final_fft,Coca_Cola_Company_fft_absolute,Coca_Cola_Company_fft_angle,Colgate_Palmolive_final_fft,Colgate_Palmolive_fft_absolute,Colgate_Palmolive_fft_angle,Conagra_Brands_final_fft,Conagra_Brands_fft_absolute,Conagra_Brands_fft_angle,Constellation_Brands_final_fft,Constellation_Brands_fft_absolute,Constellation_Brands_fft_angle,Costco_Wholesale_final_fft,Costco_Wholesale_fft_absolute,Costco_Wholesale_fft_angle,General_Mills_final_fft,General_Mills_fft_absolute,General_Mills_fft_angle,The_Hershey_Company_final_fft,The_Hershey_Company_fft_absolute,The_Hershey_Company_fft_angle,Hormel_Foods_final_fft,Hormel_Foods_fft_absolute,Hormel_Foods_fft_angle,JM_Smucker_final_fft,JM_Smucker_fft_absolute,JM_Smucker_fft_angle,Kellogg_final_fft,Kellogg_fft_absolute,Kellogg_fft_angle,Kimberly_Clark_final_fft,Kimberly_Clark_fft_absolute,Kimberly_Clark_fft_angle,Kroger_final_fft,Kroger_fft_absolute,Kroger_fft_angle,McCormick_final_fft,McCormick_fft_absolute,McCormick_fft_angle,Molson_Coors_Brewing_Company_final_fft,Molson_Coors_Brewing_Company_fft_absolute,Molson_Coors_Brewing_Company_fft_angle,Mondelez_International_final_fft,Mondelez_International_fft_absolute,Mondelez_International_fft_angle,Monster_Beverage_final_fft,Monster_Beverage_fft_absolute,Monster_Beverage_fft_angle,PepsiCo_final_fft,PepsiCo_fft_absolute,PepsiCo_fft_angle,Procter_Gamble_final_fft,Procter_Gamble_fft_absolute,Procter_Gamble_fft_angle,Sysco_final_fft,Sysco_fft_absolute,Sysco_fft_angle,Tyson_Foods_final_fft,Tyson_Foods_fft_absolute,Tyson_Foods_fft_angle,Walmart_final_fft,Walmart_fft_absolute,Walmart_fft_angle,Walgreens_Boots_Alliance_final_fft,Walgreens_Boots_Alliance_fft_absolute,Walgreens_Boots_Alliance_fft_angle
35,(527.3689828703189+2.266444582167992j),527.3738530347506,0.004297618370408008,(34.621370719211896+179.46275962077124j),182.77177408226856,1.3802207772782666,(132.1185720911684+557.7343067250088j),573.1691495443865,1.3381993108216979,(-39.60814443217734+126.97238520313239j),133.006735579567,1.8731736532029872,(53.66147925780976+729.0778972399355j),731.050021954683,1.4973269563596139,(-129.49714531569748+274.30504994909126j),303.3360695210649,2.0118691020481876,(146.20267840218523+361.29359405469864j),389.7541331107781,1.18627533930842,(-544.0141123086154+541.0687181599823j),767.272254263255,2.3589089252860367,(55.46781349765084+95.88036532369844j),110.76878074988481,1.0463276948075286,(43.83793816505025+452.27140666763574j),454.3910101572045,1.4741697905761277,(-359.5422190924055+1003.866129388623j),1066.3103736921942,1.914719873777752,(166.51165773547623+303.04778627046755j),345.78041142500734,1.068370278876147,(56.816315086938715+541.4648526943668j),544.4375816963691,1.4662481608547577,(-74.83998930342744+93.10399096367021j),119.45449816687658,2.2478696343995757,(-51.95177505426827+567.6149723066765j),569.987494352287,1.662068464059118,(44.50170057147275+178.576208394922j),184.03766885738264,1.3265680604774002,(21.391252937065573+427.6759160060649j),428.2105496526728,1.5208205381507358,(-42.150581266361556+241.3318162286409j),244.98513633546554,1.7437103331682784,(67.75198108417922+361.66183849155624j),367.9532801347523,1.3856076159886221,(-268.4260516934992+93.48259915815936j),284.2385293606871,2.8064669836864384,(-57.74707748489439+17.946645391315656j),60.471539081191146,2.840275390104454,(-135.94227738148257+131.6849577523704j),189.26497530686316,2.3721007957370372,(15.475476779423765+323.02778499641664j),323.3982687975334,1.522925356133847,(27.848846073397738+253.90763623917124j),255.43031528810965,1.4615519869770506,(-11.384578429212134-8.57386777841046j),14.252011601614255,-2.4961025495104963,(-17.39837055386336+191.91727963375644j),192.70429554099462,1.6612047662929992,(-75.14962828325422+233.76014489169j),245.54281087194386,1.8818428358296595,(79.92898009175698+200.29271762203652j),215.65206836691675,1.1910998326826658
36,(309.332451659009-603.7317275702907j),678.3646250537987,-1.0973038248674967,(65.26572502665235+117.28926173686021j),134.22513096299178,1.0630138405414218,(-237.67637601015673-261.19229173156407j),353.1451160264118,-2.30909086817921,(-58.422081958045965+227.41734551007835j),234.80159432840952,1.8222525747851688,(-688.3729838709659+282.5304757916819j),744.097328764518,2.752125429356363,(-151.87359026822128+246.61042245177734j),289.6243910357062,2.1227845640337244,(-295.01193050302277+150.37641619097877j),331.1270234903258,2.670191418597665,(-588.1535453423953+18.85512481344511j),588.4556981035698,3.1095454617611553,(-79.66585138640235+86.13687334933736j),117.32948831184824,2.3171858467716535,(111.74941192816576+271.9974537240938j),294.0587456592329,1.1809739692689163,(-165.10560131547584+422.06810949942076j),453.21225561778436,1.9436782592133186,(-308.5170176443847-33.629551891348335j),310.344481079652,-3.0330174443592735,(-77.82274688576456+307.3431111528102j),317.04284869073206,1.8187950931267218,(240.9166805473768+108.30798620011977j),264.1428909524013,0.42249308325893314,(100.13709333342302+503.03969617714097j),512.9097127090273,1.3743009301582418,(19.76207572070666+196.47009193086782j),197.4614814593332,1.4705478372646337,(-324.1093703456549+428.70355631194377j),537.4324358841443,2.2181404629815873,(-63.39219101828925+252.99754294259176j),260.8185703071923,1.8163061694320517,(-69.29900442507585+278.254225206311j),286.7538419262611,1.814879960751689,(-159.10875080712083+243.67312672871267j),291.01922148399365,2.14924942191116,(-160.82806286952373-42.50853018195255j),166.35095714961622,-2.883191380324068,(476.42530705623835-402.1338687046889j),623.4522608532517,-0.701038312674366,(72.00968477779293+288.11114519254266j),296.97378114230133,1.325876797016924,(-78.93700412044598+176.9986484596976j),193.8029209688825,1.9902981730694425,(-88.04201404304396+52.96140068818555j),102.74388643423067,2.600036502461335,(49.804744664558015+55.423943674990376j),74.5139324126054,0.8387473696102581,(19.422756843254604+360.40500366345856j),360.9279847130862,1.5169569343567637,(-113.81445732651915+203.51550597463205j),233.17866941176362,2.0807075670367428
37,(-55.9533715143362-803.766732402746j),805.7119459839284,-1.6402981435963386,(80.21164948638669+96.60516834513018j),125.56459399176943,0.877848569783961,(-269.37011091572026-301.6265140100605j),404.3993207321306,-2.2997630610422997,(104.602023331975-4.3175809435216905j),104.6910922206226,-0.0412528487686429,(333.1250247828568-20.157218480684207j),333.73431887274796,-0.06043578146700907,(231.36762081979168+81.46522305467573j),245.29076324060588,0.3385470464100812,(-310.4122481124507+12.121298462398101j),310.6488204623352,3.1025634490230947,(-421.8556713996535+54.02292053161639j),425.3006976655667,3.0142256851951954,(45.04627576505261+76.09404791888817j),88.42777328974881,1.036293575330562,(58.71754138762526+287.8410209772962j),293.76896198179236,1.3695643487016211,(274.0244312149074+625.9198335152555j),683.2752204568952,1.1581384962432388,(351.0682250042445+63.95697848569715j),356.8464567634808,0.18020197854340864,(-19.614766240133278+201.81473581531236j),202.76569395945506,1.667683958510241,(-66.46352454014463+160.88557885132246j),174.07346028795862,1.9625535327152135,(-64.03236080062194+530.5147477795664j),534.3650819817084,1.690913829459673,(120.9226318531683+12.385835689265008j),121.55530354541649,0.10207180424266511,(7.440232072183276+212.3458720084397j),212.47617845846295,1.5357723844864297,(34.86453051294017+231.3725014626783j),233.98455060320714,1.4212358220964423,(-18.96845298624134+214.45325490079674j),215.29050314920383,1.6590170331189644,(180.30333814953454+255.53579227064404j),312.7424417619891,0.956328950759576,(149.55419774467435-55.843016920424596j),159.63990917633342,-0.3573641386255761,(207.6127775134129+511.2443596989693j),551.7915011223379,1.1850483876830704,(223.40425109193154+195.03642735059825j),296.56140578239774,0.7177076047924306,(-128.12858852463535+93.15640915820623j),158.4141779152562,2.5129394090615467,(98.2577366589353+27.559940587330473j),102.04966015873774,0.2734595125792345,(-73.95296931517895+118.14947737789966j),139.38558273796693,2.1300621012388024,(71.72944187658682+428.9251625949276j),434.88148723417936,1.4050989406273722,(255.71226789395757+221.04116249143772j),338.0058571490105,0.7128026142163606
38,(-315.4219845568796-479.9189829641797j),574.2937040845677,-2.152244399346445,(-215.1408896148302-78.69976327406229j),229.083511243507,-2.790907004955738,(-270.3189645706412+41.27021594592155j),273.45122660314865,2.9900902473671933,(109.91631477053168-26.765570852030194j),113.12821060977518,-0.23885986573794263,(87.81650940195875+339.4608651701769j),350.63573449611397,1.3176519052651643,(-187.88378701385176+243.26197708763846j),307.3706344452136,2.2284496937313882,(-188.891248525117-348.80247907746457j),396.6649381782597,-2.067122813620654,(-320.4276054557446-409.87705812415504j),520.2624848233959,-2.2343191471759405,(21.69249551861387+64.05706375732498j),67.63040572874807,1.2442744385159277,(-168.24930515235368+358.47128668540483j),395.99178282148677,2.00962653099142,(-164.9366978601977+463.16303052860917j),491.6544590964995,1.9129033959647546,(-276.05625060618223-141.04957419835094j),310.003283660479,-2.669227394096357,(-40.116072721708484+356.77273749471254j),359.0210098449455,1.682767550315361,(-70.0183975246961-12.226635913006163j),71.07789120166397,-2.9687153957816124,(-37.17998803068309+706.8387748184026j),707.8159401262042,1.6233482754182311,(-4.133807465668575+122.43520977139065j),122.50497522928467,1.6045467304705143,(-191.48388506111687+38.84438979929783j),195.38414689267603,2.9414487684468957,(-36.54143388502388+145.26868029373878j),149.79407820290515,1.817227436733907,(-20.280973469258562+413.0182959175904j),413.51593759797345,1.6198612144781426,(127.52959151294746-57.361739826384905j),139.83621100190433,-0.4226806123031966,(62.02696647621244-42.35388462995965j),75.10789647892634,-0.5991094097236588,(-595.2509745527419+304.73297603303484j),668.719604459103,2.668438478733319,(-270.7488775382528+46.2443852104183j),274.66979785137164,2.972423358380473,(70.78557960997541-75.92339169600241j),103.80250328072428,-0.8204042928387978,(-101.8229858779826-52.4454928796606j),114.53580303336759,-2.6659655234342736,(-12.984373589649774+162.71264538583944j),163.22989593200606,1.6504269979258397,(-143.0485195900518+127.69098899442002j),191.74949185663706,2.4128581469192074,(-116.62702912931766+180.21356105407614j),214.6597109644051,2.145172552716537
39,(-68.58064686815493-70.74779936266464j),98.5320061681199,-2.340641472784768,(-228.8466905507773+41.35995681413629j),232.5541954119737,2.9627906229912173,(337.0122357561485-257.88452383837347j),424.36031233458016,-0.6531635143016795,(-134.73730898994833+89.01540512903405j),161.48648483430082,2.55776079938215,(-299.2062028118102-42.534468938808814j),302.21438226690765,-3.000381109125197,(-45.829261367157756+171.7560886497992j),177.7652249055955,1.8315489421745446,(215.60889751603816-335.79824618931514j),399.05846543069515,-1.0000098617038349,(-228.38368238701173-369.67367969240337j),434.53162812155927,-2.1241999485016163,(46.59661737238855-27.693877927770142j),54.20512545163065,-0.5362417015173462,(5.318001953275541+358.4374245111433j),358.47687294295093,1.5559607894543492,(-262.5794728846052+337.3595647193857j),427.5037490923448,2.232187916035706,(185.91082370529296-2.514258340549509j),185.9278243453183,-0.013523177523828948,(86.94304853856812+482.441636904005j),490.2132461570124,1.3924954871678097,(52.148929056867814+332.8288223687874j),336.8895008770266,1.4153760210707176,(-140.10229891858376+642.6795904692011j),657.7732969404673,1.7854354136403308,(-25.322167792711866-37.329720258989155j),45.1078728864113,-2.1668356186565076,(-100.96682929441727+131.23186568147378j),165.57808788607377,2.2265840565896533,(-104.79816073126054+203.9046534437682j),229.25915944336518,2.0455468449357497,(-18.953344581204135+174.55663780309786j),175.5825990009709,1.6789525287193252,(350.93795122815214-7.980326171290377j),351.02867577736873,-0.022736073452694867,(54.88471966935049+68.22672840598581j),87.5626571214427,0.8933502742488592,(-579.3316784092144-342.3158122803198j),672.9080984395808,-2.607905627442472,(-134.93989729690094+161.0789964497895j),210.13143263150678,2.2681207964438763,(-103.56514947314213-76.28457038656342j),128.62766368264963,-2.5067323548177467,(-199.5879151650502+83.75712918133196j),216.44997705851023,2.7442619590053026,(93.89173809310007+102.26831905107716j),138.83251623332413,0.8280750212671073,(-93.9424672489863+14.447681543120481j),95.04694973958023,2.988995378604714,(80.2233724014506+96.55076033359094j),125.53023062376785,0.8774998451623887
40,(322.46734703902257-208.31023855272014j),383.89887391379074,-0.5735501034171637,(159.69948647501587+318.8355909830881j),356.5950925881045,1.106442168261367,(2.2431981156435086+245.08821445867852j),245.09847980827874,1.5616439671602058,(132.95221016407618+255.8196480020846j),288.3053632720403,1.0915047796958859,(208.59362626874523+46.285131678785376j),213.66706422485302,0.21835366929094446,(190.4270443048702+85.52579717834018j),208.75133816500335,0.4221271336181593,(493.52182737036526+122.16629258122165j),508.41754211870506,0.24266184022382647,(21.05417258561735-463.3142056578371j),463.792336447701,-1.525385031823424,(10.355078430459272-38.8364641706827j),40.19326558743,-1.3102254755250506,(-31.098661991150863+461.92060075810144j),462.96627110661655,1.6380195751883542,(-90.48737559678217+892.3530064710945j),896.9291239002079,1.6718540093747079,(-178.83780423943614-107.47306129989114j),208.64663699746765,-2.6004729331182044,(164.73408183402668+388.9631202876752j),422.4093117600798,1.170179002205033,(-106.97142341790553+109.57736245318358j),153.13420189575282,2.344161112855659,(259.0929188008989+298.38309321070653j),395.17288733762894,0.8557604967167619,(-94.55564937139363+168.03357139921883j),192.81092278504946,2.0833519803619627,(40.00450265310157+320.0374066064687j),322.527986165412,1.44644186502499,(-33.110833193251665+223.02834029485666j),225.47276520553368,1.7181800236376288,(-57.44356601305579+371.7551789730024j),376.1670857073294,1.7241037381013151,(261.42046343796176-158.27349193403901j),305.5996677895986,-0.544407345150937,(113.87465460111515+168.76987594879674j),203.59446944427424,0.977229906017094,(230.8007402040674-38.17016217738495j),233.93576673820806,-0.1638979409591425,(93.65224172559381+145.9461981140278j),173.41002025306412,1.0002850083287687,(73.64949606719095+291.853333531486j),301.00268531093207,1.3236061348107209,(34.92306108135829-0.565406742945008j),34.92763776835258,-0.01618865391674716,(80.9849649428676+231.15974389736385j),244.93548486385623,1.233816870756621,(-79.4436468740212+190.7155251218428j),206.600349833064,1.9654929261686938,(132.94403647430067+59.545783992721724j),145.67023452094824,0.421107132799838
41,(221.06126118659216-647.041698034536j),683.7624150191515,-1.2415802800741305,(89.2086022969992-19.307377584315155j),91.27403548089396,-0.21314214584558713,(-241.85944099714723+428.82209964736234j),492.32548415192247,2.0843312044814155,(36.14104879277623-21.178883476706783j),41.88938425379103,-0.5300664907948148,(-210.86198723987516+549.8171658320143j),588.8647497569352,1.9370094123933022,(29.71411626020624+110.63914515952705j),114.55980598253451,1.3084198220650385,(-99.45194613437272+70.54657441767787j),121.93239418621754,2.5246167961284085,(-61.027485692267874-419.4730146527196j),423.88909402314266,-1.7152687888476987,(-75.48863998526053+60.408433511597664j),96.68357464507294,2.4667101980719246,(-136.5902008489362+211.50873980044892j),251.77932794398896,2.144206179300999,(-115.58153165525661+651.9682216346541j),662.1341650158437,1.7462542835290658,(231.530371589613+7.170898943282843j),231.64139258793762,0.03096184453362931,(-277.16377881596986+259.01878779039043j),379.3553646858723,2.390022649208565,(68.88260475386036+16.637525567740752j),70.86339319206901,0.23699540221855991,(-186.14392439817777+504.1416946655668j),537.4089773074359,1.9244982486500344,(-37.586780681009756+38.14236586423161j),53.550034133352604,2.3488581442678482,(-44.581326856672135+218.480737693228j),222.98279630338868,1.77208452742348,(-62.62058827698763+220.02597940128072j),228.76356722093843,1.8480705164556956,(-190.331235913004+373.2553473330714j),418.98154336068717,2.0423502537252047,(-100.51792476854399-574.0774890699633j),582.8111329209906,-1.7441338761437153,(-143.62907771228933+13.735847473448668j),144.28439094474737,3.046248448514191,(637.9294270985349+702.2678194996876j),948.7539429499678,0.8333679941075062,(-100.55625395404097+50.4807009406437j),112.51604941841981,2.676334716635795,(-38.77109480662399+136.48195338086165j),141.88206860332957,1.8475796552152657,(15.188777135278272+6.901112817229858j),16.683054545894354,0.4264705115068361,(-27.55142449288393+141.25219688263692j),143.9140858837602,1.7634290236196644,(14.103709648201178+282.16356238638616j),282.5158235646577,1.520853728050002,(-51.188658882627394+107.47478226704294j),119.04246142259608,2.015292829912312
42,(-266.1238439406079-727.7886399849868j),774.918192330598,-1.9213542544842115,(44.630912799718914-121.51130737919078j),129.4485079030898,-1.218794751578928,(2.9488683778243967+331.54118768811503j),331.55430167373135,1.561902135881158,(1.6482493938689515-2.225169331132912j),2.769134272043134,-0.9332545466720644,(-417.94813243819624+179.20392615210196j),454.7468400735777,2.7365325034954098,(-147.5195970591608+207.60745320567653j),254.6819313242389,2.1885809816438755,(-279.6443347696029+236.99801239607706j),366.5637896034261,2.4385529280734306,(47.121769775044754-207.18288212783534j),212.47401684330447,-1.3471602381582384,(-18.73462915219048+49.79281278189802j),53.20066291131392,1.9306639030868227,(67.5738797918035+183.54982901735352j),195.59337658115322,1.2180445693609845,(-321.49741072047107+501.66769415871573j),595.8448291816335,2.1407174774325246,(-325.8040587769119-51.5961783625882j),329.8642907880959,-2.9845313310301793,(-101.58697464642154+264.26682029146025j),283.11987871707566,1.9377917789081354,(-178.50504719764146+214.2053961530677j),278.83329000699484,2.2655361194232224,(-26.997778741682396+431.35651780945955j),432.20056167673755,1.6333028793507607,(-96.50005935150239+34.870076384681724j),102.60693778647241,2.7948444912873414,(-73.1222181651487+316.02002291640156j),324.36940927509573,1.7981795059701402,(-99.01384594219451+94.75928790081187j),137.05132006563665,2.378147350588396,(-194.88779861380112+93.63878268078294j),216.21627059606868,2.6936864146771846,(-296.77029627562445-211.97980014145372j),364.70267947950776,-2.5213408982567955,(-200.15253949398084-52.301716442412186j),206.87317034529164,-2.885998607508375,(465.1805718875857+655.9779424813032j),804.1766133652889,0.9539620585648406,(-259.14472925061233+249.63789256828906j),359.82644164139714,2.3748777747240224,(-217.66933589272782+217.00738246157127j),307.36321157679856,2.357717352796876,(-72.54755792107906+31.415878160916407j),79.0576091273564,2.732933161028555,(72.85487294057565+119.48640451622394j),139.94582300091034,1.0232505071020086,(-83.30365755553169+403.38717463464366j),411.8989099546754,1.7744440030613091,(-111.10773501457842+290.88632092194166j),311.3836548047643,1.9356572966973398
43,(-455.39857519224256-186.0031972434254j),491.9197614163322,-2.7538312731065666,(22.520889432316537+27.67223434592236j),35.67832695794846,0.8876705779169751,(-59.59035875905687-155.21514614463322j),166.26109722281083,-1.9373651438907478,(146.66280888114676+28.026624956618694j),149.3166809682252,0.1888192099112589,(293.09893678211705+35.17275289781986j),295.2018111211693,0.11943188742339556,(-83.70860043007768+222.33710643633964j),237.5729754926823,1.9308762161785789,(24.032890825874425-136.8893772554784j),138.9830257507768,-1.3970031588325764,(597.2619466528904+46.25631800006644j),599.050481908264,0.07729299782582064,(134.51940307708756+28.726910770366533j),137.55255434423802,0.21039189040705616,(170.05529844023835+238.0512342025199j),292.55289202628217,0.9504948197354773,(-171.11387435759428+335.8780810091966j),376.95363547800804,2.041977182105791,(345.3220391862569+59.992031708876844j),350.4944430605336,0.17201098563219003,(109.61847040826798+450.44754571723155j),463.59378824281686,1.3320818957804508,(-18.178875190401552-129.7946415850792j),131.06151413510898,-1.70994988794361,(35.712746227092964+227.35500650106854j),230.14278008267317,1.414990233247087,(128.19293042082066+227.9547917399967j),261.52784648503996,1.0585123106728278,(120.54065089185816+204.91997312636818j),237.7440722784572,1.0390741076949697,(-15.337023238686722+243.72847627260046j),244.21055347381608,1.6336401428119824,(94.95847015275464+206.21090969141883j),227.02433862807328,1.1392516036200762,(-253.90206811481298+141.04544647090117j),290.4480644851244,2.6345280323471503,(62.44587675216131+20.936737221681923j),65.86223871715782,0.32349985530998887,(-10.654130474702413+104.81725940828807j),105.35733655534547,1.6720932379757367,(150.9888810779208+214.97129999560968j),262.69811958018454,0.9584831202437829,(211.65126618527705+380.5403487470104j),435.4391065376734,1.063216092709652,(25.17131479989966-16.71905646609823j),30.217907569390515,-0.5863003867476279,(42.637961191849534+125.95573143831321j),132.9768476719092,1.2443891398744902,(60.53396911918955+184.45577441439747j),194.1347319058032,1.2536944781991797,(-3.601843115588103+220.6235595834534j),220.65295900373266,1.587120617700257
44,(-265.9985961547891-0.22190092968571662j),265.9986887116949,-3.140758435359252,(-66.28725782396478-9.353935282551134j),66.94398147026314,-3.0014061405360954,(-305.39640522591833-439.8059602896748j),535.4402366569366,-2.1777465602154784,(23.988489538953125+22.34669182469571j),32.784482089372496,0.7499799112311881,(17.88982707463235+305.88229523470875j),306.4050006948545,1.5123768920229448,(-0.048102967022671805+330.3698139616976j),330.3698174636753,1.5709419301903942,(-186.1667909146895-323.0949659894769j),372.8919831361556,-2.093530742803014,(177.7396379892786-78.1516370950419j),194.16245078077003,-0.4142532351053961,(-61.53965727040645-24.33200014839929j),66.175340181829,-2.765069038816235,(139.6427919678291+155.23259400712251j),208.79958714219367,0.8382181064834577,(-260.34379755465926+319.1214028609458j),411.8462852680833,2.25510601246758,(-130.49756475037356-98.96134501356994j),163.77717244070604,-2.4927761443230705,(-63.245205812588836+125.95275246801828j),140.9398875852631,2.0361499723591368,(101.71966690094727+75.55514234735458j),126.7101817912384,0.6388630571277704,(1.7897092808531454+178.4914318101516j),178.50040417026503,1.560769798975651,(-53.75557571338007-7.644460665725759j),54.29640595054856,-3.0003320400001603,(-52.63541680698518+199.37125998457054j),206.20229487151755,1.8289140272768292,(3.8857766690791955+223.22770516853095j),223.26152291680387,1.5533908517047397,(80.20801857206449+79.73222608974666j),113.0953320012949,0.7824233581517775,(-27.45962489824585+160.69306480418342j),163.02236679582916,1.7400440239571688,(37.62557388703439-164.05178778567836j),168.31123814530605,-1.3453436527516296,(-76.27340149506716-402.04862293714723j),409.2196561521503,-1.7582801806842319,(-121.77976410772894+52.83719336870516j),132.7481824704807,2.732228893420598,(-136.47734458856226+38.636907194230005j),141.84102433175215,2.8657104816508787,(33.28939203583869+45.50200168082323j),56.37921406934829,0.9391737647308931,(-28.893225125195116+88.14811927206098j),92.76265083176901,1.887540936792651,(-50.46661134909312+166.5486921606966j),174.02685344939985,1.865016102630177,(-258.55100285046944+213.8298138922476j),335.51722814808886,2.4505850597445047
45,(84.75888278206276-159.23449604198302j),180.3876185889923,-1.0816518667126656,(-87.91389257189323+204.0668541715064j),222.19841016217296,1.9775771707822383,(-133.74773935539793-268.07943063840236j),299.5914533395261,-2.0335722444597,(-65.36272621879431+7.778286458973223j),65.82391449155016,3.0231478072677884,(-343.48076583644183-108.47137756334256j),360.20143843421533,-2.8357038087899706,(-148.88893219542564+98.74128676765989j),178.65541089714384,2.5560025356319644,(10.037992121270918-230.71731295198018j),230.93557495892367,-1.5273159938463527,(245.23059028120292-23.0575457868428j),246.31218570622843,-0.09374832543836412,(-56.74493350108733-15.317619250016511j),58.775989464502416,-2.877938518789487,(51.10986895855709+215.56790246312548j),221.54398948586365,1.3380008273144217,(-175.2898188532904+248.42819869442178j),304.04455347888484,2.185267796133924,(150.73578477189363-126.81328078791816j),196.98447907130657,-0.6994186770341305,(-234.26960467984782+290.6190042042437j),373.2849491762538,2.2492491192503374,(-219.14165082092322+23.94481708077157j),220.4459511752281,3.0327580239432215,(-122.20890778325338+449.4384061086301j),465.75733813547333,1.8362918990830062,(-166.26164876928755-63.4276106582659j),177.94942440282998,-2.7771419107858746,(-169.86428522839793+184.23135715451673j),250.5894418269645,2.3156427463623657,(-70.23591452348595+74.58210155218289j),102.44790657153783,2.326192125800573,(-59.42403067737007+127.20931494076453j),140.404505731275,2.0078086905466686,(-24.095788365475016+119.65515294291369j),122.0572105315611,1.7695155146276025,(-25.303323924807557-73.46648550231328j),77.70188346304963,-1.9024914398911699,(-86.93426038925242+279.9712309092604j),293.1577318889487,1.8718684975531443,(-88.78840771384063+0.41734399511928555j),88.78938855724515,3.1368922548294575,(-130.03308466749155+7.87341458517445j),130.27123153395405,3.0811171690172143,(-146.71061622514284-148.87364662036498j),209.01523286881857,-2.3488768076971156,(-72.12290352520105+118.15757610836994j),138.43022070599574,2.118824847219995,(-32.93744255527275-73.84983885119867j),80.86206663467058,-1.9903235559152415,(-144.7052437694753+38.220135524156746j),149.66758611626022,2.8833655701066663
46,(108.79288928324934-479.2335137101063j),491.42715983300315,-1.3475654169382565,(174.1867051767332-12.899916299285378j),174.66372291021037,-0.07392303579304427,(286.8528711612886+62.0954623795983j),293.4968758634595,0.21318218942538855,(-17.751385894090667-11.77757588322929j),21.303121715986727,-2.555803894456559,(288.80542792869795+33.610501626958836j),290.75460618998653,0.11585649752271597,(-36.0257769564718-94.94541690569002j),101.55042489676123,-1.933451033533745,(337.830566474388-103.65473320789297j),353.37486520804697,-0.2977060886110822,(324.60432815539474+233.1618826778839j),399.66540179393877,0.6228996929040836,(43.168556602276325-50.56213981391636j),66.48348863955592,-0.8641162955136025,(-129.3337218723646+254.9397440629923j),285.869698842431,2.040275569695297,(108.91720556486096+23.915276761992857j),111.51187439309275,0.21614297406320993,(-217.88811515325244+122.81081012678384j),250.11542497221947,2.6283363919136855,(-118.51786638306146+236.29789212902034j),264.35426699149633,2.035692156426547,(97.03567792476005-65.9379088764671j),117.31892693559315,-0.5968499436244453,(-161.5536849046449+456.65047002972767j),484.38543009120383,1.910834422082365,(-49.6133120258813+92.808295048995j),105.23716244786709,2.061722512464441,(80.24819382252068+93.01973022256485j),122.85130370678037,0.858974861342768,(67.51985301985522+96.90450186387503j),118.10763325589338,0.962243500166057,(93.82840460967492+224.34656397064555j),243.17719933626967,1.1746740990304039,(263.24071335506096-95.23447620014697j),279.9379906779316,-0.3471279486535625,(58.91672529374755+55.50922441834359j),80.94723290431209,0.75562786943207,(-44.402042746923826+675.0369984190944j),676.4957432495493,1.636478906212405,(-6.654675065345742+138.59263802604195j),138.75231174738252,1.6187755557640464,(-22.450324387517746+3.9493978874920224j),22.795061061082958,2.967457194262726,(-9.892761385639535-57.90809038460563j),58.74703107242829,-1.7399984678901765,(80.8827062567801+73.53935832960974j),109.31628147239236,0.7378802123199347,(-11.794294924678653+63.57667346714278j),64.66141664020358,1.7542240026391955,(-43.87932915298184+45.258447023627895j),63.037469444023955,2.340723969125009
