,Air_Products_Chemicals_final_fft,Air_Products_Chemicals_fft_absolute,Air_Products_Chemicals_fft_angle,Albemarle_Corp_final_fft,Albemarle_Corp_fft_absolute,Albemarle_Corp_fft_angle,Avery_Dennison_final_fft,Avery_Dennison_fft_absolute,Avery_Dennison_fft_angle,Ball_final_fft,Ball_fft_absolute,Ball_fft_angle,Celanese_final_fft,Celanese_fft_absolute,Celanese_fft_angle,CF_Industries_Holdings_final_fft,CF_Industries_Holdings_fft_absolute,CF_Industries_Holdings_fft_angle,Eastman_Chemical_final_fft,Eastman_Chemical_fft_absolute,Eastman_Chemical_fft_angle,Ecolab_final_fft,Ecolab_fft_absolute,Ecolab_fft_angle,FMC_Corporation_final_fft,FMC_Corporation_fft_absolute,FMC_Corporation_fft_angle,Freeport_McMoRan_final_fft,Freeport_McMoRan_fft_absolute,Freeport_McMoRan_fft_angle,International_Paper_final_fft,International_Paper_fft_absolute,International_Paper_fft_angle,Martin_Marietta_Materials_final_fft,Martin_Marietta_Materials_fft_absolute,Martin_Marietta_Materials_fft_angle,The_Mosaic_Company_final_fft,The_Mosaic_Company_fft_absolute,The_Mosaic_Company_fft_angle,Newmont_Mining_Corporation_final_fft,Newmont_Mining_Corporation_fft_absolute,Newmont_Mining_Corporation_fft_angle,Nucor_final_fft,Nucor_fft_absolute,Nucor_fft_angle,Packaging_Corporation_of_America_final_fft,Packaging_Corporation_of_America_fft_absolute,Packaging_Corporation_of_America_fft_angle,Sealed_Air_final_fft,Sealed_Air_fft_absolute,Sealed_Air_fft_angle,Sherwin_Williams_final_fft,Sherwin_Williams_fft_absolute,Sherwin_Williams_fft_angle,Vulcan_Materials_final_fft,Vulcan_Materials_fft_absolute,Vulcan_Materials_fft_angle
390,(-5.301325933481451+8.715861450388662j),10.201485062253148,2.1172518244976457,(-10.263928329850472-41.38614364065726j),42.63990044788358,-1.813895502145345,(2.0786143300014146-25.619023199858766j),25.703209668206593,-1.4898380839850727,(-54.34376101722307+20.233515382365784j),57.98827041933124,2.7851696599095823,(5.884192567652661+15.923605451976767j),16.97601050787384,1.2168330449019642,(0.02020854014415363+3.6463877856296047j),3.6464437837821566,1.5652543124954688,(0.6306420670393891+17.125081332185204j),17.13668929667215,1.5339873207827008,(-34.22322153194966+38.73138736361061j),51.68509706999648,2.2944788447080153,(-29.87571499038927+42.86392597964964j),52.24820089319683,2.179499098370594,(-6.720464642362856-43.445720482077654j),43.9624302469287,-1.724266427086376,(-5.274686953139621-0.5815763486837109j),5.306651816632558,-3.0317782344422404,(-38.22190071187117-73.61421929704001j),82.94556634770079,-2.049700648666466,(37.61158761080901-16.652338517615338j),41.13309981889059,-0.4168042258416355,(21.418416582894366+12.667923390043361j),24.884228980107302,0.5341090466985995,(-13.73722997928715+0.6013361465656335j),13.750385182422782,3.0978463889465964,(-14.177508313076686+24.42334147261742j),28.240066406710742,2.096746785474896,(15.516862910131593+6.614617614112121j),16.86790445647413,0.40295918887183485,(-52.18351177878259+17.965382727248624j),55.189436290859724,2.8100287741669026,(26.91050698612858-51.35039023352645j),57.974459578213605,-1.088089231408902
391,(-25.476471420713505-13.58790830138211j),28.873549280564742,-2.65162136553448,(-4.427497723653804-25.602213618349882j),25.982226198934143,-1.7420368547894045,(-5.82040040548387-15.391579613924673j),16.45532691537723,-1.9323300158344383,(24.652203775154867-15.838540059509626j),29.301715004218625,-0.5710703502589424,(16.87842222925871+24.357402765243858j),29.633835499601528,0.964818703636022,(-80.08227343356386+55.71565912747016j),97.5571893316763,2.5337380533923577,(-13.427637126245862+21.982761532665137j),25.759333131821528,2.1191379451250967,(-44.887665493965876+48.72359052166274j),66.24870403880244,2.3152402252144464,(-9.42935273739947+7.338578445542215j),11.948532405600265,2.480243123784954,(110.19453353849093-48.98575168576062j),120.59203576515574,-0.41830316388568983,(7.531922698360573-0.04512037473860969j),7.532057845124117,-0.005990480361594545,(18.46984165936794+61.91713023622132j),64.61320350834895,1.2809004620338509,(-0.3831470238459822-38.76553788251608j),38.76743129177727,-1.5806797069637741,(26.181693596654203-47.440748502944516j),54.185844074893915,-1.0665093759529636,(11.743399702832857+20.83016411991295j),23.912406274630825,1.0574434408972075,(-13.26692645856497+20.82430295902099j),24.69135337291299,2.138041393463407,(25.626777733050798+9.125992331347305j),27.20322541558258,0.34210902576716246,(5.76438552822782+86.55379748507578j),86.7455359059217,1.5042956551556594,(24.223845897490676+13.620186958569509j),27.79036168983345,0.5122098673172247
392,(-28.276945073348273+17.891365067015023j),33.46171792724278,2.5774617256099632,(-44.91616758208786-19.774485602806852j),49.076393420032566,-2.7268736843525874,(8.458286598866511+11.009584903928488j),13.883572016789298,0.9157072824860377,(13.753576581154356+22.549445289556864j),26.41284444433041,1.0231075441778463,(-34.37199330960274+26.474636536970056j),43.385945925380554,2.485264153486538,(-148.93764498575686+109.31035643489975j),184.74624791271992,2.508453520328865,(-57.66481505024375+7.658043009109335j),58.17109692543357,3.0095625242427166,(-44.10783614770099+34.93457001422884j),56.26655660080413,2.471732617741581,(-61.384057563899546-38.89756211861631j),72.67064649347594,-2.5767792175154356,(-74.15979402533884+23.25012463454983j),77.71900247302962,2.8377843764661113,(-15.511661518671447+15.155407927757366j),21.686355907034343,2.3678107800149095,(36.77646606767253-3.529423413418897j),36.94543660667524,-0.0956766038075217,(-128.23951468515196+19.471771731519752j),129.70937907895373,2.9909045680549915,(-25.80748430079562+17.412728856010226j),31.132448862059398,2.5480379505930464,(14.864333265158752+19.433005258021048j),24.466100972079282,0.917826323900443,(-21.411697696180557+25.60908515859429j),33.38092330797274,2.267163827499823,(49.45838509655274+4.654103502442929j),49.676881300765665,0.09382511267266597,(-2.9040748208910614+102.77776285891527j),102.81878324921355,1.5990446778468688,(39.69924097710354+4.465626855860982j),39.94961273121335,0.11201558599962372
393,(-11.472473064600194-3.975188004062177j),12.141653836509127,-2.8080411315707687,(-10.062918012449586-12.686246832194236j),16.19268901735103,-2.241386201015587,(11.101287331546729-51.20980901197519j),52.399266401931,-1.35731897061338,(-12.618738480220316-30.379600880911582j),32.8960895930759,-1.9644810658969964,(1.9451476205980214-14.522026943447521j),14.651718868860879,-1.4376442172565402,(-54.69773755252709+128.879918073308j),140.0066990395378,1.9721658935950346,(47.184138726747165-7.186243074348395j),47.72824150236987,-0.1511406192083426,(-4.103332178206813+10.37317111815894j),11.155268441920805,1.9474793213305948,(99.36994199736102-21.216833550794412j),101.60974066732484,-0.21035499519309445,(40.13659609367568-102.73026713670617j),110.29258421111491,-1.1983338181176728,(20.686993761821185+1.0171397567205602j),20.711984071699412,0.0491285157296802,(18.3548880588437-59.92932371084641j),62.67715497764796,-1.2735921148299203,(-25.75928765971844+39.54977860877035j),47.198791178788376,2.1480940645400928,(24.6354248770746+33.73076024727657j),41.76922725803339,0.939987108993872,(25.10141000163975-40.09999730756501j),47.30846190838528,-1.011499524284527,(-7.382048787803342+11.172193191199932j),13.390763421366346,2.1546929625588103,(48.878823308811235-32.84000053998054j),58.88637366589923,-0.5915932421938999,(-44.46488773219767+57.36827242286651j),72.58267645809961,2.2301551447155985,(63.94826805814159-83.67974342315202j),105.31704727630986,-0.9182674173546562
394,(-23.867339835738278+51.997616045112785j),57.21365208767563,2.001116294513252,(-46.74680974113111+45.77945186149403j),65.4295226462211,2.3666490640523645,(-14.039971132723554-4.329961974653278j),14.692493325152611,-2.8424450957851874,(-0.3888961479677553-9.364253799903146j),9.372325722194287,-1.6123023354069057,(-9.501396047216975+40.54996279005619j),41.648241368886296,1.80095743661129,(-35.76055390744177+206.29141022335412j),209.36800889273226,1.7424402836264483,(-25.852386524192752+59.009997529473985j),64.42457370774594,1.9837117796497372,(-45.343699111968284+55.61329685159463j),71.75576517507355,2.2548206873814687,(67.97753365827727+41.80134945938359j),79.80161589145753,0.5513243692077178,(10.192808913071211-2.8325982692512195j),10.579081552448157,-0.2710618322372981,(-35.64360868876429+1.2318495586730638j),35.664888808083454,3.1070462226230116,(-99.37446835228712+43.60143335954872j),108.51898428987845,2.728126042232192,(32.73902879770077+80.09715680305415j),86.52975519756036,1.1827769965260222,(0.6339511787183127-31.81368820245059j),31.820003946255916,-1.5508719695868944,(-34.502615763722204-7.802496551754666j),35.37385258887128,-2.919191339475959,(-48.63214261082711+18.14220070787998j),51.905922026728575,2.7845330300957296,(40.22733697581236-14.998861469204755j),42.93255740737972,-0.35688656567273325,(-115.98874510090832+123.59108440998011j),169.4937908470936,2.3244731669841268,(-64.59016688380358-0.9712651749829959j),64.59746909994021,-3.1265564333162166
395,(-42.7108138548986+15.400666045685401j),45.4025785038529,2.7955236955712888,(-49.58680761736241+32.23977095855163j),59.1460423117319,2.5650991215062993,(1.881638748016647-20.133605448325575j),20.221341021971885,-1.4776093910310366,(-14.54932383930679+26.14226889488183j),29.918239372552105,2.078649862419959,(-32.20097475792511+17.39729945615044j),36.600120269303794,2.6462484758814293,(-120.23323242634761+97.427798783735j),154.75207964848835,2.460588592101449,(-39.59689978014938-36.24139580623506j),53.67823806891752,-2.400411160219115,(-28.712182898941826+50.00132266566791j),57.658665568486086,2.09205058632166,(-35.78956637250934+27.51922844012339j),45.1464394506582,2.486093789713956,(-68.961949332098-11.312505752952898j),69.88364073296013,-2.9790009106394395,(-14.053178353693855+6.661618560027627j),15.552137591985035,2.6989366039119993,(42.20628750289048+56.14040696525314j),70.23614453399968,0.9261450147621073,(-2.2206267447730315-0.6854047067716316j),2.3239971496682124,-2.8422156958467655,(0.1385411368927052+8.525566077480047j),8.526691655506843,1.554547676214039,(-7.40492292305586+24.36975980727493j),25.46994457317626,1.8657879169841158,(-27.930300391918+21.596103373407878j),35.305712864884825,2.4833992731105523,(44.312650406117214-24.50782070393977j),50.638367486237335,-0.5051941045396535,(-113.22525691924182+36.70374350927083j),119.02572659733129,2.8281155445361406,(8.210546153360582+40.5417725410672j),41.36482066814862,1.3709782434372921
396,(-40.3420521749826-42.861753839829j),58.86094729033091,-2.3259202522117572,(-63.26280397815577+4.601059937506023j),63.429899256794386,3.068991175577787,(17.887634068665307-14.33393106502647j),22.922238816298172,-0.675552524042239,(-6.853654535711968-22.82370674085051j),23.83053020575141,-1.8625160861073045,(-20.307982211955306-4.802643756021376j),20.86814626574062,-2.9093687196855997,(-113.02511770951924+12.920920568932038j),113.7612738219792,3.0277677713344517,(44.44564830890201-69.88300144801433j),82.8193790424788,-1.0043253703609651,(-11.667533506838026+35.27322819203561j),37.15281907501238,1.8902434204636973,(-34.64646666375023-84.78264440463234j),91.58861525607149,-1.9587376819573017,(-20.29102683604947-125.22135044537997j),126.85469000957727,-1.7314412719928138,(2.5843591769201453-8.59362325902873j),8.973810398791082,-1.2786700644485627,(10.379065222157578-22.05266030197317j),24.373034716260186,-1.1309038968995098,(-53.349273564000555-64.06665719071799j),83.37074758810517,-2.2651696396108147,(4.3954234909127194-42.427309946275706j),42.65438285735492,-1.467565671443064,(-10.837989797750765-13.06154798644498j),16.972508908772284,-2.2634238430271156,(-4.137778612442645+6.573151625448689j),7.767080155162976,2.132622838812179,(37.06595542167828-33.684760911869404j),50.08540874358167,-0.737644245217565,(-90.51827870087732+45.24752159594798j),101.19731710646029,2.6780477275042087,(27.439139550177174+0.7208851757933454j),27.448607518247186,0.026266107407301925
397,(-77.09360967992953+38.60199046192055j),86.21796982708146,2.677372547653316,(-58.306194248514586+25.850535081595662j),63.779796579718905,2.724275677263083,(2.2170726133536833+13.113217109054663j),13.299318551041887,1.4033086295494217,(-1.9289891631236475+22.22393726943653j),22.30749620525124,1.6573771461663216,(-26.719181092354486+48.79044320178342j),55.62752903079991,2.0718192536586915,(-139.31682169435564+228.82463135934944j),267.8990271049133,2.1176880400783484,(-67.1532926289355+62.364314603011884j),91.64536238572515,2.393153151179881,(-41.61043314859923+46.18618986126296j),62.165844969039675,2.304123917044643,(-70.26029922952618-46.80710529132777j),84.42401763465182,-2.5539162135673634,(-67.28620408274799+138.26684092884554j),153.7698037987559,2.0236990931114645,(-20.812388094314436+27.40816126754237j),34.41457252757865,2.2202546482592878,(14.327303155510059+62.56396416229197j),64.18349653462674,1.3456755443223136,(-76.22109705614366+80.44510831084231j),110.81999407861933,2.3292391672202006,(-5.202668562111732-7.590995763219j),9.20277006364902,-2.171638359625081,(-22.7296806395615+38.91089910966603j),45.06324945561589,2.099477565103687,(-40.07010770110425+20.625589370337366j),45.066933199984526,2.6662246304937134,(10.60255433514186-28.761478975863238j),30.65349623303447,-1.2176155374785638,(-36.46685482425805+69.923237841927j),78.86121157497014,2.051516832615077,(34.721047061806175+8.726695474144272j),35.800926286433,0.2462369357695504
398,(-26.300964316123185+38.39129688866626j),46.536355688340066,2.1714359498615234,(-21.36985502331095+58.05060121847434j),61.85905758693437,1.9235256767611226,(-3.0464926341525347+1.2281120586548613j),3.2847186483105566,2.7583967094406674,(-52.38985909001447+27.04157851267488j),58.95713955008953,2.665100346098302,(-19.859901241843986+49.95933797648546j),53.76198590439623,1.9491640734108895,(-133.50958825519186+233.8401297929318j),269.26941240632226,2.0895769731200167,(-36.22616272256308+15.061444918879058j),39.23240992656514,2.747573020498318,(-58.490137743839135+50.33717586953693j),77.16817665212757,2.4309713084120816,(-26.56643244303977+7.485542815309433j),27.60088194225733,2.8669462050670194,(41.46300617817594-22.117886485378843j),46.99342277288982,-0.49003774784010135,(-12.644709177967822+7.497230832461771j),14.700242867061725,2.606399403650115,(-43.591385427382434-12.404492743177167j),45.32196292852004,-2.8643577708282213,(-46.92481114755001+53.232104559031285j),70.96192540381689,2.2933034211548162,(37.14306002989075+33.910914354240546j),50.29470171623156,0.7399409017141836,(-6.6704743303959155+10.47959246827917j),12.422442839219842,2.1376371111889743,(-19.632505369960214+27.93520639909543j),34.14397492474447,2.1833904440332383,(11.70575557585709-28.36057820764548j),30.681380507951154,-1.1793493215232234,(-35.13653472594996+123.98313576000864j),128.86579850927328,1.84695292274746,(-28.755901651181592-13.227811724465338j),31.6524388126781,-2.710451129777227
399,(-26.85353852099155+67.74432521570036j),72.87253344044622,1.9481914282103183,(-0.5441351023036702+82.1818068257364j),82.18360819623469,1.577417343928206,(12.946345360447566-13.599395274506875j),18.776352415319174,-0.8099941325837814,(-16.543256282709194+3.4652862972353686j),16.902293854894502,2.935109841483648,(-21.178158679978054+51.02358240440626j),55.244188531044294,1.9642228641634367,(-32.09425741985615+224.88050937823786j),227.15916194938674,1.7125559766594938,(-2.6135575818057646+56.95426027515045j),57.01419513351912,1.61665286787211,(-30.66664358372347+51.155679483751j),59.643495639804605,2.1108310402194017,(1.177428650650313+89.1701862375275j),89.17795945110379,1.5575928080179071,(61.539082713609446+76.68669853286193j),98.32552279597863,0.8945486595842098,(-18.04889618441696+14.156496411803687j),22.938374923548352,2.476472836086643,(-71.7507108947525+146.59821238041758j),163.2151965566821,2.025958552672374,(33.98160775357917+83.16021082595833j),89.8352399124973,1.18287404161929,(-25.956369095209197+10.069820980276756j),27.841235446394133,2.7715155793281436,(-36.44186528139704+42.72046134073686j),56.152002300477974,2.2770472425119572,(-43.72886902837347+34.24214453105428j),55.540421753766424,2.4772692726940195,(-3.5564189878285504-25.126787404229102j),25.37722524773569,-1.7114013100576113,(-58.431049868676496+186.84587431039623j),195.7691710550263,1.8738845740668852,(-44.21268047165819+71.9795846692412j),84.47379311742435,2.1216200692009863
400,(31.762988166798657+16.23932773418811j),35.67356419735155,0.4726195311566786,(20.63390627424322+32.93806704407361j),38.8673944165819,1.0111581737748208,(32.213330336919014-12.558453049048268j),34.57475082167067,-0.3717281935413907,(45.020485218223044+60.939066756291254j),75.76551950862583,0.9345156084392465,(-11.925400313359207+17.037747121920738j),20.796634334054787,2.181482005553202,(-11.567848153077868+112.00865173200269j),112.60441009886662,1.673707857188042,(26.119180505530796+34.74304809466635j),43.46597498260908,0.9261560382557471,(-0.7242205273991544+43.42346886569523j),43.4295077533963,1.5874728707953876,(5.217936171705965+53.84644441469317j),54.098673126026284,1.4741939452246469,(14.406473307213378-57.67818102070902j),59.45013909999816,-1.3260309794410081,(4.6394422637742325+11.902141675620413j),12.774404134261404,1.1991147769208765,(145.0611038180956+55.124417928836806j),155.18191032758094,0.3631542293283633,(27.9281642077124-51.14806236885168j),58.27612409984804,-1.0710094064348794,(31.99959738455491-16.52788778506668j),36.015903534541096,-0.47676267036237363,(44.17949467193606+38.808790503392274j),58.8043363180286,0.720771872394251,(-6.930361487379238+25.526883027964814j),26.4509294254313,1.835898880767002,(16.947548897126303-18.193562250710087j),24.864133224203695,-0.8208407413839617,(-30.186222278510318+141.03350985934026j),144.2278021696658,1.781650720053579,(124.20369563397935+2.9170651630362254j),124.2379462092946,0.023481821340472393
401,(-1.569853385353241-61.05504056078547j),61.07521934083139,-1.5965027641075802,(33.47481296781697-29.625829113729722j),44.70182159494446,-0.7244761074867475,(-0.7549690474531188-53.77946965674551j),53.784768613645845,-1.5848336437055346,(0.044876475180773756-57.04184932811877j),57.041866980927516,-1.5700095979905062,(-29.30453988231767-15.2846854628256j),33.05113715762075,-2.6608298314923147,(-202.51399001323713+21.598264698761767j),203.66246877880886,3.035343548944527,(-14.578831108705554-9.848764062914992j),17.593762248681397,-2.5474636040084935,(-33.5657279809677+7.8178255044989875j),34.46413339271877,2.912761334482472,(-10.127901076803852-7.898534306405306j),12.843723152224443,-2.4792417819289008,(-7.654119683583868-89.63200694745326j),89.95822484664166,-1.6559845933540445,(0.30295310298328815-6.960152767886088j),6.966742935900504,-1.52729699464383,(60.534894092379815-154.27622445704344j),165.7275681215883,-1.1968761869649556,(-51.74763992058135-40.225034151644024j),65.54289900401929,-2.480828048850029,(-19.30654218237914+7.873686623933746j),20.850359999095897,2.7543590161103495,(22.1106404579815-16.881619534860192j),27.818510017287082,-0.6520894296617749,(-21.178374785728565-0.22178460020705515j),21.17953604245552,-3.1311208163751147,(7.991361554599276-50.594470007634925j),51.22169711020709,-1.4141412059641014,(-109.60813687978086+55.594973261428j),122.9013617589149,2.672189122328183,(63.8869925536909-122.37939012113569j),138.05166766097568,-1.0896722245753039
402,(-58.66867417365813+29.750960051711147j),65.78094673454748,2.6722801686676245,(22.977088203791823+13.094153705097161j),26.44623685096878,0.5179769876594666,(-11.927257198558891+19.11059933029082j),22.527194033955645,2.1287606978569507,(-2.0140036093234244+10.726932882789422j),10.914362079857748,1.756387752812847,(-30.74837063570274+33.60527374452249j),45.54971701552974,2.3118298151502352,(-119.97933653444397+184.04459753160094j),219.69855501530805,2.148508594177524,(-46.539153741525126+16.007232046447985j),49.215082126987696,2.810315991728461,(-48.3066015848114+50.557462697855165j),69.92556607649823,2.333431190490393,(6.6092932279156-5.308293686909612j),8.47707135979493,-0.6766623881437808,(-47.340889093133455+46.41206993707532j),66.29660636844342,2.366101257716746,(-7.070208335753108+2.9628676788548636j),7.665926610224986,2.744760829123557,(-134.7445793111703-27.888612082615044j),137.60042273786388,-2.937500494824036,(-61.568960255392085+95.46964381156708j),113.60101124742482,2.143582293246586,(33.84225570371808-20.708338624969215j),39.675352042826674,-0.5491292233533382,(-24.50147025223353+10.47364237488381j),26.646186014475813,2.73763179394564,(-29.373538996095732+29.603392386169975j),41.70330483216772,2.3522971659177894,(-13.97130445006347-19.277982656320532j),23.80835910628363,-2.1979265701479305,(-131.3747920280059+108.05336181326759j),170.10251314883834,2.4532928951733655,(-40.02303643973414-26.550574581143653j),48.02891271354327,-2.555867279734128
403,(26.013298927343406+44.53403077972501j),51.57491268604166,1.0421337823995758,(35.749173563935614-7.849116767270523j),36.60071098395002,-0.2161313321783222,(49.25035664963697-16.452895662674155j),51.92586451666725,-0.322410284642896,(-6.334363349975501+23.76348458867631j),24.593238071587265,1.8312979088485728,(17.038842277175853+35.359933229788936j),39.25107672614354,1.1217587486311327,(-62.28482951643542+171.00977258078834j),181.99929204814057,1.9200809019767047,(26.721691304012904+19.30583711914241j),32.966105821249435,0.6256531916785236,(-2.7221341289632335+57.70400405580597j),57.768175480004025,1.6179354740808893,(97.80458732376238-34.90015376714441j),103.84487485929088,-0.3427513705213196,(26.365507496573645-43.03832271951789j),50.472142891512455,-1.021159694824633,(18.931855514542352+10.102885392612631j),21.458878034039277,0.4901997510045268,(34.60605979536501+81.76600869564578j),88.78772185711716,1.1704234343468884,(40.48841495307758+5.124175893673758j),40.81138228487126,0.12588977710307642,(-4.274970312571422-29.473435288392743j),29.781852844852377,-1.714836685044172,(20.577281239433614+16.979179074501513j),26.678025137755917,0.6898845334766189,(-14.802668711808824+29.018260874566078j),32.57573429987322,2.0425036606949027,(9.101038668680784-18.788028653766325j),20.87627662068999,-1.1197013526137287,(-48.50365955612063+57.152085688057994j),74.9597617981219,2.2745218088765227,(40.003540378795876-36.46163306658028j),54.127016624971056,-0.7391107197571307
404,(-31.332598109187312-35.97562179346506j),47.70720142387611,-2.2873220684776734,(5.912196795585151-1.512374650722446j),6.102568970021983,-0.2504355035301809,(-2.0592130188161555-52.32824593567486j),52.368747177694964,-1.610127877565599,(5.002500376078373-45.93267567326785j),46.204282317965685,-1.4623144839419997,(-32.65217897125996-4.112919960686005j),32.91019450222378,-3.016290987704624,(-145.5575556643797-62.041500239869244j),158.2281573014193,-2.7386777204700103,(12.238055226554671-6.66809928087987j),13.936769487505803,-0.49889295924925325,(-28.50946107225181+1.2625242206582357j),28.537402440271084,3.0973371739108755,(5.065645412128166-49.86305379187921j),50.119705674447594,-1.4695525190822212,(34.632588249210976-82.66705351870189j),89.62844362312283,-1.174069186379613,(-13.920346191569426-25.767032559346738j),29.28678891595281,-2.0661143218415203,(56.49312782503107-108.1660884445993j),122.03022650499415,-1.0894829599357532,(-57.97878309398642-113.95500112457336j),127.85648818249717,-2.041448520846017,(7.404376220153928-25.761633278610397j),26.80459916490429,-1.2909215604942135,(-5.764883372756785-42.81234865928839j),43.19873931060906,-1.70464590610068,(-17.15337538425122+4.897489809951477j),17.838825452131488,2.8634802769392214,(-17.33526616803601-27.190393967831433j),32.246379288883546,-2.138370299760486,(-63.30632107144355+79.68101779149238j),101.7681427750788,2.2421726966694417,(-3.4416247046070367-109.07970158084687j),109.13398223089804,-1.6023373311815057
405,(-78.81852416422589+50.674156646823064j),93.70288097648559,2.5702093421745498,(-21.51175872920723+1.424045426389613j),21.55884201435793,3.0754906333612495,(-7.154018329133322-23.6234084767419j),24.682897040513225,-1.8648529132306388,(-9.08546485591728+13.468552937355575j),16.246463919095056,2.164249666532502,(-55.86424170402918+58.483890288857914j),80.87755513419877,2.3332890838371445,(-159.44207317737784+136.36638950707945j),209.80363887763437,2.4340456966779187,(-84.19635459249841+20.146629192730018j),86.57316440153433,2.906727161242993,(-57.40461159051034+18.230904397517037j),60.23001998180609,2.834080954688425,(-104.02418013980605+49.68539822331853j),115.28082603090839,2.695998085748819,(-106.37812550762581+75.08240990963168j),130.2062742895063,2.5269800953962447,(-28.232750452669393+5.256837854088444j),28.71798290874345,2.9575042806692933,(-114.23630341456095-90.57361301749627j),145.78584428148983,-2.471219389570546,(-90.94593344195494+26.79040312342487j),94.8097490195186,2.855120276155466,(8.403611485091801+19.28730972988544j),21.038559898645637,1.1598920105077455,(-45.03018361074493+18.048086834156074j),48.51237856867708,2.7603970174330947,(-36.64132439224319+17.21794291025335j),40.48511098266052,2.7023095499362606,(-18.069039252820474-0.4756430405398833j),18.07529849883484,-3.1152750826118076,(-132.75438539445565+73.79408598349072j),151.88579251397573,2.634254440484932,(-59.46618357259183-22.499972944063536j),63.58046689961298,-2.7798743736455793
406,(1.8763965616821814+31.239675501862408j),31.295977209832497,1.510803869080735,(-2.6806481254654315-6.7919457017581j),7.301808049256818,-1.946708482207798,(3.1398429216251715-4.429578725346676j),5.429528640363137,-0.9541650371167204,(-45.282711788214726+1.7700476291929874j),45.31729311757414,3.1025237268707615,(-7.442486729027573+41.469941150161944j),42.132488980709965,1.7483729630321456,(-35.40944550133936+240.3015846373117j),242.89643968143173,1.7170976867874173,(-20.123938896054703-5.703374000609023j),20.916533930911363,-2.8654224363522918,(-40.85382687344678+43.87226693467656j),59.94840261585855,2.320583689625159,(-94.26877430351416+19.134914732494273j),96.1911990283244,2.941330923889451,(96.95474047585908-39.96506701761262j),104.86862391804068,-0.39098202355390066,(-5.063211828949429+7.003971795939904j),8.642438020786441,2.196730468656132,(-105.70890539107378+35.285720070160444j),111.44260729114656,2.8194214136684232,(36.67343881244514+109.36418344611354j),115.3493204798595,1.2472469964622384,(14.704759385023932+34.80353968955776j),37.78248699455968,1.1710386728513766,(14.843794689387323+7.38914370858274j),16.58124499326788,0.46188080813662785,(-20.26703917397601+20.35573322228076j),28.724706297822138,2.354011135828846,(10.926816060090754+5.94259829610966j),12.438238770822124,0.4981127511523199,(-94.27309497715638+86.76366512054021j),128.12240249746017,2.3976508628116964,(6.646560881434781-9.991779101675114j),12.0005175374769,-0.9838077539050553
407,(-32.34098331619688+19.140550170866256j),37.58057826460329,2.607197904851461,(7.274724272677336-21.68068542205637j),22.86861897040677,-1.2470616242294532,(2.7429195998807288-14.507289887815078j),14.764317384170237,-1.383930379537949,(-19.570464024073594-10.203783473964943j),22.070801057078082,-2.6609822818435775,(-15.961366913712252+30.634843107828505j),34.54357894016507,2.051118204852626,(-172.5195558291574+61.07882922088548j),183.0126239429506,2.8013232393732084,(-33.00690531036959+40.71324628189733j),52.412061789039846,2.252037717937047,(-28.922640682060134+32.598679014247686j),43.579731728149866,2.2965131828961236,(-18.33457001866057+0.9402920817425091j),18.35866571862331,3.090352346194523,(-18.888101342479732+1.30258142468967j),18.932963072158866,3.072738601545655,(-25.599213723159757+5.543451442039438j),26.192548503997468,2.928337624539892,(-52.31111428257458+91.2139856814813j),105.14962606393831,2.0915017074506705,(27.46357161941574-35.96036958970546j),45.24815959929189,-0.9185735252646482,(-9.618385441306527-55.083491108905065j),55.916941361651396,-1.7436680856824105,(-26.996056897309018-24.967804974351772j),36.77197809800298,-2.395206657111437,(-32.47690623179175+18.187284877674603j),37.22266473011148,2.6310992360618672,(-0.44953786461022993+12.219690326779233j),12.227956328598017,1.6075677360644351,(-128.63774257277493+112.23866489328648j),170.71961431319767,2.4241704761837517,(-39.09823224054882-15.413375417290066j),42.026704677980796,-2.7660773883371643
408,(-55.73234695482785+74.28745722982465j),92.86937492395614,2.214441759010461,(-22.64758819704622-5.132601903454044j),23.22190460410875,-2.9187281787683443,(27.116387508920923-2.5784401397558647j),27.23870087005375,-0.09480285160762272,(12.589423962672896+59.99169883527256j),61.2984300358008,1.3639451515786263,(-23.75952925142957+18.85019357407511j),30.32894703133691,2.4709050132537453,(-142.4315279383004+59.119046115578485j),154.21349410623816,2.748162827088072,(-29.93414449297552+12.367101577925594j),32.38824181651524,2.7498071484734137,(-23.464142660728754+36.053379249103756j),43.01641716929406,2.147745489580145,(25.41729881199234+12.061747077376568j),28.134050925110472,0.4430800828305148,(-89.07359618113355-34.80090624623599j),95.63058408374883,-2.7691305769889225,(5.401545628216212+17.452030644677958j),18.268827789337777,1.270639451182439,(12.95993252236201-15.586647506296138j),20.270753105637297,-0.8771548344777566,(-27.03911515996913-46.30423398042832j),53.62085259624585,-2.0993268536307252,(6.274686416353745-25.68271039894882j),26.43810324247653,-1.3311748153442515,(-33.86059513903277+13.000950984558424j),36.27071311226704,2.774994071519384,(-19.058144438769688+32.987247006572495j),38.096867778357236,2.094689450209625,(19.566372637485912+18.808511478282202j),27.140431872349247,0.7656518456403048,(-110.19522803484887+96.44358250319823j),146.43890496621293,2.4226456965249272,(-37.99612398142352+2.9817622318556776j),38.11294194389917,3.063277723453342
