,American_Tower_Corp_final_fft,American_Tower_Corp_fft_absolute,American_Tower_Corp_fft_angle,Alexandria_Real_Estate_Equities_final_fft,Alexandria_Real_Estate_Equities_fft_absolute,Alexandria_Real_Estate_Equities_fft_angle,Apartment_Investment_Management_final_fft,Apartment_Investment_Management_fft_absolute,Apartment_Investment_Management_fft_angle,AvalonBay_Communities_final_fft,AvalonBay_Communities_fft_absolute,AvalonBay_Communities_fft_angle,Boston_Properties_final_fft,Boston_Properties_fft_absolute,Boston_Properties_fft_angle,Crown_Castle_International_final_fft,Crown_Castle_International_fft_absolute,Crown_Castle_International_fft_angle,Digital_Realty_Trust_final_fft,Digital_Realty_Trust_fft_absolute,Digital_Realty_Trust_fft_angle,Duke_Realty_final_fft,Duke_Realty_fft_absolute,Duke_Realty_fft_angle,Equinix_final_fft,Equinix_fft_absolute,Equinix_fft_angle,Equity_Residential_final_fft,Equity_Residential_fft_absolute,Equity_Residential_fft_angle,Essex_Property_Trust_final_fft,Essex_Property_Trust_fft_absolute,Essex_Property_Trust_fft_angle,Extra_Space_Storage_final_fft,Extra_Space_Storage_fft_absolute,Extra_Space_Storage_fft_angle,Federal_Realty_Investment_Trust_final_fft,Federal_Realty_Investment_Trust_fft_absolute,Federal_Realty_Investment_Trust_fft_angle,HCP_final_fft,HCP_fft_absolute,HCP_fft_angle,Host_Hotels_Resorts_final_fft,Host_Hotels_Resorts_fft_absolute,Host_Hotels_Resorts_fft_angle,Iron_Mountain_final_fft,Iron_Mountain_fft_absolute,Iron_Mountain_fft_angle,Kimco_Realty_final_fft,Kimco_Realty_fft_absolute,Kimco_Realty_fft_angle,Macerich_final_fft,Macerich_fft_absolute,Macerich_fft_angle,Mid_America_Apartments_final_fft,Mid_America_Apartments_fft_absolute,Mid_America_Apartments_fft_angle,Prologis_final_fft,Prologis_fft_absolute,Prologis_fft_angle,Public_Storage_final_fft,Public_Storage_fft_absolute,Public_Storage_fft_angle,Realty_Income_Corporation_final_fft,Realty_Income_Corporation_fft_absolute,Realty_Income_Corporation_fft_angle,Regency_Centers_Corporation_final_fft,Regency_Centers_Corporation_fft_absolute,Regency_Centers_Corporation_fft_angle,SBA_Communications_final_fft,SBA_Communications_fft_absolute,SBA_Communications_fft_angle,Simon_Property_Group_final_fft,Simon_Property_Group_fft_absolute,Simon_Property_Group_fft_angle,SL_Green_Realty_final_fft,SL_Green_Realty_fft_absolute,SL_Green_Realty_fft_angle,UDR_final_fft,UDR_fft_absolute,UDR_fft_angle,Ventas_final_fft,Ventas_fft_absolute,Ventas_fft_angle,Vornado_Realty_Trust_final_fft,Vornado_Realty_Trust_fft_absolute,Vornado_Realty_Trust_fft_angle,Weyerhaeuser_final_fft,Weyerhaeuser_fft_absolute,Weyerhaeuser_fft_angle
324,(3.9990609819761858+9.920853178355351j),10.696532920720049,1.187623424997686,(58.34976381817211-149.4976167336165j),160.48125232147137,-1.1986749860470949,(16.905281483780044-19.69619046727739j),25.956279798328286,-0.8615021724908322,(74.66762526239717-10.832872898837909j),75.44935650864193,-0.14407600412966007,(50.52001757470879-60.6463344337675j),78.93193305628121,-0.876239024943213,(-13.215585989940791-2.343369433682747j),13.421739580257022,-2.966098156723704,(1.172798191339723-41.75220852925782j),41.76867693222086,-1.5427142222767214,(33.494122402496444-18.94649285294206j),38.48149980107323,-0.514791388635514,(27.59832342461243-2.5324324982885162j),27.714268350578894,-0.09150412824644032,(13.819541721243127-19.157801107423122j),23.622046411282025,-0.9458826241064944,(20.404603234948468-42.21292324335582j),46.88580512186092,-1.1205382710203264,(-9.089862586237814+15.56987209440025j),18.029046532544907,2.099227094380915,(48.18898384987665-11.25343745150217j),49.48553343108008,-0.2294157620502469,(15.936172645344413-2.5714493354690267j),16.142303127717174,-0.15998033091339967,(13.242533033053462-8.170674066887974j),15.560353332711562,-0.5528275172415831,(8.105297709653286-15.470342118452503j),17.465031812856118,-1.0881924873545503,(23.97792765022959-25.363888436382116j),34.90369394509531,-0.8134797494704867,(50.10559443129716-29.92053154099068j),58.3593077495703,-0.5383209212652038,(28.768592517184686-38.36469597373283j),47.95291245145353,-0.9273774563953779,(25.434699609517338-39.40839508656442j),46.903577129310044,-0.9976523092528908,(20.470807760623075+13.64843492383773j),24.60353117425666,0.5880441916398041,(18.82058011851015-3.9612130750355945j),19.232926065034736,-0.20744461905181905,(43.761840052703576-40.42534932307673j),59.57606493123888,-0.7457870830747925,(20.48885806870439+28.751140183264493j),35.30469326870352,0.95164559552115,(15.308611273133351+35.72706749810352j),38.868714040034185,1.1659752246328856,(74.25815236246666-109.7966478329069j),132.55028128084336,-0.9761373665861444,(5.821694462213117-12.951829706753959j),14.200071097150085,-1.1483681057108877,(40.729771311841034+11.469157767738483j),42.31377850081631,0.2744838983151246,(67.2813600364978-57.312861014436564j),88.3829477106357,-0.7055605110056858,(56.55776997598241-51.946786726861426j),76.79355439034036,-0.7429279598323376
325,(-21.12881680705513+50.21466234341841j),54.478796002936946,1.9690785648060218,(-71.44392865312612+22.78546883239331j),74.98941612857739,2.832862440886678,(14.1370511815452-3.472050886319578j),14.557175325825442,-0.24083262596224325,(-145.75080066330736+36.42501660933618j),150.2334108279033,2.896695895394399,(-88.95131109899606+50.626987970504075j),102.34953667308878,2.6241629518866496,(-39.742818228033826+37.64687071864253j),54.74283949168806,2.3832709045139944,(-45.73619098858181+63.0581489333624j),77.89819839409732,2.198302332699432,(9.21365123934361-10.776282652315963j),14.178139404127187,-0.8634104330198331,(-148.56717883387634+105.2355903469975j),182.06245110493833,2.5252934512042184,(-45.84027566766433+26.740264259356593j),53.069507308318606,2.613516521320632,(-113.5333362745115+80.7887601785383j),139.34361204162423,2.523132938792184,(-20.74061933494324+29.83509556209366j),36.33601818576551,2.1782768436164024,(-54.96473352076483+24.70164677231073j),60.26021311174313,2.7192302994322235,(-45.27560506602306+30.72160351185476j),54.71469031653291,2.5454105790821617,(-6.065557007105597+7.13126671370871j),9.36194139847594,2.2756143353276994,(-33.521274701812075-23.334075595747848j),40.843052549269885,-2.5334906198079996,(4.275607316669321-9.505005346352146j),10.422377107001028,-1.148086340206581,(-33.63209973746485-11.91536431796283j),35.68044337701768,-2.801105155194731,(-38.81188205703623+34.72778708096141j),52.08052788086812,2.4116734445983097,(-33.93799061363751+6.365685344060954j),34.529829956009635,2.9561788908541202,(-136.38627588303072+114.00330902167748j),177.75818045067365,2.4453500759511555,(-31.231237769320995+15.026453822928367j),34.658109110227876,2.6931503045122427,(-42.136708369401504+9.140471105244256j),43.116706787900625,2.9279780535768647,(-32.7389773051991+28.7469037463714j),43.5686252938222,2.4210301588670258,(-127.07770504156429+90.59126384550972j),156.0625522146731,2.5222740262225285,(-76.96169826828061-26.707344754324097j),81.46401207996198,-2.8075739695554667,(-19.54637912068014+12.549788801866733j),23.228390725593112,2.570825195262215,(-41.945271134751074+60.62114658415335j),73.71790273566651,2.1760820687544267,(-59.471161380403444+36.55397723963821j),69.8069644660902,2.5904703379378815,(-44.28063971895986-50.47879834203631j),67.14822511411819,-2.2908781270875616
326,(-8.658783227919729+68.86423170508618j),69.40646176920346,1.6958769358915091,(44.59390437224255-52.46655334008133j),68.85750159966823,-0.8663317626782734,(18.03278548978576-48.925380154787206j),52.142824777826085,-1.2176683545686446,(42.03991015533939-54.48130983442543j),68.81545732714177,-0.9135894055432284,(45.92888997678682-47.10218647529163j),65.78813650843847,-0.7980093718368443,(-22.834515518605865+49.52250153780851j),54.533414137863204,2.0028374174089643,(27.07456479398933+16.160143648892863j),31.53065653513702,0.5381188861669667,(19.30113398458427-24.290677237874235j),31.02532471651917,-0.8993627615226875,(27.143849332142327+90.22384838965887j),94.21852989092004,1.2785598521680255,(20.387382482928125-21.403147664742242j),29.559094953397437,-0.8096994875372052,(-12.822355265348659+16.23619114741144j),20.688806092331575,2.239249242182419,(3.114404636133938+26.92377353664472j),27.103304183993934,1.4556332666241474,(-22.186168626224887-9.085514260743267j),23.97441652456749,-2.7529128043261486,(7.728364300397419+1.6803551488042259j),7.908932177340387,0.21409477853483877,(7.563780452991998-8.67313307454943j),11.507997743739224,-0.8536150249280374,(18.570642000829345+5.159701647930793j),19.274108680263964,0.2710063378124115,(16.502928099246994-28.583344077854907j),33.00536614737002,-1.0471889788981654,(8.952344650472922-43.33753003098636j),44.252525170067926,-1.3670890565127958,(25.61586081083814-37.590408938853656j),45.488582845264396,-0.9726310573363862,(7.241912136032052-4.473813275174714j),8.512361400171978,-0.5533810350783525,(16.900556084017342+101.51295608104569j),102.91019895161668,1.4058227665961895,(4.282549811285289+7.872155336610685j),8.961643963574305,1.0725617713609354,(21.648620463474824-26.900926736933066j),34.53002501124813,-0.8931634978911986,(-22.855781172478387+39.3896013283777j),45.54039334275399,2.0965665050747533,(-8.129621967815456+34.58125834420058j),35.52399445456451,1.8016912171598214,(35.40156667860876-12.222046157555669j),37.45196037028507,-0.3324282414490228,(17.904760172471384-3.8163832203851973j),18.306971833663678,-0.21000635056690234,(-5.590379486201553-6.091098702466487j),8.267637280561603,-2.3133563425188393,(54.46346700283674-30.70230904849508j),62.52120455396224,-0.5133180198477004,(25.656515806785325-5.44218090617942j),26.227354734311447,-0.20901882785713558
327,(-13.988997792504904+62.51985067393429j),64.06577703836697,1.7909234432859547,(14.915624650070697-97.29006350087565j),98.42678657106617,-1.4186699440230708,(3.0097925997482378-14.815966218529852j),15.118588111398399,-1.3703783618588183,(16.6960033972573+17.193515004428622j),23.966090370536858,0.800077506598618,(42.24708835182247-63.41861983622226j),76.20195414907663,-0.9831430393544225,(-10.905484660363271+42.559073736413396j),43.93409101118277,1.8216425082268524,(-42.58028844608947-25.5825203245431j),49.67440296881122,-2.600580241683322,(8.875285334268114-22.886372649950122j),24.547031242841967,-1.200853128561082,(-5.845133320185482+110.92495407028396j),111.07885045779574,1.6234421204039489,(14.25487241803873-23.866786925247236j),27.799728520072165,-1.032387937926964,(10.76030363042753+5.266034132027119j),11.979785043925725,0.4551273230842958,(-20.770655246382574+15.433906146749733j),25.87712461443039,2.5025460046078,(-34.79778963601842+7.309782952903966j),35.55726494503137,2.9345386109406624,(-9.243265265035973+3.38115165648285j),9.842262914795421,2.7909153488321246,(6.706862037180116-0.09712747782651837j),6.707565290976806,-0.01448079417709684,(43.60489233091886-12.126208307498338j),45.25960188852602,-0.2712393190387764,(7.0100598297276235-35.96534341657638j),36.642146032794464,-1.3782982874816705,(3.4759244845195667-34.726955867682385j),34.9004801522564,-1.4710356161619418,(-1.331521103896307-19.48958213041282j),19.535013695112372,-1.639009961160651,(21.878037005968793-6.509294851492779j),22.825849878990493,-0.2891859475294811,(2.7438225066231325+60.204074505366385j),60.26656742336964,1.5252524803109346,(-6.964895106044764-0.9910004525380696j),7.035044117497557,-3.0002562942535196,(-14.074324348320232-25.492652714350896j),29.119786199012896,-2.0752453047834356,(-22.19243781824028+52.25959379922742j),56.77648668574615,1.9723769897032022,(-51.17530424706604+27.788935889894635j),58.233467376350255,2.6441283502658486,(42.73228115792841-49.7259356382529j),65.56459813085041,-0.8608956371021738,(17.05281437269963-15.589453911398351j),23.104751703607732,-0.740597927715564,(-15.80683701972589+29.328345696859124j),33.316781925670014,2.0651248781443106,(39.539616012811564-71.96699785095001j),82.11351907036519,-1.0684037731700644,(-14.89831687375272-25.409645816747876j),29.455219337212853,-2.101100177494705
328,(-78.94818913010914+52.26982987037251j),94.68342875921408,2.556773808664826,(-52.23128694910533+53.02272652552273j),74.42793067498351,2.3486753027075458,(15.31761307730215+32.7443917145092j),36.15002709735024,1.133244260531786,(-71.14739216248881+94.77583698016369j),118.50911647132274,2.2147396930715035,(-31.336443871577494+104.4405075151305j),109.040324304977,1.8622908194695786,(-51.12398453389939+45.79463759086724j),68.63534531639841,2.411127021890473,(-42.47563868500839+66.0901570594786j),78.56264215163547,2.1420171971168824,(10.058718247375818+2.408090724480525j),10.34295478658881,0.23498073835147615,(-141.84191762485358+135.05373898074544j),195.85362393424091,2.3807048755113067,(-25.89311233834146+25.872385259353734j),36.60373731703356,2.356594893527422,(-83.28074004479899+101.85094032603597j),131.56479661257083,2.2562208340177343,(-16.89781367720841+39.805145932563185j),43.24333185338872,1.9722546589178545,(-18.6727595521799+95.89783858341775j),97.69886076236904,1.7631051493821146,(-32.18330442517841+45.42456504852136j),55.670065507156146,2.1872042394197444,(-3.3360659815887734+10.597534132228384j),11.110223486377738,1.8757719525010372,(1.3771508914296717+1.5913195153803121j),2.1044814985634277,0.8574211740902259,(-11.133205569657893+2.1556838354560863j),11.339984085293425,2.9503328847725636,(-9.984660680429903+18.272961473412202j),20.822933748925234,2.0708846766536544,(-5.798381834853084+47.477456872793525j),47.8302220673365,1.6923236546256732,(-1.6764220111465562+38.38779980123557j),38.42438762477808,1.6144392945992698,(-80.56525140578563+108.35838578923548j),135.0270324969272,2.2101291444812947,(-34.92015126424367+34.86103778212089j),49.342769678688676,2.3570416163131553,(-2.6165344013407523+39.750376494201625j),39.83639898013093,1.6365256465376947,(-59.07780569925232+64.04150798759932j),87.12922512891043,2.3159001169306617,(-82.24405033560069+144.6243202216617j),166.3739096588842,2.0878632432821007,(0.3685593238346776+35.57353317223067j),35.575442349055635,1.5604362049630018,(-7.815550659630044+10.280352281660532j),12.913886910929897,2.220819852619039,(-33.163993176289054+92.16055099341514j),97.94599329634072,1.916219292238994,(-63.995887912456894+28.88363473752925j),70.21209315605648,2.7176284374238566,(30.85302500847702+41.24924939585968j),51.51125826356349,0.9285984214565192
329,(-23.562308844405493+58.39414327478116j),62.96870942678449,1.9543203053419476,(41.23854987627088+22.186160299341903j),46.82780909593973,0.4935801255164836,(53.96843640115884-23.25854432857536j),58.766929576678,-0.40691276805509025,(44.023759373274586+57.95539471377246j),72.77993656073868,0.9211702682061665,(47.89363013118156+34.24779112634617j),58.87878229189406,0.6207754290565176,(-1.959196481442941+13.054018825746926j),13.200221905553466,1.7197682092194517,(-14.71794312983226+47.455541864887735j),49.68547376913185,1.8715312816656893,(18.05780050129605-18.962450568266j),26.185085268116648,-0.8098299280428168,(-78.94043029316109+131.6697703334193j),153.52042194615285,2.1108726972985252,(3.885495755285376+34.46527015944143j),34.68359733977467,1.4585337739882438,(27.689263545047226+76.7045284103733j),81.54924888878405,1.2243681146907763,(-19.22615628398466+37.493580354698665j),42.13565774104456,2.0446197702972504,(-3.1343586636126304+37.82704428606064j),37.956679038764136,1.6534677279644492,(-6.100554964881891+28.30591126339014j),28.955852315731647,1.7830716520638312,(6.87889023184619-4.157323700030343j),8.037566246608666,-0.5436189613289438,(18.47702136935782+22.465485556762026j),29.087769938322683,0.8825079670420601,(27.09038468751602-7.564963827542247j),28.126813190079414,-0.2723121993380849,(19.2193551487643-31.95748524915658j),37.29161401420423,-1.0293452120492075,(24.298186206905996+19.99414518903958j),31.46693017734446,0.6885287984125716,(33.82086374441725-6.55650954527433j),34.450524550951485,-0.19148471486525984,(-53.4384056504297+122.94482732363518j),134.0563081846518,1.9808151215948486,(-15.551990241676801+27.285151864145913j),31.406112665000673,2.0888497425513166,(28.700752779763423-6.3754578186666935j),29.400334564808887,-0.2185863612720382,(9.464021349157917+54.44333506071747j),55.259790378093776,1.3986836867565011,(-10.442853708986753+114.50329293619174j),114.97850793439022,1.6617460595996432,(60.52500427351771-38.2705457360494j),71.6094324320783,-0.5638384503630754,(12.72138988823572+5.830156309460574j),13.99373014179025,0.42973105025033936,(-21.575344265986452+33.46190257439967j),39.81449992269713,2.1434885235052974,(25.069367655244402+15.700756535254598j),29.580178336398756,0.559528202022404,(25.10459456290385-8.621988727079298j),26.54391376149463,-0.3308211891847771
330,(-8.907737073522867+4.7313247459582985j),10.086288396765735,2.653338428840239,(-15.056708939482121-145.43999258271754j),146.21729010807584,-1.6739540757897424,(24.828766555910065-84.20345377497281j),87.78775128867274,-1.2840559157723246,(-22.040722365480974-165.96194981900157j),167.41912145904067,-1.7028295806243205,(20.938560424876016-130.26699916391902j),131.93905556672243,-1.4114237874572833,(-4.696828978829501+2.2212000630819024j),5.195568513320522,2.699847005687825,(-61.81756468248233-9.518946189894175j),62.54615607564534,-2.9888081900710852,(5.707527280325735-36.88756629824094j),37.32651088787677,-1.417285975888867,(-51.09145682311487-122.26467902697205j),132.51033430595785,-1.9666173151143505,(8.08231600636492-65.40506801121822j),65.90255498521148,-1.4478463903118775,(-18.72731936622813-134.96595858453074j),136.25902710384355,-1.7086718492236297,(-21.52110400830466+2.483224180369663j),21.66389438827284,3.0267151369450698,(-1.6656315689467078-75.77374609986252j),75.79205054971071,-1.5927744321247639,(4.1825732397577156-38.74531444386159j),38.97041583380458,-1.4632623180753381,(-5.548292923153113-19.81092606885318j),20.573194843452914,-1.8438627717838463,(15.320888101179662-24.90376981357978j),29.23914094388951,-1.0192726709008562,(16.039986051210846-59.99624652124936j),62.1033875820117,-1.309556239500076,(-8.489739854409095-74.29059197250828j),74.77411141846657,-1.6845801821054243,(18.021805709490224-54.543094898962686j),57.44331712382097,-1.251675410725093,(20.747397228555997-78.65824037148066j),81.3484681484361,-1.3129036463584292,(-24.973489151871036-5.240019393084264j),25.51730713963602,-2.9347697217324633,(-5.525911899304219-22.788455527408054j),23.448867939487542,-1.808691845923803,(13.057753109736552-75.38064895361029j),76.50324929662963,-1.3992742040498911,(-13.545029665493246+2.2734379327585645j),13.734494845941645,2.9752996889872856,(-12.6787324180533-52.34236772154638j),53.85604621977161,-1.8084459105348798,(3.7698218940959123-126.43438892753599j),126.49057775420523,-1.5409887295634612,(2.815421952590782-35.95122318565052j),36.06129572430233,-1.4926435602051318,(-13.72905317666681-25.396055400624967j),28.869474034685105,-2.066392357031362,(31.120077977289554-152.29852879423547j),155.4454924602227,-1.3692349973314426,(72.9319085280637-103.03840963656852j),126.2377801689302,-0.9548460742408446
331,(8.972665919931838+27.886780417585335j),29.294730853334823,1.25950367902593,(-25.059661185361538+2.0982595830519593j),25.14735198789298,3.0580569428179025,(3.346160359243452-38.65609998197084j),38.800655341964244,-1.4844492791258017,(-59.26651427785367+12.988451680886982j),60.67305490671925,2.9258501116459157,(-36.9659174627738-14.383590008183317j),39.665686876545024,-2.7705144398240087,(-4.693972797133064+43.39666091623964j),43.649783038399015,1.6785418162669128,(-29.21931014361133+4.913460153659162j),29.629549033863885,2.974993321012778,(9.098907370567883-16.899787946552163j),19.19356527528443,-1.0768998424042575,(-33.12509692461829+65.86035243643353j),73.72148987450397,2.036808816683184,(-0.015380164034810573-16.822127034200772j),16.822134065101082,-1.5717106083074581,(-8.582550881263906-23.093457080244892j),24.63671933408742,-1.926621741895205,(-24.11671173361352+23.229731471657995j),33.484865373591546,2.374926129993645,(-16.70325257628225+16.54318658771732j),23.509055044878128,2.36100898328834,(-18.987438221777417-22.593419465829687j),29.512462001411297,-2.2696887722548658,(3.70016605206506-0.7343175962620894j),3.7723270198956596,-0.19590983954555705,(15.718454316293684+11.24298095137992j),19.325486456141363,0.6209027126089837,(-18.779476769741603-40.357160945152486j),44.512573361896365,-2.006326907256645,(22.374342181249023-17.64740484129377j),28.496352146829917,-0.6678335911027441,(-5.597447674402238-22.975976863781547j),23.64797947632516,-1.8097629801096435,(5.295028022931776-42.93642926572724j),43.26169529565885,-1.4480933589768439,(-41.30098597473312+45.79286987749367j),61.66650933936645,2.3046649374332837,(-13.299970358413853+11.920299920130386j),17.860088513793755,2.4108448414211225,(-24.699003663867234-23.46944092136351j),34.071328696560975,-2.3817152600542904,(-20.991804088709102+39.29487098636951j),44.550451453763834,2.061437733368118,(-36.93980690591979-1.0331293481590578j),36.954251318307975,-3.113632028228943,(-11.208102075975717-56.38391006653173j),57.487101740618556,-1.7670203849910247,(-5.633471553654282-11.724667494640023j),13.007837237823216,-2.0187065756935785,(-5.79170101684304+15.756801905402764j),16.78751342381012,1.9230356758152551,(-28.94508412296175-49.30801881651689j),57.176031818370504,-2.1016214232782153,(-21.132393422378463-59.13932948046615j),62.80157914541096,-1.9139882817784704
332,(-35.39044215710256+71.37996568859982j),79.6717195608386,2.0310811636368613,(-27.89706342381999+14.589938569055374j),31.481938554057383,2.6597211512734273,(-9.581661011913894-1.4924045277305815j),9.697190264278696,-2.9870778350157745,(-111.02772947855338+124.54242819192324j),166.8471550045226,2.29888714310856,(-64.24388693109195+107.67760588420688j),125.38637811568493,2.108735550165647,(-20.89106396046283+84.27931290033716j),86.82994377720792,1.8137776728859532,(-65.85675561385929+19.70168120179872j),68.74058846242805,2.8509070390539657,(-1.6052876327852523-5.7753303843117365j),5.9942797258659555,-1.841908609119726,(-144.7095150915364+157.8334925819135j),214.13139690067064,2.3128427863906564,(-55.51005043688984+30.84821756700767j),63.50573380859003,2.6343661255203847,(-82.26150061091613+112.11473837146656j),139.05635204068224,2.203800472892931,(-25.89090366205613+40.00400508582332j),47.65143560633247,2.145206151961367,(-76.65183874887029+52.76945110388859j),93.05976226806354,2.5386738417113186,(-57.96685086761319+11.996912668508067j),59.19528455108495,2.9375122889865306,(-15.456736637509923+11.826947097187082j),19.462460921502284,2.488456658579188,(13.639355620054388+15.370108740899191j),20.549264328373777,0.8449891964053374,(-29.101280724593543+20.278133784496227j),35.469525646581836,2.5330092112738636,(-64.18201456590768+23.05322458260452j),68.19664330005098,2.796758648668867,(-48.19847704155184+41.69575739611102j),63.73091380139113,2.4284061608216247,(-51.002271330418885+22.40305976169357j),55.70573370441935,2.7277091746202977,(-131.50738635661847+114.87138518693922j),174.6127939216227,2.4236142096807978,(-28.515077167953642+27.677145816927545j),39.738319371430656,2.3711052590891586,(-28.759563351469005+10.44722178443256j),30.598315757248493,2.7931533985341064,(-22.877598236801973+76.16537722121521j),79.52703432377278,1.8625901744119153,(-150.45835206406525+100.03958634969067j),180.68102983670263,2.5548149168780188,(-62.13802407050709+29.807116964147355j),68.91732914950549,2.6943229822995782,(-24.186341011897984+19.4010324493431j),31.00611474603489,2.4655431412986664,(-51.621189563992885+31.315534392758313j),60.37723003174058,2.596304307113495,(-89.91810078350994+73.02973275213583j),115.83870991323164,2.459468549088971,(-1.584890433499659-48.97111583541125j),48.996755646179935,-1.6031488147531558
333,(-2.0161763156942243+30.46720013263375j),30.53383780100242,1.6368752889340308,(53.41865552938066-32.86373429034767j),62.71824128651253,-0.5515289072605845,(43.62832839892474-14.733190784370963j),46.04886480221956,-0.3256734233658765,(35.40477695734751+46.79473684323322j),58.679175417067455,0.9230862258435542,(43.556348983410146+2.5258346650057755j),43.629524149588875,0.05792517262151773,(-14.306184654677907+55.456236480252876j),57.2718175364417,1.8232643415743774,(21.005096228695606+8.947499660442972j),22.83137792053711,0.4026902998138563,(18.299877543391915-8.687732372337491j),20.25739894153493,-0.4432383415424079,(41.502341391513255+143.97509189150895j),149.83748338164975,1.2901441468135584,(9.237441194380523+23.542706347691038j),25.290103637455704,1.1968851781099075,(17.200193594671077+55.87557372283261j),58.46303446238372,1.2721713590516004,(-3.8026417536102173+22.455507318302125j),22.775203472825883,1.7385460841333364,(10.168077674735173+55.420007878823945j),56.34507145162171,1.3893413859264756,(-7.320838840545946+44.57277519652968j),45.169978636807194,1.7335875035888926,(14.696636833153235+4.390635571745375j),15.338474987086304,0.29031056818333845,(41.69909429541241+7.212175771356819j),42.318198737831956,0.17126328306669975,(35.365683738319106+11.817538441989079j),37.28787740146519,0.3224877962608695,(0.30478030150766244+9.429972720423986j),9.434896742420007,1.5384871937996973,(29.27782583782067-0.3892406879672341j),29.28041314774996,-0.013293943335241188,(20.096059183360353+17.38121819165127j),26.56987656213162,0.7130848214316327,(-0.15598074372178417+83.50885440261347j),83.50900007561644,1.5726641594150712,(4.338549347966847+25.440971132596573j),25.80825493159806,1.401887261326354,(8.663693462413704-1.2756945558588741j),8.757110311656348,-0.1461955063464421,(-14.314948719671179+43.92030682047525j),46.19427570653641,1.8858692131558568,(-21.699640617653586+153.61472537531688j),155.1398022915762,1.7111279890618236,(70.76768216567717+22.59870985153965j),74.2884010196503,0.30910103588077603,(9.892487930668523+2.9210332003407324j),10.314734723487328,0.2871189950001203,(-19.79716668574349+30.29320627918457j),36.188480977464906,2.1496409407557335,(66.54854486209359+20.9744092459261j),69.77560222941594,0.30531963177110705,(-14.139292871941876-7.211967567550781j),15.87236841539254,-2.669924990413295
334,(-11.73297861484695+50.28585444295728j),51.63651754557759,1.8000209534723324,(2.8130426172076852-14.628602171525614j),14.896617409968968,-1.3808179342171063,(0.6890917567827826-40.65908665174594j),40.66492560922067,-1.5538499109363093,(-1.974042559911652-10.26564238600892j),10.453719798510264,-1.7607733949471684,(3.8216192020304085+6.469776391131134j),7.514171935520595,1.037252030968534,(-15.875627860703414+42.949940328820325j),45.79009646441869,1.9248516087415748,(3.824959063335509+5.332155998785419j),6.562179472673373,0.9485285321820836,(18.26891148663879-8.364785109472244j),20.092853377116235,-0.4293792507410719,(-56.45150593100703+152.27732599175644j),162.4042996138901,1.9258051009848263,(24.152127656102365-22.596421475279186j),33.0745148687796,-0.7521322693963096,(-18.1566943482379+10.231100834362131j),20.840848685651444,2.628452085298954,(-3.8217921751780466+38.14383533963256j),38.33481798375015,1.670657281583834,(-2.5193134681983906+44.279143312158936j),44.35075504216084,1.6276312170578264,(15.304432144943544+26.073861640154718j),30.23362208054326,1.0400168676174992,(4.0203550698775405-1.8088842612214524j),4.4085504600020995,-0.42279693397207474,(19.25207802092878+6.80252930358806j),20.41854336259331,0.3396472187786276,(32.71781564623696-25.676628593032017j),41.590199765878225,-0.6653977638595246,(23.87665549396907+47.86417764082377j),53.489009888107084,1.1080756573964854,(-18.052399415601585-2.4531049608677797j),18.218310805600133,-3.0065318949636963,(33.38871453285354+4.468049246462691j),33.68634325992064,0.13302882819920922,(-1.31198202838128+54.24533754158624j),54.261201072621134,1.5949776916046174,(7.444028905347528+12.740640269217794j),14.755930360816413,1.04202008400994,(1.0524309463225041+17.30087857898185j),17.33285927080268,1.5100401246762554,(-22.265131556863928+69.23163765732727j),72.7238319669688,1.8819530762883931,(-14.719360669878071+59.806930597746785j),61.59162707749856,1.8121148424755145,(48.84129154315046+2.6733858337110945j),48.91440229031638,0.05468161616848261,(4.203517467703092-8.224133967011419j),9.236121405039889,-1.098292525312897,(-6.2075186985530095+52.10722374435261j),52.47567107466954,1.6893672335984347,(38.115498166562745-6.574835956587137j),38.67841346722069,-0.17081669977498004,(0.145697801568204-22.903275437223726j),22.903738856412016,-1.5644349730813945
