,Anadarko_Petroleum_final_fft,Anadarko_Petroleum_fft_absolute,Anadarko_Petroleum_fft_angle,Apache_Corporation_final_fft,Apache_Corporation_fft_absolute,Apache_Corporation_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Cabot_Oil_Gas_final_fft,Cabot_Oil_Gas_fft_absolute,Cabot_Oil_Gas_fft_angle,Chevron_final_fft,Chevron_fft_absolute,Chevron_fft_angle,Cimarex_Energy_final_fft,Cimarex_Energy_fft_absolute,Cimarex_Energy_fft_angle,Devon_Energy_final_fft,Devon_Energy_fft_absolute,Devon_Energy_fft_angle,EOG_Resources_final_fft,EOG_Resources_fft_absolute,EOG_Resources_fft_angle,Exxon_Mobil_final_fft,Exxon_Mobil_fft_absolute,Exxon_Mobil_fft_angle,Halliburton_final_fft,Halliburton_fft_absolute,Halliburton_fft_angle,Helmerich_Payne_final_fft,Helmerich_Payne_fft_absolute,Helmerich_Payne_fft_angle,Hess_Corporation_final_fft,Hess_Corporation_fft_absolute,Hess_Corporation_fft_angle,Marathon_Oil_final_fft,Marathon_Oil_fft_absolute,Marathon_Oil_fft_angle,National_Oilwell_Varco_final_fft,National_Oilwell_Varco_fft_absolute,National_Oilwell_Varco_fft_angle,Newfield_Exploration_final_fft,Newfield_Exploration_fft_absolute,Newfield_Exploration_fft_angle,Noble_Energy_final_fft,Noble_Energy_fft_absolute,Noble_Energy_fft_angle,Occidental_Petroleum_final_fft,Occidental_Petroleum_fft_absolute,Occidental_Petroleum_fft_angle,ONEOK_final_fft,ONEOK_fft_absolute,ONEOK_fft_angle,Schlumberger_final_fft,Schlumberger_fft_absolute,Schlumberger_fft_angle,TechnipFMC_final_fft,TechnipFMC_fft_absolute,TechnipFMC_fft_angle,Valero_Energy_final_fft,Valero_Energy_fft_absolute,Valero_Energy_fft_angle,Williams_Cos_final_fft,Williams_Cos_fft_absolute,Williams_Cos_fft_angle
206,(-136.84034549702955+187.08903478117233j),231.7921204249556,2.202298704999548,(-100.07490901546316+179.80963754848727j),205.78263573433887,2.078662293683732,(-17.15311475018469+4.904718006752017j),17.840560651469477,2.8630866788252525,(-183.4977797678207+98.83423531062353j),208.4217868869647,2.6475341042204614,(-109.37043297516365+201.3380002528239j),229.12634496054983,2.0684177484551136,(-99.28227052525227+211.1778245700755j),233.35175771954016,2.010268495969339,(8.406001028987824+120.74442432657295j),121.0366756783036,1.5012903432162161,(-146.0355354960114+375.8010658851319j),403.1783956860883,1.9414348987532635,(-47.82503541777352+111.09429542567014j),120.95113264801353,1.9773082448298247,(-43.82743167324794+105.16801887908466j),113.9348759687951,1.9656475926512629,(-53.30818190963613+130.430242396384j),140.90354995560028,1.9587889471503481,(-27.860361399828996+186.6983380077653j),188.76564611229148,1.7189298240352981,(78.17216780249063+49.84222849308369j),92.70995394291552,0.5676055806812327,(-143.52667261430125+102.42786557401128j),176.3274607024684,2.521763983178783,(-23.638509994872187+93.74772484479297j),96.68203074177066,1.8177977057979289,(-72.69866091253448+209.75861236849124j),221.999483695865,1.904423350197418,(-116.97053238727028+200.881748984234j),232.4555495614726,2.09808862574942,(12.373101571815141+76.12844882649853j),77.12739048635873,1.40967590083666,(-79.32547231959478+194.22172153009848j),209.79658641846848,1.958546524396274,(-103.90804754777909+106.25893867757063j),148.6197981228451,2.3450091316855737,(-32.20324653428145+36.794495256585215j),48.896666231294155,2.2897504282301178,(-36.771837945092464+79.51620358311796j),87.607047080312,2.0039508459621898
207,(20.973496629536328+32.18036425357966j),38.41176127649238,0.9931930777377408,(13.687400088013533-27.941006022202743j),31.11341734207483,-1.1152872563806813,(-8.616479887884338+25.6518372127643j),27.060311861626328,1.8948560725067685,(-49.303888953351674-156.526075113611j),164.10754296008525,-1.8759465461488065,(-49.994299437770735-0.9519947746695794j),50.00336259017468,-3.1225528881390914,(38.129867656193596+31.447883275213115j),49.42525842087492,0.6896555635489167,(62.38100155943374-68.80845268478741j),92.87622148016521,-0.8343526756694907,(-32.356446320502755-49.99354180157141j),59.55076691661531,-2.145209488721203,(-22.365239112075244-2.8171855704006816j),22.541970967028906,-3.0162898971084244,(-5.411541259930658-11.752885439625725j),12.93889852208828,-2.0023011597966818,(-46.189669284020766+10.825568788746562j),47.44131625668806,2.91137583582348,(-27.971101723196853-12.86895146608882j),30.78948592370414,-2.7103876803792954,(128.09558224565913-56.01486121303377j),139.80752078328925,-0.41223379906112234,(-115.78958154694382-58.79780369906512j),129.86303906289174,-2.6717255341919026,(-54.794731269663345+9.432781199578669j),55.600718844937134,2.9711159671592298,(-13.339413443793205-85.87295169031898j),86.90284105270845,-1.724903599681405,(43.134395139825756+67.60641553936726j),80.19478453216408,1.0028874766996623,(48.24665834207485+22.715766476466552j),53.326785837796955,0.4400369730787908,(24.172200022421123+59.475901221042214j),64.200296572361,1.1847676868919657,(90.8230619323221-176.91152847431707j),198.86306214549126,-1.0965011122821884,(13.690446683643529-23.47671790354569j),27.1769132522505,-1.0428587201345654,(12.114165219584436-18.617447584572364j),22.21176160352187,-0.9939370183420209
208,(-52.34120012589914-2.4638573955435703j),52.399158618101865,-3.0945543750472595,(-76.819704088877-66.70506087082087j),101.73903912502095,-2.426551325580298,(-1.2813194501811553-19.10784314222188j),19.150755835767118,-1.6377533374157844,(16.966754032944607-157.64577923231772j),158.55618074417376,-1.4635832110060056,(-20.266092170197936-22.709920938892026j),30.437723319947644,-2.299390716384192,(-54.70313140371298+141.04455442995672j),151.28119155968105,1.9407787292435734,(-81.49048073565949-94.34662223494153j),124.66749206457814,-2.283210425120436,(-190.21798521121437+74.64632983800001j),204.34029572283893,2.7676332887545385,(-27.90297388471776-75.30266182273124j),80.30608214325903,-1.9256549398002742,(-35.16313893533413-40.930258985966006j),53.960471091752545,-2.280549089236338,(-46.565099466207265+35.973212899415984j),58.841996351283704,2.483823858869767,(-91.96549892413516-38.4073696310808j),99.66332843299773,-2.7459826684870006,(75.21124605493713-125.8730635602297j),146.63137339319277,-1.0322048503731467,(-129.9647283169603+21.60849732075861j),131.74884349762823,2.9768354730591846,(-40.472625447461-40.93830156914261j),57.567160308430466,-2.350474483554441,(-48.61879102515177+78.61852741710882j),92.4373284662753,2.124645553380359,(-132.0284015212607+3.4142745647070143j),132.0725409729912,3.1157382636646878,(-16.825150537897674+31.429161900988856j),35.64937458668087,2.0623112469808507,(-35.137402630193336-19.60680134807778j),40.237590915700984,-2.632625327167598,(-48.94431408518361-40.67297450822448j),63.63832757557179,-2.4482299923537263,(-12.474982219510531-30.425702532069753j),32.88386467474739,-1.9599060557623111,(-11.176699819538324+4.09333404629173j),11.902688875653224,2.7905256302061825
209,(29.671333318341638+47.24312699829362j),55.78800112448043,1.010002396197082,(106.19739248278279+62.08182923340286j),123.01235584731968,0.529010819238447,(10.62799016666138-12.514205035464524j),16.418267346230436,-0.8667238383066304,(53.98825606450622+11.414404177104958j),55.181703630868476,0.20835549958340188,(6.1071639988825694+40.499112662751855j),40.95699669872676,1.4211265422449575,(-52.368571690012686+85.2839174474451j),100.0790381450313,2.121482555146746,(6.783532040588195-12.244536063841618j),13.998034517903028,-1.0648835958589171,(-46.208974333131295+122.25482910205619j),130.69626064923568,1.9321705526015687,(-1.5270588067232707-25.599455190283443j),25.644960803996582,-1.6303777271365862,(-2.3645453746968537+38.85338524589419j),38.92526968300757,1.6315795154138937,(47.39759713024161+121.10064316537328j),130.0457534438851,1.1977342110177216,(38.16659224571973+52.60161483493386j),64.98937333821405,0.9431091563008502,(132.8662248406978-165.793041408263j),212.46356460066482,-0.8952034787772775,(-1.2120657003960251+56.174013674277354j),56.18708851275332,1.5923699615545897,(73.76155743059965-36.08850697681261j),82.11667120873265,-0.45501795840022,(69.4287324994508+97.4503578684701j),119.6533373758258,0.951761905309648,(29.77210333558963+21.876526248439276j),36.94537234517579,0.6337015919882317,(-50.38382632623333+5.514144674393865j),50.68466974107841,3.03258374474458,(22.289069312928305+51.77659092717742j),56.370364367074956,1.1642886392731346,(-81.51887051528914-40.1782387519893j),90.8824357029472,-2.6836649704316407,(93.8358757951296-16.363115919246262j),95.25189315087485,-0.17264419089814373,(26.836258537810757+8.06702107782802j),28.022519540154526,0.2920085894436107
210,(-77.24412555796306-20.43864776210589j),79.90239830917342,-2.882922502236587,(-78.17492544174763-32.08583620432195j),84.50337184250921,-2.752121868089837,(0.44843837250678575+34.23710798160018j),34.24004468334829,1.5576990543568787,(-22.892728833507505-9.40950378306386j),24.75107664098673,-2.7516175008054145,(-57.32922982596847+24.504880594842994j),62.34685048505839,2.7376560206089278,(-35.59940210817393+88.97048444305192j),95.8283075739669,1.9514113009838212,(-65.53023837143633-56.737060784732044j),86.67932975922025,-2.4279885401465737,(-109.18055514280786+103.0633632868953j),150.1414348982261,2.3850080314021915,(-43.09738149423788+18.914293373747302j),47.06521842601029,2.7280300571137457,(-44.8278095229351+7.479300669520596j),45.44746907287183,2.976270363728942,(-44.82571878938691-12.698198943681474j),46.58958382941951,-2.865545638384157,(-56.917797911199955-55.366706422542656j),79.40470955264696,-2.3700075523493367,(-0.5711331111183426-216.83709237944748j),216.83784453965515,-1.5734302478832929,(18.93242393816155-9.261816904285103j),21.07647808678608,-0.4549735413776983,(-69.74409554535475-62.44347865430776j),93.61317690309714,-2.4113676601920773,(-64.49170444709944-32.589488055306056j),72.25824986947138,-2.673691438127078,(-38.300861121362175-10.836674270058053j),39.80439010804224,-2.865863918437848,(-70.98892253568232-72.76863363796566j),101.6597322656005,-2.343815174373035,(-93.57212198377005-62.59484624291162j),112.5782251979453,-2.5520126056636627,(-49.457094140048866-109.56235014694117j),120.20778980789305,-1.9948188069503296,(83.9645352496716-95.66577394142651j),127.28701223418462,-0.8504469299773001,(-15.74742376629041-2.546238729163583j),15.951949314770925,-2.9812876732919342
211,(-12.598698213857235+104.78671170972629j),105.54137647207914,1.6904537865703868,(3.0513251409547735-99.3409991641332j),99.38784986125887,-1.5400903130014207,(10.879017736698719-4.311356337068421j),11.70217160960244,-0.3773127857854439,(84.39272981721304-57.49959187411656j),102.11922400650668,-0.5980879329533896,(-30.38957562153825+59.731050266887685j),67.0173460563954,2.0414380776877494,(50.90573612469656+78.32050714477558j),93.41036243271985,0.9944443854174382,(44.16450580290299-46.89392492972232j),64.41695249023415,-0.8153635616366369,(-31.17831270060544+87.2175816478304j),92.62285749939211,1.914116917932181,(20.420294306743642+36.19093591689416j),41.55444936603982,1.0570877324492634,(-31.82489331932139-12.361348827889914j),34.141276772126766,-2.7711108029355827,(-28.236965061184346+32.11685810129107j),42.76469069413471,2.291997041079983,(-26.674733493661964+47.842248653289175j),54.77610941971911,2.079422185636858,(-103.6736125388624-181.7936742168094j),209.2777052676792,-2.0890774781820434,(60.82113558966853+41.57089329643183j),73.670548415769,0.5995621363677276,(33.336999470867184-50.197145875200015j),60.25868391971989,-0.9845578922114032,(-73.85262425050394+46.425351313851834j),87.23258194792062,2.580393313596698,(-64.68020929189449+81.37393303654494j),103.94828739271934,2.242390170669102,(69.37684884156464-34.4359047994226j),77.45307414518939,-0.460731511244796,(-64.77959495355435+13.544645655888523j),66.18046047203165,2.9354739553930815,(-37.275452115342524+129.5930326490112j),134.84737091085935,1.8508705542994923,(-26.768749613752888-62.59200248775894j),68.07587481120912,-1.9749266898222233,(-32.741875146605025-0.21618853840496755j),32.74258886526857,-3.1349899347234036
212,(17.680586289830224+123.79044202840052j),125.04669795376014,1.428929059107812,(76.60811021640791+108.88627915532474j),133.13536096477378,0.9576846051919535,(-17.83057895655611+13.04308823041837j),22.09189209896834,2.5100363371857815,(95.6622762382976-81.54832331004806j),125.70362019358267,-0.7059208474914546,(-50.97284305664804+134.70079543943575j),144.02268925865252,1.9325578728963695,(-69.86343043798166+182.172302927586j),195.10932029634787,1.9369998339450771,(-6.811844172614052+24.889432845236513j),25.80474933785473,1.8379388250064677,(-7.1548725113947+175.4811662605556j),175.62696806817303,1.6115466351859773,(-31.96166968245813+57.35704537920742j),65.66109185448428,2.079181475821571,(0.7636938623697382+44.405911218845844j),44.41247774546519,1.553599999511272,(-24.494351965420513+127.39218806076848j),129.72564456234588,1.7607532320057369,(-19.537571685019493+104.97949611460189j),106.78207392546274,1.7547996523811427,(-59.68497288066589-102.34000592259224j),118.47266688988663,-2.098773339570785,(106.49050906710744+44.83563101648493j),115.54420076324938,0.39850267944881523,(30.00454621612865+21.623288249118303j),36.98431273310696,0.624462234826166,(-55.904050602239906+157.25886603604968j),166.90001144602124,1.9123541618266755,(-46.85565146551534+114.27223434387841j),123.50544771871448,1.9599237892876518,(16.821620012267505+110.49056325940276j),111.76373056236626,1.4197116462292028,(-74.1724176355679+56.428830928170875j),93.19742752793768,2.4912284886014526,(11.79455527314532+37.38932163220503j),39.20552137400745,1.2652238948321213,(-24.194603005441763+22.428856699771387j),32.99139929511647,2.394048884192612,(-46.405578863042436+4.7897861690887895j),46.652114648316264,3.0387411241157625
213,(-158.33658899807017+68.97967092703892j),172.70978668490787,2.7307342700354535,(-110.13560201432438-28.640369055082772j),113.79860091701038,-2.887181114511485,(-29.83874205346197+16.715884896572835j),34.20192005148997,2.630946438718839,(33.02308223948114-94.41904439344786j),100.02739577119567,-1.2343440393766667,(-119.89971832844617+93.37161571561634j),151.9677632808533,2.4799455061195728,(-93.1662820611073+56.63419526832256j),109.02929967114478,2.595397012131355,(-45.93321844264506-10.21108324933038j),47.054508579141526,-2.9228469194818913,(-173.58653538102357+47.52044536728365j),179.9735480382946,2.8743828658278647,(-93.22856285722366+82.64959232326743j),124.5894058241936,2.4162715365499063,(-74.42731796063487+41.97396086143527j),85.44728813257177,2.6280955122915577,(-105.3297800889624+73.02061664542468j),128.16541276361284,2.535406483480775,(-60.914303697215075+57.08160905871425j),83.47971303046292,2.3886646622707937,(-104.8942734727629-21.713147624386835j),107.11801616505595,-2.9374751723913115,(-46.57721109304026-91.07711257981425j),102.29602645793136,-2.0435255580278002,(-59.40270880329035-74.09711182399009j),94.96875167035418,-2.2465652252867945,(-175.88791838463789+62.236498601135985j),186.5742254219758,2.8014993985993923,(-45.394809407570165+83.48403987431972j),95.02775191956624,2.0688317663218183,(-107.17961312196485+66.21105708898956j),125.98163973300035,2.588218069586437,(-66.6763352124321-19.077789575697636j),69.35196992483493,-2.8629129977060708,(51.19696133895371-26.85529366768105j),57.81293668652122,-0.48309305894189425,(8.552925069159812-0.45425141967769156j),8.564979368973493,-0.05306079836285315,(-52.642388709130145-22.580131867923814j),57.280742350077674,-2.7363942520745868
214,(-99.49169477466451+32.18198994431849j),104.56709714777026,2.828750564323782,(-79.58171885396452-104.93609463328308j),131.69978713967913,-2.2196408128799754,(-19.41434694372779+5.10850984651858j),20.075202118619128,2.884294413388142,(3.361312923400611-70.35790484328855j),70.4381515835436,-1.5230581353522605,(-58.38717029535993-4.299009863163974j),58.54522304085058,-3.0680959196598487,(-41.11649398754302+101.21971902627405j),109.25199127515035,1.9566449328055016,(-14.289856113959814-13.880534864109313j),19.921577143173902,-2.3707236618898317,(-151.9836478651506+55.47819483620081j),161.79264297452326,2.791593625419422,(-17.698813615477818-14.781587094133538j),23.05956028238349,-2.4457691273994637,(-47.380891334512924+24.850003963742957j),53.50207062021958,2.6585587773838983,(-84.03192263374477+73.55281899455147j),111.67533838573725,2.4225949433233693,(-17.16301175504036-55.53564677835846j),58.12724864978774,-1.8705304545805574,(-125.70862887366846-85.54901219659067j),152.05687377132983,-2.5440508451553083,(-169.36011613809058-109.11802314856803j),201.4685879092792,-2.5692378245093637,(-88.11265214978131-47.50625869189821j),100.10336699517113,-2.6471148885781295,(-154.0513361301563-94.89639729175636j),180.93407744933307,-2.5894877983962963,(-19.80519965622552+31.464416022143034j),37.17869563389021,2.1325874910960607,(-37.24655287531052-10.150727448717873j),38.60496041743155,-2.8755261185657095,(-108.26228337782099+6.474794716445363j),108.45572815116647,3.0818572470865666,(-86.43171762338918-48.73871950485274j),99.22653168534107,-2.6281414346586924,(-19.96023624026375-72.65952778271017j),75.35129732375925,-1.8388921054547067,(-24.527145418893646+21.012670589686206j),32.29726285167552,2.4332154977940514
215,(-58.196134226320126+8.288124589828477j),58.78335689720678,3.000126868839502,(-76.36748097376693+98.42651577034445j),124.57837355242891,2.230657949714735,(-10.786135334047987-6.335943924611771j),12.509392505642442,-2.610477796468329,(37.97995944574872+31.334287067973j),49.237332031283515,0.6898128994357401,(-69.99025786706596+39.99240381272286j),80.61035019783922,2.6224683961645625,(-165.0788812384358+154.667959650284j),226.21497468849287,2.38874288023774,(-47.11524665394373+63.10318611038771j),78.75187975244899,2.2121423825916398,(-102.99755179741032+289.84260126412266j),307.5991371636361,1.912235395765539,(-55.33871781381828-27.50289619647743j),61.79630238510732,-2.680354394546837,(2.3005710953798175+21.567897093018892j),21.690246941423926,1.464531674534214,(-64.90595821706097+93.2071721729796j),113.57975328621879,2.1790766885889687,(-89.87354071207068-17.46082807239477j),91.55399410783757,-2.949700986992208,(-51.66962427857859+38.411014155440625j),64.38288655798945,2.5023312438088396,(-226.47726099008213+18.78225635243941j),227.2547533039926,3.0588498068513617,(-58.4722670007537+125.1019602254874j),138.09238378877694,2.0080229538077172,(-139.32354678513707+15.247474981962828j),140.155400117569,3.0325871319957223,(-35.2975323466772+44.236639455654796j),56.59325101188584,2.2442709069267632,(-11.817923119572946+7.20010881950118j),13.83852860215982,2.594397012994363,(-83.11487136618356-2.6640037329771644j),83.15755382469206,-3.1095515522062467,(-41.48898769575616-132.92362638458164j),139.24807557466082,-1.8733408983029685,(-58.00803516950026-37.039005021631304j),68.82455984035356,-2.5733336087895613,(-15.6271787410542+22.616821846972j),27.490531931240007,2.1754251714557418
216,(-60.20498128293798+81.62414994742728j),101.42554720542061,2.2063062184745843,(-10.456915474119228-4.15595999449412j),11.252514594912096,-2.7632981329878596,(-5.969141871070093+7.254092390960227j),9.394280765101138,2.2593249364417938,(74.34976449186522-124.37185154297909j),144.9008106817372,-1.0319944346969316,(-78.9399213648054+127.64607503988196j),150.08341566665132,2.124655826673365,(-154.8425604058658+89.94241664188148j),179.06941900957293,2.6153628423134316,(-23.16867527410534-8.226236725444423j),24.585737422741477,-2.800418439740733,(-84.81308279432142+215.96865269643212j),232.0252528510389,1.9450025999677232,(-24.82002727370798+75.67474138014921j),79.64107129377452,1.8877238600826225,(-3.7940399887681053+37.43099853609863j),37.622790843394235,1.6718122303313467,(6.397392428021817+72.2681030987834j),72.5507088550794,1.4825034341282641,(-137.8622107886984+32.033427528885674j),141.5349060931468,2.913285618414177,(20.839160038423017+94.44877282359006j),96.72042844709244,1.3536358234712214,(-145.3413988290044+202.6048727238761j),249.34485489985502,2.1930810305045583,(-22.098650393546507-20.666022342332287j),30.25615356700138,-2.38968223578444,(-45.92457120215607-40.45542402571896j),61.20218601653557,-2.419425062000116,(-14.777199401784685+98.24594088303624j),99.35104691020199,1.720087501318152,(0.16493386501980467+15.970260748127995j),15.97111240781393,1.5604691315081427,(-16.010517926228886+71.46318892170937j),73.23471891887085,1.791195574929327,(27.25536583104116-9.252371117096445j),28.783004323252403,-0.3272630887814247,(-53.664364395263135+31.972594663696114j),62.466877747143684,2.6042758259072425,(-14.020468232139478+17.511643388958312j),22.43281488423777,2.2459255144039214
217,(-52.17636455789016+10.168963766366984j),53.158074105064614,2.949109586456662,(-57.222239436847026+7.084817218898294j),57.659165110093724,3.0184072547096217,(-9.637635751598765-4.849225280924374j),10.78883722676595,-2.675424176196473,(70.85913148393152-143.00467449536953j),159.5974731697958,-1.1107534238021808,(-70.50333237371557+32.49025448837667j),77.62948223785915,2.7097666995543954,(-17.15945583597555-18.6240829399823j),25.32396868466977,-2.3152871320023087,(30.506120994764018-102.95118868683609j),107.37583839104452,-1.282722439822604,(-86.61586447680475+93.87060110455786j),127.72626092857814,2.316020656167804,(-49.918182689569186+77.28075442025347j),92.00076068594613,2.1443071185566374,(-55.93102833014495-28.571755607493625j),62.80625087172311,-2.669311420398553,(-40.88413006772391+47.03198115878202j),62.31788943084155,2.286379534921413,(-67.60400945190273+86.41279723024454j),109.71542106344172,2.2346745522946554,(93.63043659803536-5.5721517671286875j),93.796095509646,-0.059442074782327936,(-51.82210953425363+89.14299432382089j),103.1116117301875,2.097379893574999,(-0.5807014896806422-58.8252266535944j),58.82809282194069,-1.5806676466492353,(21.946247880660387-65.80710299937431j),69.37011316993544,-1.2489015366560252,(-32.09458885123834+28.813169731586953j),43.13074754176272,2.410017679504413,(60.25098293635808+11.281445091950689j),61.298058273978064,0.1850975869016171,(-89.59402013566512-17.548542327370356j),91.29643904274403,-2.948173945724081,(-155.88155298924323-82.00319427222277j),176.13512549513274,-2.6573143232657714,(8.637418240174178+17.243818290084455j),19.28611581104772,1.1064294564495156,(-0.6868405714386201+6.610742300763334j),6.646327086269215,1.674322528149478
218,(2.0063013683985034+69.46284101923804j),69.49180906872965,1.5419212662503634,(-73.49114202886668-34.86393506367732j),81.34151415379088,-2.698636895205266,(20.375054676785346-1.379764724762891j),20.421718923187942,-0.06761510263641338,(12.298893679860605-26.90050154924598j),29.578704659763257,-1.1419715155361603,(-21.288292784530704+29.552737009297132j),36.42191200940146,2.1950493723487434,(-19.63542283492182+76.21669561719591j),78.70536526000282,1.822939674480395,(-61.96480895143434-58.50714317347634j),85.22161316655193,-2.3848876156161913,(-162.21255774802742+56.313944468382424j),171.70956360303637,2.807448856568817,(26.123989980851878-21.748999551750046j),33.99237905798405,-0.694263858748551,(-31.86687994843121+31.468922650786823j),44.786059554831695,2.362477698809781,(-86.70548787535508+33.85510894117655j),93.0806640990613,2.769336528939864,(-59.82499499309253+18.61039241122387j),62.65282700424048,2.8400014707118495,(153.64218376686526-52.482628256329065j),162.35869826203717,-0.32916302665524216,(58.25368394005636+82.51098851051164j),101.00274707932336,0.9560473672659802,(-19.027465771378594+5.533542494565918j),19.81576509297965,2.8585802261740922,(0.8466532308672043-101.26257003300871j),101.26610939195469,-1.5624355523966194,(-34.607327570657965+60.438475102151706j),69.64536161336399,2.0908282712536597,(3.638234867469887+100.46913051161903j),100.53498365599714,1.534599678382486,(-64.09251786061415+65.76915137362302j),91.8337199405517,2.343284288345719,(-65.13984135754544-16.579548211922024j),67.21666721132218,-2.8923621718571706,(57.725911257540204-1.8043449084719185j),57.75410367291778,-0.031246932173219343,(-5.54458650589352+25.462190769939j),26.05888712754448,1.7852067855535825
219,(-108.63776450096123+105.86469082862372j),151.68881514471133,2.369121704448505,(22.462863747863935+141.07335391135373j),142.85052128554926,1.412893638085894,(17.67535103507811-8.870238297080896j),19.77622718468407,-0.46512033914762085,(-9.855338844911444-20.03874095093806j),22.33111825786659,-2.02787393762766,(-18.453694905127577+137.9343156793264j),139.16326489981327,1.7037926961277312,(-57.45990462802894+142.29325087336736j),153.4568665259826,1.9545856872075198,(5.584532943299678+109.3597757598043j),109.50227195099414,1.5197749506658411,(-99.94268739861946+218.83988275749124j),240.58145200694645,1.999202363868799,(-11.756869319856094+48.04274723873997j),49.46038352509643,1.8107964569258228,(-22.571796021787264+59.17347049474439j),63.33234233818892,1.9352108826208023,(-39.02533399148018+131.91985873573051j),137.57116639035112,1.8584194467385908,(-79.67350243568671+47.94442326376738j),92.98674482131663,2.5998791518284197,(80.06841775509247-41.75159548386443j),90.30031698312169,-0.48065919235462595,(46.06372763794258+127.81889001851025j),135.8658737485855,1.2249019192832233,(-9.572982813907231+82.94146378460167j),83.49208594045159,1.6857064128579464,(22.424721448660364+43.308013012996234j),48.76937689968839,1.0930133853105395,(-51.70110937817401+139.21086133285735j),148.50140950162714,1.9263957119903796,(-50.81427498223928+25.936500886699474j),57.0507898299085,2.669645730034546,(-4.764325189487408+155.16408906609948j),155.23721631820004,1.6014917589225994,(-41.14053029676154+166.6058088781944j),171.610136020738,1.8128866537650021,(-19.04019538576341-32.940947599026465j),38.04779979249594,-2.0948897196495704,(-41.03735079069452+17.730916880997107j),44.70402189243541,2.7337507998270922
220,(102.09707786081117+23.428306615612605j),104.75065087431054,0.22556579700807453,(56.16611190919812+20.960488737248653j),59.94976409545658,0.35718064944219874,(10.956748839258676-0.3710029968489126j),10.963028247262123,-0.03384775074286111,(38.47152600886083-48.10188175915815j),61.59423140378072,-0.8961818996822895,(-9.793836472916928+70.20788059143169j),70.88769801593904,1.709399570721676,(-25.24602248634576+82.74434571412925j),86.51004796577341,1.8669334172488572,(47.518855287366826+26.409889299570768j),54.36472993253339,0.5072677450899253,(-62.86220431268368+150.26755780967372j),162.88645020729385,1.9670082870260719,(-13.112305052464578+66.60903278673204j),67.88737579677706,1.7651657947044475,(20.433337064219224+10.24863465448256j),22.859478906157417,0.4648983538936847,(28.74474751477194+20.02535083829297j),35.03248757774287,0.6084816550903075,(92.07912459629878-2.587437265880551j),92.11547111113086,-0.028092757943563088,(102.03227914518496-144.7295403615562j),177.07971606264866,-0.9567319812749655,(102.68029076623802-81.24209483239026j),130.93326576769664,-0.6693606849664171,(34.65596600372638+31.693398360465313j),46.96283082701237,0.7407767689769308,(71.59990579871558-34.923824368364095j),79.66316601100716,-0.4538106183495558,(15.118316599824206+88.05776608981594j),89.3461452192609,1.4007676426090303,(-17.236508795221162-49.446994878308665j),52.36508892328189,-1.90621051782266,(115.94857715429282+23.594507781145317j),118.32486358132648,0.20075015742821212,(83.0933443763594+85.89509736108889j),119.50929516284161,0.8019761984480615,(23.94548232759344-2.9215481871089826j),24.123050547364226,-0.12140826871598144,(32.35523365926485-20.304584231508656j),38.198655551734475,-0.5604321936758492
221,(-68.90215357772583+91.24729253530651j),114.33973571192264,2.2175626871833765,(-78.74409363269388-20.92875779247114j),81.47788156776281,-2.8818164353535445,(13.964107728270065+5.0226754204903985j),14.839931705581739,0.34527639684171546,(6.45429099461542-25.036698960341525j),25.855254148314614,-1.3184964336804195,(-28.82637057350263+43.05255657480865j),51.81198961696026,2.1608009497667218,(0.554304773225665+11.944241153564366j),11.957096240982647,1.524421898415845,(-56.06622455353302-49.40841399785567j),74.73026769302174,-2.419233237593081,(-36.28770396825406+17.990016571636325j),40.50232284123209,2.6813422532151163,(-9.52766835035192+4.615264957323241j),10.586648894744435,2.6904974432924385,(-27.709147632134865+29.14629420688366j),40.21570997127447,2.3309226681202393,(-58.42509454578342+35.12988145487073j),68.17331034735662,2.6002319978500137,(16.453319793050234-11.136415707794228j),19.867850589059316,-0.5950189334165583,(63.87415993135468-153.14205432808865j),165.92889173005264,-1.1756437698068443,(9.999294911246-105.78379789352088j),106.25534243274238,-1.4765505904698768,(21.373346643766446-33.84221271312783j),40.02643261739913,-1.0074944806253798,(28.099037121957046+39.11400716288682j),48.160787405517794,0.9478356662374854,(-30.99885487070973+12.309143107838413j),33.35332078436224,2.763602766675422,(-13.898295556390941-48.72126931060953j),50.664827075691655,-1.8486771933045523,(-4.307975560104445-26.720185859611362j),27.065235742528316,-1.7306462788678811,(87.49431392253928-56.67561463467868j),104.2467278287163,-0.5748013140339364,(50.86513740965714-29.629923135320983j),58.86590310789712,-0.5274668553919001,(-18.485371833623894-7.085738843266819j),19.79688527981904,-2.775551247925077
