,Air_Products_Chemicals_final_fft,Air_Products_Chemicals_fft_absolute,Air_Products_Chemicals_fft_angle,Albemarle_Corp_final_fft,Albemarle_Corp_fft_absolute,Albemarle_Corp_fft_angle,Avery_Dennison_final_fft,Avery_Dennison_fft_absolute,Avery_Dennison_fft_angle,Ball_final_fft,Ball_fft_absolute,Ball_fft_angle,Celanese_final_fft,Celanese_fft_absolute,Celanese_fft_angle,CF_Industries_Holdings_final_fft,CF_Industries_Holdings_fft_absolute,CF_Industries_Holdings_fft_angle,Eastman_Chemical_final_fft,Eastman_Chemical_fft_absolute,Eastman_Chemical_fft_angle,Ecolab_final_fft,Ecolab_fft_absolute,Ecolab_fft_angle,FMC_Corporation_final_fft,FMC_Corporation_fft_absolute,FMC_Corporation_fft_angle,Freeport_McMoRan_final_fft,Freeport_McMoRan_fft_absolute,Freeport_McMoRan_fft_angle,International_Paper_final_fft,International_Paper_fft_absolute,International_Paper_fft_angle,LyondellBasell_final_fft,LyondellBasell_fft_absolute,LyondellBasell_fft_angle,Martin_Marietta_Materials_final_fft,Martin_Marietta_Materials_fft_absolute,Martin_Marietta_Materials_fft_angle,The_Mosaic_Company_final_fft,The_Mosaic_Company_fft_absolute,The_Mosaic_Company_fft_angle,Newmont_Mining_Corporation_final_fft,Newmont_Mining_Corporation_fft_absolute,Newmont_Mining_Corporation_fft_angle,Nucor_final_fft,Nucor_fft_absolute,Nucor_fft_angle,Packaging_Corporation_of_America_final_fft,Packaging_Corporation_of_America_fft_absolute,Packaging_Corporation_of_America_fft_angle,Sealed_Air_final_fft,Sealed_Air_fft_absolute,Sealed_Air_fft_angle,Sherwin_Williams_final_fft,Sherwin_Williams_fft_absolute,Sherwin_Williams_fft_angle,Vulcan_Materials_final_fft,Vulcan_Materials_fft_absolute,Vulcan_Materials_fft_angle
241,(-39.31638273650728+15.48896994126636j),42.25737972620854,2.7663064634202423,(9.466607133770097+13.288411664545718j),16.31559178183806,0.9517994656264864,(-40.01879835108422+68.69155438660826j),79.49864065198285,2.0983136549915744,(-34.55334128402778-17.21414484021431j),38.603888100428115,-2.679393727599479,(-22.623888359129342+21.792674033771483j),31.41275164688006,2.374906368511542,(194.60573047522456-255.8413005847317j),321.44386977928633,-0.9205138762454661,(-3.5886267975135695+8.506486914226706j),9.232473228433575,1.9700123690895823,(18.286390215723547+38.44606721548655j),42.57337373828177,1.1268279990142138,(-12.526114157669976+4.8322101789827325j),13.425862769477593,2.77341261155415,(19.674770677606013-6.743180420245089j),20.798247123167908,-0.3301856855655533,(-5.790248119608378-4.548403640151451j),7.36308012725458,-2.4757384339337984,(5.259512072302893+21.945250985008165j),22.56671238868661,1.3355679744538842,(-59.87158260716009+73.37100730704778j),94.69905552399587,2.2552243865250525,(22.73583679667899-20.556497676033075j),30.65106640151327,-0.7351005521229537,(10.737670345322911+16.190444348421526j),19.427507628210098,0.9851903729452333,(10.145060816966877+5.881625158038668j),11.726711963701932,0.5253986326576937,(-34.35185234414291+45.261085991617996j),56.82090869226253,2.2200142052975607,(-11.251461349690427+3.6789801413968615j),11.837663510354144,2.825572777741457,(-230.32317549088768+150.4107002570742j),275.0857028637251,2.5630819371165945,(-10.567991985484266+66.01720326563184j),66.85771145964398,1.729528972106314
242,(-48.290460682414384+52.334103817153924j),71.20973960958187,2.316030653374598,(-35.4223699643376+16.83430721351052j),39.219104952169154,2.6979443690565796,(-22.709222543963417+32.49240333595705j),39.6417086298985,2.1807894823205283,(-1.333026765098289-21.310559504439045j),21.35221081641678,-1.6332673384672163,(-35.793978367085806+31.08205251994296j),47.40572619627189,2.4265358640272914,(-109.87011941257181-85.3189780449555j),139.1070492619565,-2.48131870546634,(-24.56360431212858+25.14093485296531j),35.14878749094864,2.3445797646699953,(-29.769590275515192+14.200287271993947j),32.982975362741335,2.696508488473135,(-18.451528079342268+20.290528889659313j),27.42561669470452,2.3087622780142776,(10.203380459695076+4.952235332245372j),11.341675695911373,0.4518610244594566,(8.868434167138464+9.515218651815655j),13.00724838575513,0.8205662457509576,(-35.6298469059726+44.044126674626085j),56.651311415302246,2.250975622298681,(-17.803320637931527+80.0670420477824j),82.02249354913779,1.7895919592278764,(33.965675961242866-31.026626908846225j),46.003464226565505,-0.7402074570882974,(-19.469557727221396+10.594646670183113j),22.165518630513215,2.643240530626017,(-0.542404173141941+10.63221804824407j),10.646044472593976,1.621767286972613,(-31.744825778531684+27.278494098629857j),41.8551096522075,2.431721181238354,(-2.8622865164808875+9.09117736024833j),9.531116928142268,1.8758136128299665,(-149.7116121373009+75.6871907099978j),167.75612551057918,2.673512327379111,(-34.70786498583493+34.80699641056369j),49.154479867047115,2.3547684446599315
243,(-17.16941622255311+58.71393161910811j),61.17282582647766,1.855289091381658,(-13.84396194785416+9.0311884187529j),16.529296617480444,2.563563139851731,(-51.441232382221635+61.04848703290585j),79.8318116918851,2.2709956153478856,(1.0142465080201566-0.6194329191759698j),1.1884414669599614,-0.5482734156979644,(-48.856338101189145+37.258822074571576j),61.4423436649538,2.4900635291340087,(220.07408787649567+137.6147540858911j),259.5581335593085,0.5588229445317191,(-30.019202124404227+29.29388620391323j),41.94382272890316,2.3684224788189785,(-50.840409058916165+32.25786781732055j),60.21060728308302,2.5761962395432905,(-22.355678031231093+32.5510126231425j),39.48853964162325,2.1726007245998353,(0.18596911011529738-10.704921874524068j),10.706537108214821,-1.5534257745024007,(-17.759005878943743-0.11451738750771856j),17.75937510275629,-3.135144330916784,(-38.649050007747306+41.343925633497726j),56.59566461567125,2.322518323147948,(-114.83350431537886+124.46183496039032j),169.34427086576497,2.3159800013270804,(11.13973179068698-0.1649905103690621j),11.140953560488168,-0.014809912001854109,(-21.869351781217865+8.763162416730339j),23.559744541752828,2.760478515481563,(-19.641569968411858+21.224149720237243j),28.918087802810636,2.3174874925451756,(-76.52411121284277+38.972830040678986j),85.87677845782979,2.670542091207363,(-15.610949914024904+18.574161714621134j),24.263166335395955,2.2697292595829723,(-106.62938181822953+160.4713729267949j),192.6678141152493,2.157280806322634,(-73.32410336786828+56.59781214457993j),92.62686691373617,2.4842313242960703
244,(-36.766029424477175+19.563516815831825j),41.64699400730929,2.652589401223195,(1.2378337032472322+38.80815036780666j),38.827886463818594,1.5389109066064623,(-48.46212335184147+47.525121606931904j),67.87646560865382,2.36595591197578,(37.2160671466118+3.138758550798987j),37.34819217982755,0.08413968374149146,(-4.442200784161924+39.43102825223642j),39.68046291105329,1.6829808110108961,(225.48365009565043-275.7048642240944j),356.1685676997397,-0.885269029528247,(-1.1331499485676364+45.39856725792799j),45.41270678872325,1.5957511829970201,(-12.121137991580515+37.265821196260845j),39.187541587124606,1.8852647519665353,(7.458136875616866+2.3908736572169484j),7.831990966555698,0.31022218864406664,(16.174906428485148-0.5181325789462452j),16.183203000012565,-0.03202216149819256,(5.245830855375466-0.6957746239866891j),5.291771318811227,-0.13186418188045881,(19.92910681306966+39.91643053076552j),44.61491594393257,1.107732275829864,(53.24419514145521+52.86342770015867j),75.0299027353179,0.7818096765697625,(-7.122264354822969-15.004055371733541j),16.608682281807546,-2.0139911192187983,(-17.167344831345503+11.655666998721207j),20.75023618524386,2.545138401750725,(13.43463023040021+14.41256568435438j),19.7030794302163,0.8205016522854637,(-15.970477588568198+9.88798815633464j),18.7837287082936,2.587217166424066,(5.9317177057424235-5.102838531767876j),7.8245917479388725,-0.7104222943846131,(-79.2215141704221+174.66490584634056j),191.7912345279768,1.996609176184848,(54.86671825033868+10.517975103700978j),55.865772811660996,0.18940264524486614
245,(-18.79476122323046+6.353031787530547j),19.839457208593707,2.8156287761768297,(-23.348860710349765+0.5710197559772183j),23.355842096422712,3.117141526729439,(-44.31087988326452+34.10404523542524j),55.91547171802297,2.4856311958837214,(15.299485841678779+13.852710944415364j),20.639085917967748,0.7358105157934142,(-13.33335359825913+3.793318924595418j),13.86245240352166,2.8644173955897374,(-71.9242322035061-106.97361810987744j),128.9048104206424,-2.162726579888988,(-10.185527334294363-6.591476747227506j),12.132292973172818,-2.5672295965427896,(-7.056403228144861+16.058314637135823j),17.540304886273322,1.9848202317144161,(-10.63690979145349-3.7498911564220143j),11.278543061784672,-2.8026605871871673,(7.937685858312012-14.031922099944001j),16.121466887480906,-1.0559886417278919,(6.393525667566591-7.981473044356836j),10.226489251919624,-0.895418011035022,(-24.582115712847806+2.79132391927568j),24.740086946940174,3.028525944241382,(-114.85735463149058+95.73785522800735j),149.52574640042056,2.4467341905501354,(23.032268896932845-25.954833541806195j),34.70070308687546,-0.8449874115139795,(-1.8271656432905985+1.283126017663247j),2.2326994121972374,2.529358604576846,(6.563488447710503+10.52087395401895j),12.400329405285312,1.0130215841176016,(-1.1033564273048162+4.326198837445659j),4.46468271961077,1.820513446014197,(-5.291246037680148-0.39364855973143165j),5.305868809143748,-3.0673332627495467,(-224.77890214263908+97.71939234633605j),245.1012739440317,2.731504843415093,(-60.20333449090933+65.4588479841826j),88.93425809686973,2.314396294296321
246,(-20.32344222199793+31.928933768236515j),37.84837004848851,2.137637661929465,(-26.657312469372616+6.445782551108897j),27.425543217700334,2.904344829275633,(-41.2055951173645+45.88029046862966j),61.66767485856754,2.3025668202253655,(-31.811817960773972+5.30360244097114j),32.25089085314228,2.9763940375514664,(-22.943603000822073+28.949464555031533j),36.938874058129585,2.240971787057982,(254.3187722805024+37.14228715380528j),257.01670651784053,0.14502091369298148,(10.62181290425173+30.004882914459714j),31.82948174387018,1.2305599887101517,(-5.907920393466092+53.0243972437101j),53.35250909220956,1.6817575801224176,(2.3783245237848214+7.061506471972919j),7.451261718269713,1.245927860931269,(12.192701189950427+4.1176105537595316j),12.86921438860393,0.3256853580574075,(4.589825235974131+16.992685091512378j),17.6016431709114,1.30698575015452,(-25.949907922687334+42.134143241816886j),49.48417674285281,2.122816252140618,(-45.55626909738145+124.85933889863955j),132.9106021515152,1.9206482764571389,(13.121113150129371-4.9491698389940595j),14.023476473175489,-0.360690432095595,(-16.79110698062099+16.117273718282586j),23.274616769019026,2.3766676675240483,(6.525075607108304+16.918523654258948j),18.133203090413986,1.2026985191113577,(-23.521179500055965+39.1161669687369j),45.643404818220525,2.1121829582153295,(3.7460550923072304+4.446578418076439j),5.814205739626359,0.8706971720864144,(-110.43638127544915+133.63279314780237j),173.3606579178209,2.2614387872910533,(-26.080353748824386+40.27297292307467j),47.980175069777765,2.145475117260962
247,(37.15494140294515-16.851650977537968j),40.79788979009875,-0.425802793319773,(28.156776043238462+8.501819395917337j),29.412326840797274,0.2932409463182587,(-11.482054140149508+33.79195304302572j),35.68940539907298,1.8983435686453907,(10.824698761752348-33.00981307608918j),34.73934171225804,-1.253922352871176,(18.79057396135885+37.081591074698736j),41.57078380820446,1.1017745181973508,(144.17537637199214-307.7761640018135j),339.87160263793265,-1.132712060502221,(31.273620876711547-7.4043923087318895j),32.13820760717523,-0.23248070489002426,(22.439226998249985+3.4640086662412415j),22.7050272917428,0.15316385992635567,(23.812155274860572-13.976491902402948j),27.61088670673228,-0.5307670024978935,(20.944289476087544-20.323723461669907j),29.184190874591387,-0.7703618386171559,(12.70477894296213+8.441914185887361j),15.25376422760691,0.5864786388285589,(1.1789950963530238-10.544617932536575j),10.610325008235911,-1.4594486649478475,(-66.84378759485256+60.76524374951934j),90.33552340006817,2.403792631216747,(-0.9351588876509485-14.740046531389801j),14.769681577227352,-1.6341548253417197,(-7.236694630675666+12.192495696840293j),14.178388501346657,2.1064499054271395,(17.07141955927429+10.718941567885802j),20.15760586241637,0.5606734718577784,(-13.530512480066175+28.280790968929807j),31.350883652642523,2.0170433586052465,(16.853185305986877+11.889659860015163j),20.62507858275424,0.6143973150548808,(-93.90815692862715+99.3093773918686j),136.67880002287203,2.3282476775623873,(-2.9490428999926204+47.74852972459348j),47.83951238136091,1.632479937335984
248,(-65.06954662972254+49.59242932043255j),81.81353766033916,2.4903639511874935,(-13.557661419260368+46.932721138476595j),48.851719484797144,1.8520151511069924,(-39.150821178774905+46.10549754579357j),60.48556607090312,2.2748009740128814,(3.8884280608516537-38.96744883289206j),39.16097472393249,-1.4713389955936071,(-35.045762409674964+39.54233436342102j),52.837502493815634,2.2959819809906716,(-84.2895515391397-19.329413825706965j),86.47748110065832,-2.9161686879352193,(-26.282807897338735+16.9356356781641j),31.266623527204153,2.569191281647166,(-55.09059529001551+23.6984005875579j),59.97155892434883,2.7353499187788373,(-5.585761454106704+21.379206956473407j),22.09685998303617,1.8263543039575239,(0.4904514986176025-2.5736421037652386j),2.6199573185014704,-1.3824871013351119,(8.122388225731928+8.664897211707357j),11.876600278655614,0.8177035797110079,(-42.091942326599494-3.5005612964759365j),42.23725296721087,-3.0586189524128713,(-59.286130144513955+9.346703073501644j),60.01838123322264,2.9852255427661087,(0.5994784327760598-19.08144685253656j),19.090861383854342,-1.5393898342801293,(-30.019727152969796+6.001228924419018j),30.613702274341723,2.9442841055439746,(-17.301910357521564+9.514693978635348j),19.745518568191407,2.6388096476088485,(-18.376003434889938+36.25392043791956j),40.64510117293459,2.0399243536736633,(-5.760504198767845+7.624813838608506j),9.556212361467159,2.2178045912779254,(-143.33091538600428+116.17342275766688j),184.49936439083336,2.460466338038509,(-57.70415709843084+22.297840173518395j),61.86245568068048,2.772850728027237
249,(-37.90638182795148+59.473519120916464j),70.52654294598925,2.138238462308828,(-6.944149480355414+26.0629644975j),26.972195505806823,1.831184695913072,(-48.80214123320254+45.37779420978028j),66.63927667892725,2.392538103958808,(29.328374951482118+21.134712528992015j),36.15009890688898,0.624433478655801,(-43.46523045700638+12.722879387025127j),45.2890485501458,2.856833638035177,(306.05951192280475+7.178466101492496j),306.14368393614745,0.023450178592063723,(-7.601985838946707+6.7457272992402615j),10.163416034545746,2.4158028856023943,(-28.14669465869129+45.9720652053249j),53.90424101545486,2.1201792332152496,(35.25774077897063+13.857377512236035j),37.883178276825106,0.3744840324418832,(20.13248084772956-4.048258859811102j),20.53546164273491,-0.1984347416193101,(-0.5922647406022019+3.7080221739020054j),3.7550240964752204,1.7291836781414742,(-53.04379618890381+8.231965815784246j),53.67876279612084,2.9876289924051433,(-79.96355199791533+61.401626826689835j),100.81829905868966,2.4867523854264104,(10.889253621999902-0.019255316419624524j),10.889270646441313,-0.0017682843120996872,(13.37067856328474+11.07302103473924j),17.360496538937465,0.6916756032006153,(-1.993442702845324+3.702243307267991j),4.204809070069401,2.064722425674576,(-22.12571964252836+44.08856934120844j),49.32899164035598,2.0359205051970353,(-13.288653697990348+19.730243590979267j),23.78803962634355,2.163526459384136,(-108.53959352900462+45.91183308301245j),117.85049758267438,2.741420486059484,(-27.82458534438917+27.575547947182322j),39.174205724871406,2.360689708975695
250,(-1.1912105410207108-39.14567135673034j),39.16379154936581,-1.6012171375286428,(-10.33644109320111-21.3488028384323j),23.719472951722,-2.0216995932677664,(-34.72099991411946+28.78725275495058j),45.10270231608848,2.449356720939257,(13.144315498100646+19.48447510859618j),23.50356994524689,0.9773183824252079,(-17.446389611448552+2.770680362485333j),17.66502703495021,2.984096827717393,(126.42461216240832-375.29007957765083j),396.01240686349064,-1.245864617841469,(1.3815673284145378-13.615527321722585j),13.68544162720066,-1.4696724582296354,(-16.620479936776437-18.214079626505537j),24.657515080994518,-2.310478701544104,(11.442879386497074+2.026269654339899j),11.62089744236728,0.17526014212449245,(17.14369151989346-19.870408693284396j),26.24384309828534,-0.8589323215769423,(1.0189304273401105-1.2528002906843456j),1.6148460558512323,-0.8879846499169531,(37.82644860934593-25.555687923589943j),45.65011938257566,-0.5941642735800429,(-53.680849379376106+21.0065761188199j),57.644686054544856,2.7685883510437423,(23.69702327014751-34.516245496115445j),41.867888829197284,-0.9691564286377881,(-20.116186368372674+21.528451411060473j),29.46413369107421,2.3222951912064795,(2.283111551675286-13.229571594870809j),13.425131766251148,-1.3999032280366244,(-18.728920943624793+23.736593611270372j),30.235713254017156,2.238813306345199,(-15.360117039382134-3.9586229853956265j),15.862026711742102,-2.8893605779978397,(-45.24956118318921+155.07647378625748j),161.5432929875177,1.8547028892992534,(-34.202334463065014+13.263910390111747j),36.68420643220021,2.771641328070627
251,(-82.24809424870918+32.21134572623397j),88.33074097413379,2.7683170233445655,(-26.237617789589315+44.36692059543918j),51.54450727666896,2.104851950155144,(-43.437253420257996+43.036370190236205j),61.14674270839589,2.360830358812728,(-45.6905505597159+2.14580356374422j),45.74091039085397,3.094663298926073,(-39.22048862979501+27.68496330150502j),48.00733195425006,2.526931190636397,(-98.37579090460207-24.62572650927939j),101.41115639916455,-2.896309981025646,(-32.67330319382182+18.855315295794014j),37.72356897881232,2.6181918856201203,(-56.079096941545046+12.145090220817547j),57.379162857704756,2.9283156608044543,(-24.35671562860969-5.408212761176403j),24.949917063651952,-2.923095498111031,(-3.377490919962403-23.3806786268715j),23.623369318695296,-1.7142603958054992,(-16.090567028628204-4.278899901306132j),16.64978473338844,-2.8816818961800257,(-23.326398034924352+11.303829829570727j),25.920984049599962,2.6903457239328543,(-181.91182581167718+54.04177657384889j),189.76940213162865,2.852819879875268,(-3.89826709922572-9.329302646857702j),10.111002633446983,-1.9665969482893344,(-6.095719694946283+2.3437316803538764j),6.530763874835041,2.7745297069288677,(-17.485727417354845+21.945632896328163j),28.059961983838036,2.243567591692532,(-42.06677371361991+21.941594404795957j),47.44520013339048,2.6608228653904553,(-11.575231448517346+0.5820831199704317j),11.589857800909359,3.091348024552385,(-178.9541542483641+13.995574639155379j),179.500600088767,3.06354392290234,(-81.53774903188615+37.83844869106699j),89.88966968753061,2.7071077292737864
252,(20.893442769686317-42.130529774800216j),47.02677418105015,-1.1104166997112461,(-6.307178745156307+15.153974899156378j),16.414123764843893,1.9651950566739516,(-39.570305068941934+2.3356516576257955j),39.639176478767844,3.0826356947166436,(3.321479297794667-51.745529063336285j),51.85202023808001,-1.5066955456992859,(0.16082430622213906-9.341249419902448j),9.342633739064143,-1.5535814541563444,(268.5990916508413-48.28103457874508j),272.90388479398933,-0.17785202801187047,(25.20321098763543-14.786920230042579j),29.220794889545864,-0.5305884804642023,(-2.6112762018510693-13.318012997328152j),13.571596575176972,-1.7644111688580388,(29.809776476936577-25.54422985776142j),39.25723439865666,-0.7084907505073458,(27.372586885359965-15.939113297768307j),31.675129763201838,-0.5273046437839749,(7.496866378030745-14.822947492913089j),16.61092345017899,-1.102550673564358,(29.394132652224926-23.919281164725938j),37.896530788632994,-0.6830650591620278,(-31.360074131700458-10.596989183872353j),33.10212122068397,-2.8157257210469773,(30.723402131041098-27.41324831263881j),41.17540068482704,-0.7285221015791631,(-0.6459093597429728+13.35514972900425j),13.370760007760436,1.6191227376990367,(18.778140969800006-6.7123584343683405j),19.94177359296603,-0.34330159813410116,(-20.13992029525707-8.801398559035444j),21.97910385102857,-2.729591397146124,(-9.004813252076474-14.035907529300772j),16.67613150211566,-2.141212221956148,(-90.10090385541116-68.24377614641186j),113.02825247823492,-2.4933628103068965,(-25.404927916601537-16.98095518265933j),30.557539190242476,-2.5523828106053754
253,(-25.37753469080048-2.635517630483591j),25.514020070607682,-3.038111226322558,(-53.9787263999923+9.634621795892645j),54.83182324996238,2.9649634483988137,(-23.77292446907948-4.347488563903422j),24.16718011324095,-2.9607157337796175,(5.975756157015802-14.17334038884556j),15.381587675730781,-1.1717925058732857,(-44.959386608914706+0.3296545126589443j),44.96059515117182,3.1342605116265854,(39.51162406772404-285.4738861849788j),288.1952604225534,-1.43326296611251,(-21.512970589119643-19.211704767734012j),28.84263343820915,-2.4126423577339797,(-31.880581490176613-15.075454574887567j),35.265291814917546,-2.6998814865796463,(2.2614346713041424-35.41505696190566j),35.48718566451275,-1.507027729233595,(1.741602086170646-18.95338930359055j),19.033237872732393,-1.479164957580183,(-11.481513534441149-0.125655273771196j),11.482201108210123,-3.130648952047058,(-41.63410428924094-5.989791573824165j),42.06276551851109,-2.9987056581764397,(-143.2194121084579+24.842621448461394j),145.35802642139805,2.969843091950834,(-1.9719905933782949-17.321035294322517j),17.43292891534692,-1.6841576875095894,(-9.60682304256897+10.954181505459148j),14.570008285027754,2.290758250190112,(-18.38521776848215+3.8916663895774892j),18.792586295725204,2.9329980282489836,(-55.09657658595008+5.606752732442477j),55.38111977645643,3.040179484937549,(-12.36638104016279+3.7211028032911235j),12.91410028237193,2.849306019479317,(-74.35321351761816+49.21528846989164j),89.16582854194293,2.5568889304455027,(-73.3351480472769+39.266181808098956j),83.1857979038652,2.6500007554918206
254,(-27.151308512901387-2.260762153679739j),27.24526746938378,-3.0585189750650397,(-46.686936579851206-9.091158590412423j),47.56384353400257,-2.949273390126243,(-32.82957484609426+31.592042303242785j),45.56136654519031,2.3754020234166067,(32.092942855819096-5.6313094190853406j),32.58325684949786,-0.17370047709229755,(-20.975897884342302+33.11178821071594j),39.1966683605337,2.135475614132025,(-8.309795207868262+17.42091477205483j),19.301320366542505,2.0158761004150656,(-39.46592323806439+24.488032740638523j),46.44591310911408,2.586246315877394,(-6.362318292060504-1.3507198006063152j),6.504117006115254,-2.93239868343084,(9.83884944447575-12.949364764056039j),16.26311797238269,-0.9210564785731951,(1.4412443928891072-18.164684388993955j),18.221771163961943,-1.4916189869807843,(10.324948936138274+7.9630852519132675j),13.03899142047043,0.6569610562304005,(-31.216558310979323+5.2769868822176385j),31.65943940340494,2.974131323458539,(-84.40719743301283+52.05153293721967j),99.16620926308553,2.5890046309144776,(6.329441212135883-23.817564814507236j),24.64423299173941,-1.3110529447514199,(-21.108975941753787+15.735084582155519j),26.32834503186876,2.501028228069513,(-11.56279064668701-7.75272003961765j),13.921307250104126,-2.5509487181364157,(-16.506735916054858+32.870683103203135j),36.78252490345897,2.0361800072887752,(-13.19225274852385-4.0328689616574405j),13.794910824026195,-2.8449149271827516,(-41.759772264165974+7.518101007715956j),42.43112563104148,2.9634685878745897,(-42.998332369404196+20.08807939259311j),47.459324902835235,2.704541782132665
255,(-26.22589618417951+67.13409718111915j),72.07485438755539,1.9432159611522426,(-17.197628951087655+16.785688663518442j),24.03159972718961,2.3683157350138684,(-26.852603790029768+13.474339659986473j),30.043637588963914,2.6765149149083016,(9.432194366469599+25.741496707620133j),27.415159005836152,1.219569150366457,(-18.73469578279363+33.35828428905187j),38.259168270926,2.0825174173821925,(281.5675103157338-123.65039190756156j),307.52184033706357,-0.4137945789403,(-13.989030958195293+27.34015015808845j),30.71118359516888,2.0437332851669896,(-28.312646884423334+16.41533555715349j),32.72719381578558,2.6161674398465404,(-21.904387028148626-5.720451094557745j),22.639031158690354,-2.886142567963039,(7.149508413914361-9.612534000970104j),11.979828065562485,-0.9312947576384892,(-6.238182676529306+1.995108224598737j),6.5494564609295525,2.832051159340585,(-21.577351598937362+23.916976160634697j),32.21185885186593,2.304813023496481,(-51.39217366229048+76.8935809127642j),92.48663849077248,2.159966545772099,(12.361766893171161-13.853858563755693j),18.567247448818296,-0.8422529431779965,(-26.049979799438816+11.147825851588934j),28.33505723954912,2.7372345187525084,(6.053445225384514+11.186010223755883j),12.718923846878779,1.0747637331719386,(2.5777534447120924+10.88319447158296j),11.184307521166385,1.338225920755518,(7.99630380979826+2.5137766015792433j),8.382120699515216,0.3045851514963561,(-50.91812948607276+156.90303414042683j),164.95823117635695,1.8845937722315163,(-18.06717977222314+37.77948397656384j),41.87734942014923,2.0168745367102288
256,(39.10819788973997+29.38439023854386j),48.91721099852375,0.6443718342803634,(15.267139730731868-7.691511925321198j),17.095172162193915,-0.4666791686023432,(-21.03938730337132+26.681149821438765j),33.97851635806549,2.2385156910468256,(-18.817180890194564-12.546042843942368j),22.61613334980896,-2.5535438569611584,(-7.451148834274882+2.2955997093022376j),7.796755541625276,2.842733497178995,(-10.021889692435515-264.7035835355513j),264.8932339822403,-1.6086390529097836,(-4.514020099165359-26.404483050777106j),26.787554995453473,-1.7401160473674602,(10.248213033997807+18.03032072934358j),20.739294491211588,1.053945543323055,(3.4613652610166934+2.971574356466718j),4.561940774076725,0.7094068166053048,(15.431996900018108-14.01160649650813j),20.843983422924644,-0.7371944813748327,(9.536315788669393+6.965745870832568j),11.809442593037408,0.6308674265336192,(5.224990032882051-30.399450481168028j),30.845212114697862,-1.4005817022061853,(-95.27749052493958+59.176006317894746j),112.15881563419556,2.5858091347983083,(23.114318727449067-4.62317927379482j),23.572134329155446,-0.19740868555815186,(0.9838047641492604+8.093699012637728j),8.15327146126852,1.4498377798925304,(5.15616554979443+4.197755777888726j),6.648849279964547,0.6832937254470169,(-6.352925836369384+14.32147571879569j),15.667301409191825,1.988310567004208,(-9.667461912746894+12.019468735430799j),15.424897034223932,2.2481639917373104,(-54.4150210197205+114.18699910280183j),126.48978328971826,2.015502901815213,(-61.0505640913604+36.18920396121477j),70.97062673542983,2.6065031259568534
257,(-24.419899116034653+16.528195374980058j),29.48750099942045,2.5465847536391113,(-14.55072650989431+7.041981334957319j),16.16518305147295,2.6908585350320586,(-30.336991834508716+22.841966117365402j),37.974840219201944,2.4962119362239945,(-22.08294892591527-23.840949311791423j),32.49688442531053,-2.3179324420092113,(-27.076372725193487+34.56815756278295j),43.90999290866476,2.235255558112536,(42.810429471702086+31.20485516010794j),52.97618197940366,0.6298648685880858,(-36.39428848423255+6.31307073074647j),36.937773299495866,2.969838482893933,(-32.16099659318143+4.341148565833702j),32.45266202851882,3.0074218195916744,(-9.60719957062534-11.75457088243672j),15.181179803297663,-2.256007020396896,(7.094014071757908-9.024171395492152j),11.478706592012795,-0.9045809132433229,(2.812170570487978-7.223328556092473j),7.751437205240048,-1.1995325031081727,(-44.36262412350388-13.448106727593572j),46.35616457042187,-2.847257190101574,(-44.33159398510054+26.810359749301853j),51.80816166538615,2.597674143737806,(9.688637340166599-19.128635507097634j),21.44235038125874,-1.1019629375484412,(-20.311474951357667+18.815714102741325j),27.68730958211232,2.3944040547304732,(-22.55566783504992-8.891670589266367j),24.244998604931492,-2.7660875699476954,(-20.549069505680386+14.453304156502812j),25.12294287279388,2.528618123152634,(-7.480819645142676+5.014236403541263j),9.005844173299414,2.551093363081318,(-120.5119048006714+37.03284083391132j),126.07359159996949,2.8434556845395904,(-36.38722653013902+2.2892741428702195j),36.45916936323244,3.0787612414159753
258,(-14.596689171737921+0.6107349762236325j),14.609460359216351,3.0997763930289315,(-21.655876783035367-6.100007952524855j),22.49860209574979,-2.8670275983279856,(-8.606125617567194+10.532905384675722j),13.601745990418918,2.2558597473418724,(36.87885917562156-56.71020853845967j),67.6468625035257,-0.9942076293545553,(3.14431764549742+11.243344077061973j),11.674738519169969,1.2981026000977611,(293.36645842703757-197.92270606307656j),353.88879115529187,-0.59351626692334,(-8.464174285865782+2.8658837859685704j),8.936192489880076,2.815118687817903,(-20.27050142097148+1.08429533721986j),20.299480885873006,3.0881522914035386,(0.3144261249685276-24.60469844887311j),24.606707409729598,-1.558017913296079,(4.932892323729305-14.921269801789123j),15.71552478205203,-1.251512587652977,(12.896892437484183+1.8956474113687936j),13.03546369149429,0.14593981979369092,(8.720945500210455-6.261376883002466j),10.735908479893011,-0.6226848049282913,(14.815876047312218+10.952735442642819j),18.42478213509848,0.6365898581166667,(16.91093055312638-17.138160461373474j),24.076879286411856,-0.7920716612264771,(-16.195960948648125-4.480605840267209j),16.804314319423202,-2.8716934863535233,(-10.414331299763305-10.359617738332357j),14.689451184629059,-2.3588282424375695,(-9.509158108982215+1.123313156656792j),9.575276517654228,3.0240079704145697,(2.017358880333354+7.911486649771173j),8.164640706214042,1.321125679020524,(-19.706437157839083-2.3033130893627742j),19.840587608321755,-3.0252393260350847,(4.159322335970888-22.837316794661298j),23.21299206638871,-1.3906426213792855
