,Activision_Blizzard_final_fft,Activision_Blizzard_fft_absolute,Activision_Blizzard_fft_angle,ATT_final_fft,ATT_fft_absolute,ATT_fft_angle,CBS_final_fft,CBS_fft_absolute,CBS_fft_angle,CenturyLink_final_fft,CenturyLink_fft_absolute,CenturyLink_fft_angle,Comcast_final_fft,Comcast_fft_absolute,Comcast_fft_angle,Discovery_Class_A_final_fft,Discovery_Class_A_fft_absolute,Discovery_Class_A_fft_angle,Discovery_Class_C_final_fft,Discovery_Class_C_fft_absolute,Discovery_Class_C_fft_angle,Dish_final_fft,Dish_fft_absolute,Dish_fft_angle,Electronic_Arts_final_fft,Electronic_Arts_fft_absolute,Electronic_Arts_fft_angle,Facebook_final_fft,Facebook_fft_absolute,Facebook_fft_angle,Interpublic_Group_final_fft,Interpublic_Group_fft_absolute,Interpublic_Group_fft_angle,Netflix_final_fft,Netflix_fft_absolute,Netflix_fft_angle,News_Corp_Class_A_final_fft,News_Corp_Class_A_fft_absolute,News_Corp_Class_A_fft_angle,News_Corp_Class_B_final_fft,News_Corp_Class_B_fft_absolute,News_Corp_Class_B_fft_angle,Omnicom_Group_final_fft,Omnicom_Group_fft_absolute,Omnicom_Group_fft_angle,Take_Two_Interactive_final_fft,Take_Two_Interactive_fft_absolute,Take_Two_Interactive_fft_angle,Twitter_final_fft,Twitter_fft_absolute,Twitter_fft_angle,TripAdvisor_final_fft,TripAdvisor_fft_absolute,TripAdvisor_fft_angle,TwentyFirst_Century_Fox_A_final_fft,TwentyFirst_Century_Fox_A_fft_absolute,TwentyFirst_Century_Fox_A_fft_angle,TwentyFirst_Century_Fox_B_final_fft,TwentyFirst_Century_Fox_B_fft_absolute,TwentyFirst_Century_Fox_B_fft_angle,Verizon_Communications_final_fft,Verizon_Communications_fft_absolute,Verizon_Communications_fft_angle,Viacom_final_fft,Viacom_fft_absolute,Viacom_fft_angle,The_Walt_Disney_final_fft,The_Walt_Disney_fft_absolute,The_Walt_Disney_fft_angle
273,(-43.60058139590537+30.266870530588413j),53.07630497478485,2.53478003019645,(2.348026134466866+2.188346125097401j),3.209686198270514,0.7502127554344935,(10.4519608206917-14.075442971674267j),17.53173065747158,-0.9320692728863924,(21.655027926291186-10.067849791357686j),23.880993151663354,-0.43519167360949057,(-0.28201062802271526+6.70409820283863j),6.7100270273391525,1.61283694981977,(5.252802103927934-37.251297575995636j),37.61982324570928,-1.4307100270816329,(6.249132099638835-38.03689880455508j),38.546819877477574,-1.40795968941576,(-8.143221048590352-32.30100719328927j),33.31166634599852,-1.8177544736487468,(-78.81598354960502+11.337834973104563j),79.62729283837899,2.9987207985924194,(-59.92971556406596+12.67991437048354j),61.25643669062578,2.9330879134021823,(-7.053370850787047-1.0233934749009936j),7.127227691269749,-2.9975053233708966,(243.01189229236854+197.8762273959693j),313.3843984055031,0.6833791583315401,(2.4429797932182886+1.2354361781721517j),2.7375998283915575,0.4682041466211232,(0.6043549950004334+1.136638915768224j),1.2873200786209844,1.0821086883608273,(-21.10554449381693-6.5892445426435335j),22.110227317312766,-2.8389770792695748,(-74.80685265698159+32.60847382863293j),81.60501069098632,2.73052407828863,(50.07627007175349-34.469807772995296j),60.79309559651031,-0.6028616940488705,(-17.725429291732357-2.4345403737909947j),17.89183697689597,-3.005099332020156,(-18.38461976736329-2.2362667931966196j),18.520127784680074,-3.020549379182083,(-18.11887045474164-0.02009291266954366j),18.11888159575113,-3.1404837045257117,(6.776888768370392-6.74172973440452j),9.559139144850796,-0.7827973832447985,(23.37401985428796-43.0936265936772j),49.02453933637654,-1.0738061080075751,(-22.91125333850988+17.261008651086055j),28.68567498237139,2.495928271099747
274,(-40.63717529036184+21.114272951943345j),45.79511478169654,2.66240384053887,(-7.931036481371607+1.7037548713741608j),8.111973886211574,2.9299873882735343,(1.190556059323617-7.750950516917662j),7.841852947237557,-1.4183862017387818,(10.75083307423205-7.232010987362475j),12.956943880071925,-0.5921631379182914,(-27.704707367026153-14.510699791112435j),31.27476968293042,-2.659115890559793,(16.84002755673108-16.290075268115924j),23.429747765444343,-0.7687999117625496,(12.716261449669767-18.381248962914828j),22.35114356566605,-0.9655907716726355,(-13.182128782386073-16.107611345275807j),20.81402561941993,-2.256643862710436,(-73.65304552811935+68.88859177543522j),100.848446653232,2.389607047395779,(-44.9319213105285+30.68321044948504j),54.40897863535864,2.542447748213433,(-4.754187563202308-3.4354439418307265j),5.865541276265041,-2.515849984180358,(176.0348825942331-430.3045270182223j),464.9196337673227,-1.1824751949153949,(-3.8866638166029457-2.9064836217939147j),4.853226006178452,-2.4994950225562684,(-2.617124444132486-1.8422009652647078j),3.200475707218849,-2.5282522262797262,(-13.045374686805427-0.9544875625022993j),13.080246451275885,-3.068556056862592,(-63.773474311452006+46.62510557286002j),78.99972465416428,2.510294423453812,(-6.090775353654095-44.587413704906666j),45.00150003390086,-1.7065590465208846,(29.959063236878272-11.741115979094634j),32.17762070858911,-0.37350877817428546,(-5.276003380253627+0.3773935978444505j),5.289483679542047,3.0701840729122205,(-3.5766646416772243+0.28081128812364575j),3.5876712417056456,3.0632413252211603,(-12.282405539573858+4.9733120990994575j),13.251087467585581,2.7568576705580097,(26.771484741452547-37.73641116361156j),46.26823016683233,-0.9537669880083289,(-44.05840517665338+22.607271527140853j),49.52001406110494,2.6675038122581745
275,(-26.352809229902032+34.73169608920314j),43.59772089846416,2.2198764196990157,(3.8709068435283225+5.993291707209741j),7.134666444830021,0.9973276273783598,(-10.349495236498722-9.760351722376212j),14.225910072638658,-2.3854823835172145,(0.6944354101685608-4.775201851099682j),4.825431924464566,-1.4263833371230707,(13.373840646439227-37.90475847179201j),40.19490425963517,-1.2316048128389228,(27.50650251824704-6.634651271577859j),28.295340222053884,-0.23668216271904927,(27.011850700523592-4.487409217288427j),27.382054702866657,-0.16462396458561787,(27.65498190049395+10.14417416229383j),29.456786880982076,0.351572736456847,(-67.21142013863266+48.66421730762452j),82.9794013187339,2.5149095020337713,(-54.62482031439647+66.24268546817854j),85.86014426039671,2.260368219379534,(-0.862158196135554+5.100234144954077j),5.172591718715015,1.7382560871039647,(-476.88857202542874+204.5566838055766j),518.9086114317117,2.7363893529392773,(-0.709141319548388+0.8276106713670801j),1.0898719348856993,2.279255921881281,(-2.0887862967842894+1.6947980182533537j),2.6898640330524737,2.459951510159872,(-7.120452333183573-1.2182934402378214j),7.223924164584364,-2.9721357650520432,(-68.8679769148124+54.64536685057534j),87.91424436672986,2.470839944349582,(-3.0316896813157648-1.0146615123742704j),3.1969798730192416,-2.818625958992658,(-6.955517452395425+23.966795715607745j),24.955691132570365,1.85325182126121,(-7.095789410899263+9.28168112356602j),11.683314249107223,2.223509237513347,(-10.043454943105726+9.132214268748708j),13.574546940672914,2.4036794393034207,(10.433193238436768+7.963528866016327j),13.125140500217055,0.6519511874515682,(39.4170944212692-49.43322942844804j),63.2246115396594,-0.897654667774105,(-50.5110841097932+10.737710932402315j),51.639791382367484,2.9321294933014563
276,(-45.01902240988664+44.59693992505539j),63.36875751836132,2.3609043583099303,(-10.897886266133632-3.5458424318093305j),11.46023226731481,-2.8270263727753266,(-10.277624407871746-1.3318074768031964j),10.363555115140265,-3.0127275428158637,(-14.157504312200679-14.497391736377548j),20.26349662590267,-2.3443336380357707,(22.023964173429608+2.2712327976264937j),22.14076548662049,0.10276226132401607,(45.34860262302336-7.300974276475092j),45.93255909751418,-0.1596269086213219,(40.572716940294114-7.5096192862674265j),41.26184365417896,-0.18301914654582102,(-11.114117229565387-13.343021215709449j),17.365477734729748,-2.2653104417511507,(-103.29728580421241+97.99119587753202j),142.38189394732038,2.3825490106209903,(-85.3589684103426+103.63403779733618j),134.26156292199778,2.2597971264991137,(-5.7708079048782315+10.495120070882802j),11.977051773172398,2.073529205804273,(372.0031261290245+347.78461157917394j),509.2548103857673,0.751764106860345,(-4.414553376508938+1.162355762561916j),4.56501395756983,2.8841352243326637,(-3.578963962256172+2.4794770497995j),4.353939536053622,2.5357207763135134,(-14.117868737762874-2.4448193586032594j),14.327992161950101,-2.970121231203459,(-78.30225450841542+58.73387713420122j),97.88213005608381,2.498032810865078,(25.328558817706863-3.8368275077624823j),25.617516216572575,-0.15033928124929877,(-1.057748437286115-27.794583232514388j),27.81470274559394,-1.6088338912570697,(-4.4316914453407374+3.83026267954106j),5.857542254306949,2.4288612922830706,(-2.88896953337108+2.016385672021595j),3.523060621544894,2.53223701370913,(-8.752147856620967-3.456898408779101j),9.410113639737538,-2.7654238058912974,(18.460788235288906-23.70180244671037j),30.042905010851843,-0.9090686371198794,(-34.75265201593246+4.037847188422626j),34.98644068860888,3.0259231197246645
277,(-40.86485973677783+36.00255066058948j),54.46210072495219,2.419366117775004,(9.015671068898714+1.6082358871903133j),9.157988179257718,0.1765255387011568,(-2.1465676755102887+13.594719935414108j),13.763145095067895,1.72740056847403,(15.713930925325084+2.9288126492276874j),15.984541553018158,0.1842688561892834,(-9.089516611394306+22.894244471430746j),24.632615414252104,1.9487327493008721,(64.15607676416555-35.16378764647531j),73.16074184571882,-0.5013814133203727,(62.07216353487736-28.469540937653083j),68.28959105970151,-0.43002584581288233,(-8.428325134398948-8.015565129300766j),11.631248811421905,-2.381290336889743,(-90.86010004282497+40.17925641419653j),99.34752350104111,2.7252356401938056,(-100.36536965053291+99.6846063096219j),141.45751362226193,2.3595974434287776,(-4.488437274307927+4.981451249540935j),6.705290874894968,2.3041802262410447,(-57.16925198726629-215.33052652281708j),222.7903925787133,-1.8303048405018192,(-1.4631930468935306-1.266472101286345j),1.9351706580594445,-2.4281379037964537,(-2.463876505714121-1.2124600953527196j),2.7460420459695722,-2.684289415973549,(-5.206181961588685-0.640022569151359j),5.24537505867736,-3.0192712923096234,(-75.15030766443095+75.96980432857659j),106.85962713663586,2.3507717266665873,(37.718562526300595-13.761765820113308j),40.150668207865316,-0.3498459527840958,(-1.4773764890271046-5.366681789722907j),5.566319674836644,-1.839429124812167,(-7.64255329306746+3.0324010681677462j),8.222169852028182,2.7638664862317257,(-8.168331565909883+0.35379238558134096j),8.175989825258782,3.0983070211979147,(13.304324529574618+3.971288233237937j),13.884386245696819,0.29007644735816457,(22.333255123951254-27.772890609818024j),35.6385709205127,-0.8935368993468358,(-16.90057121040357+3.206837959445977j),17.202125361014712,2.954074602110425
278,(-42.08975497957081+22.0166446908254j),47.50031702717737,2.6596457242132994,(-3.173328239606085+3.7976800401366173j),4.948978258543224,2.26686877053365,(1.557692612310026+10.161143989876066j),10.279846956907468,1.4186816029066385,(2.1222719299200126-2.4138337932248892j),3.214130010724655,-0.8495856748588908,(-25.093257049460995-15.971778364877151j),29.745071078870893,-2.574768644970389,(37.092296087254155-58.520793519878396j),69.2857972691429,-1.0058717820462768,(35.505304764117966-52.50118159876806j),63.37981331354425,-0.976170374393096,(11.361705156469155+0.05451270703289168j),11.361835929891164,0.004797896793724287,(-103.86248449627533+40.644292540648244j),111.53194251813616,2.768584468841814,(-57.54306677806039+52.498827227469604j),77.89307667876537,2.4020016892967013,(-2.538471358489497+3.829810560284047j),4.594701923469543,2.156130456293237,(-10.305614532756039+345.7888450160233j),345.9423810816089,1.6005907086889064,(2.076932639767018+0.10914611580835332j),2.079798563497351,0.052503294860829074,(1.257697434976178+0.31446164013757394j),1.2964138849394011,0.2450065618286232,(-6.299419830012578+16.84925746587918j),17.988334201538535,1.9285753163598192,(-73.14398938683516+28.65273490378283j),78.55585529346561,2.768235380552839,(46.55652978770544-13.650985990420997j),48.516593907488755,-0.2852187400008049,(47.04657799551327+12.042368537784094j),48.563351831270104,0.25058667283393254,(-8.90704513296442-1.588057617385533j),9.047506838726422,-2.9651543075010616,(-8.163460893497858+0.00237759642118629j),8.163461239733646,3.1413014050145898,(-7.758685077609909+9.967719371710913j),12.63141415704147,2.2322153461699976,(28.688710150633337-13.110151391848618j),31.54232330733173,-0.4286428695935327,(-30.81690984210895+4.571729501823437j),31.154175367910383,2.9943154877420866
279,(-28.6340612100144+7.826177564172919j),29.68431431993697,2.8747917263254132,(0.6969536812407919+0.48887277651243277j),0.851317229597796,0.611693279198016,(26.650003652261027+19.584442971557365j),33.07224064335087,0.6337511518314277,(14.620780814476658+2.871637098950343j),14.90011849795285,0.19393925970354245,(34.18173202848446-30.971662375785083j),46.12629049454055,-0.736168556809622,(29.290823614313297-59.65107147619942j),66.4545158455275,-1.1143455980272405,(27.617572137270873-54.69037641911379j),61.26799787508743,-1.1031722824309163,(34.75286703662223-12.093598046619446j),36.79696836667855,-0.33488171388048604,(-35.51046740197943-16.918501565095188j),39.33483176924966,-2.696972484158827,(-45.88572043889249+37.94122730990681j),59.540205491568585,2.4506848102015133,(-5.144621713051126+4.928031662476052j),7.124087916130989,2.3776939571362496,(473.9842090218042-248.88254543306533j),535.3536698513117,-0.4835145379309343,(4.378487035245746-1.2814775191066623j),4.562163231383862,-0.28472394202440876,(3.908328892116775-0.40532141874250716j),3.929290035292149,-0.10333767613936792,(-1.1406198068700142-0.9436617281056421j),1.4803752905650363,-2.4504115815516494,(-56.05915725530644+18.21110851058023j),58.94296892216496,2.827491730461392,(40.23877301114153-42.05349962053502j),58.20357105690776,-0.8074468013796718,(32.751130210925886-23.354540123226442j),40.22525418764207,-0.6194580238251733,(-3.057135644384897+4.206933153343019j),5.200419685454752,2.199211277712108,(-2.943583369002896+3.434454538883622j),4.5232909512796935,2.279383185383621,(0.4132244404619754+0.3195711672442285j),0.5223793345155906,0.6582845244033151,(33.631049168548614-9.461796623499932j),34.93670081049167,-0.2742518782574938,(1.6279570574555544+18.30244357152039j),18.37470230696561,1.4820822687658322
280,(-30.251319336720336+37.2289173693586j),47.97014290271356,2.253158571044658,(1.4219224663449346-2.790489607321982j),3.131883738082953,-1.099529834163374,(-13.49227786603518-24.68790036799804j),28.134213808004315,-2.0709590412936563,(14.836138014913747-19.43154419570609j),24.44781996471767,-0.9187060482221023,(21.08909858448919-13.17847436028146j),24.86809734521119,-0.5585238777865851,(-7.884135174942749-52.83739601536319j),53.42237363821536,-1.7189185178937543,(-6.934414542402566-50.366111307897455j),50.84123595395179,-1.7076163074734882,(-0.435465472321674-40.99227811473885j),40.99459104825516,-1.5814190370376715,(-75.03308509313537+54.071140168232574j),92.48595600244585,2.5171543925526287,(-63.72507276405598+31.979041674706764j),71.29897618631604,2.676483515344958,(-3.0754473465643253+1.0428765298312035j),3.2474555944558077,2.8146633441469,(-320.21489106672425-344.5368218593645j),470.36496263840223,-2.3196228109848995,(-2.0496790862969188-2.2516443743491354j),3.0448459312978517,-2.3092747312575255,(-1.3207630185136447-1.9677770793627634j),2.3699286033842286,-2.161927690568336,(-12.95066416303817+0.6099373781784094j),12.965019316186932,3.094530433700278,(-72.50785546982998+46.359820485228504j),86.06173400679518,2.572721895794887,(3.5086707386418206-54.984790707341055j),55.09662402981058,-1.507071068526156,(35.43466228310623-16.104707175118126j),38.922703969715315,-0.42658170901356124,(-14.823000418020456-8.47056276037214j),17.072544475561862,-2.6224324620058987,(-15.696598962779204-10.878250203254762j),19.09763196008692,-2.535558316032299,(3.6489393742323375-12.048466761669593j),12.588896292522234,-1.276722254806157,(5.167779988445554-47.4639381410265j),47.74443814586332,-1.4623454931523945,(-51.45984728182866-10.584323109712399j),52.53707051178168,-2.93874041785757
281,(-54.621896850597246+25.42134072263198j),60.247789832436446,2.7060014806456083,(-3.28528161797457+5.705874900816253j),6.584078044279738,2.093210409194205,(-27.01484974550529-5.212444804965253j),27.513118464053406,-2.950987553010727,(-0.5240005149572635-6.346537404188129j),6.368132658985243,-1.6531742652072112,(-21.952636101402266+18.446376116088516j),28.673803787024678,2.4427682844872494,(-17.286250641299297-7.841410119863486j),18.981627272226106,-2.715731401594554,(-18.225067737610637-6.714989503230264j),19.422774726310056,-2.788578551438939,(-3.3862449281798694+18.237946084453082j),18.54964506649767,1.7543761337805812,(-100.38530892599132+5.157195256421076j),100.51769451733145,3.0902637751459316,(-78.14928894331733+57.39428163081882j),96.96089379880863,2.5081385277819424,(-0.8817794316305791+10.331660753898694j),10.369221229180969,1.6559373078127646,(-67.64538217051468+399.81054980010816j),405.492753893901,1.7384026201367169,(-0.8778207197945145-0.04847558154230358j),0.8791581758173121,-3.0864260411670923,(-0.9017279073002373+1.1885693666046642j),1.491914996920092,2.2198210396801166,(-18.55747320510846+9.658343295658426j),20.92040647251168,2.661714697637526,(-87.46721762970344+36.21552626429575j),94.66825498804654,2.7490358750031163,(-17.155678438321548-17.106540821097994j),24.227072492213807,-2.357628652502801,(22.39937402405969-55.129488943773296j),59.50623923481757,-1.1848666516888078,(-9.565825923520302+4.604569327712242j),10.616359276738962,2.6929710430706817,(-9.093607904351526+5.766302712750424j),10.767727322567072,2.5764726615850235,(-3.888794262116831-2.146919021800467j),4.4420695738857425,-2.637155200270264,(13.164646631111905+5.442242658800169j),14.24520712658508,0.39200301908940494,(-42.142824525296135+29.841394850558974j),51.638420827876494,2.5254501480433214
282,(-37.59460782350658+14.132626035804353j),40.16323761938468,2.782014228907702,(-13.7778702606614-4.8475205388813j),14.605757915784237,-2.8032850886410796,(-12.051670485388424+3.112702704932346j),12.447155482987894,2.8888365728400465,(-2.5039838090978614-13.830708826511305j),14.055548426154063,-1.749901503963392,(-24.644822406095034-33.77217937039026j),41.80822133090306,-2.201202754075653,(29.88657756205788+8.542944545648123j),31.083587628890598,0.27842099207713283,(31.59541657922284+9.638088262222052j),33.032757895231995,0.29608064919667915,(-0.9354316868319819+12.928769550981345j),12.9625658934916,1.6430231917532625,(-59.631787463415925+23.26166300923748j),64.00824198521107,2.7696599333878393,(-74.05418060080936+82.0673964143111j),110.53994399619069,2.3049127244194163,(-2.458854397671833+5.987711978051868j),6.472917401068542,1.9604499577963836,(287.8389525707048-157.9926585914402j),328.34881267608057,-0.5019925689594292,(0.09784875674711513-0.029709248328851467j),0.10225956499624606,-0.29477840289233354,(-0.43850358347981655-0.7320852984817304j),0.8533664376911742,-2.1104646163567153,(-0.4419229178983617+12.056266225263021j),12.064362857597647,1.6074349633089304,(-59.13053319125528+15.195262921550551j),61.05174830205267,2.8900570545127073,(5.299323635126296+13.579475805902694j),14.576865031717375,1.198727545182351,(35.88092286342172+3.666010863379327j),36.06771771517065,0.10181827399711213,(-4.923244672403318+2.8496683969976835j),5.688492601488993,2.616892902801049,(-6.562952276509527+2.478526889099943j),7.015371559919904,2.7804969934165817,(-12.848057592746645-6.811056769243359j),14.541770119912862,-2.654137692202428,(51.47406932193914-30.81055788068258j),59.990585006971614,-0.5393634216784683,(-8.450293607300669+8.60727840677374j),12.062035633395386,2.3469915176126914
283,(-34.309958232779785+4.746478720809604j),34.63671887148365,3.0041240531156497,(5.25826121449091-10.696718746334913j),11.919274430015117,-1.1139097716999704,(9.837864987939511-27.59983775836454j),29.300761625066524,-1.2283901249507772,(13.718303621127188-3.141304030682078j),14.073366521717922,-0.2251054361863475,(30.654554747384722-24.393297200609965j),39.17568984814043,-0.6721428078408984,(43.25746117967218+5.282220867842483j),43.57877700220047,0.1215096421713194,(44.94371507129025+4.128227253114726j),45.13291243275445,0.09159624840873515,(6.363169950251334-10.5498384955352j),12.320268832199156,-1.028061445510722,(-46.7594516628608+9.932234927513807j),47.8026736748766,2.9322921500665236,(-85.64102302852469+55.423459770309364j),102.01051278316072,2.567216383657175,(-2.561030885166274+2.1508101137272844j),3.34437787040985,2.4430371924058902,(-364.35153764928464-39.576671139437025j),366.49468739106874,-3.0333946427449336,(1.4454471108105063+4.63037962262556j),4.850745592151423,1.2682157670201182,(1.0082826855713969+4.226871889220667j),4.34546659657015,1.3366312425789584,(-3.323364957287815+12.140036922164311j),12.586709304295598,1.8380023390438152,(-63.324551740156664+21.3550744383639j),66.82842252634609,2.816337282108467,(21.112567540785747-31.51880932450404j),37.936471230185376,-0.9805998347933802,(55.09560719376115-1.834085308193961j),55.12612630111931,-0.033276850204523666,(-4.942218687358998-6.450744779599161j),8.126354272686266,-2.224551670102786,(-5.429455395910378-6.036368399049282j),8.118911832580837,-2.3033114926982834,(9.287797735685784-11.919615848677756j),15.110937388496449,-0.908865888569619,(28.411691836786492-0.4832372476493685j),28.415801084362126,-0.01700675414453309,(-36.58520738562236+16.94611215588821j),40.319326837745436,2.7078194968217097
284,(-36.66578133037146+15.99712268535528j),40.00359302333885,2.730193482220414,(-2.349269687341797-5.1499431959207245j),5.660475508742458,-1.9987725961371687,(17.647337517022365-20.667201137127783j),27.17649212614095,-0.8640532528212375,(-1.530191094387182-7.395170922419905j),7.551823472324198,-1.7748345003618142,(23.563164840373275+17.026692166361535j),29.071136603556468,0.6257318566978665,(64.47211597004747-29.6106067177901j),70.94675304656927,-0.43054244366452543,(62.534751314862504-32.20083418596447j),70.33838812685201,-0.47551780277184064,(32.942704978676744-38.981656931119076j),51.037156938916546,-0.8691642277502644,(-62.50039423911812+24.957218290226564j),67.29904921194066,2.761678680677077,(-80.03969022282021+58.02340108502441j),98.85882400898078,2.5143284746929275,(-8.079325536823944+6.036175669766151j),10.08518308441906,2.4999412679758617,(231.47828998572774+391.70958769277803j),454.99296678647994,1.0370625271684928,(7.5013112167693485+3.660871307528556j),8.346954456633599,0.4540265239261994,(7.45467503364751+3.2103619430981607j),8.116563537789899,0.4066471931661791,(2.0309711116716076-13.573895283122553j),13.724994601588056,-1.4222748026806282,(-69.96515427802859+18.803149706358138j),72.44778293383489,2.879046058642181,(4.080456842915101-26.336582662565128j),26.650810764196624,-1.4170835613404775,(-3.4183876286237815-23.837657028628854j),24.08151296314388,-1.7132281200684536,(-2.0842716068825524-9.170125530840188j),9.404009271721494,-1.7942887067449695,(0.5132629445367225-7.608014205199177j),7.625307796852987,-1.503434939722218,(0.45879555079659506-5.384220484012722j),5.403732374747379,-1.4857905332564376,(38.29123006517072-51.95534270375858j),64.54127311549436,-0.9356654879421875,(-9.043028639119502+16.386165352167794j),18.715843072555398,2.0750738971176093
285,(-51.06086102207179+4.256576726283949j),51.237973942595275,3.0584221509128358,(-1.8780933101849535-6.043883882514558j),6.328962542714305,-1.8720795161609955,(8.275319837579701+24.125706868978824j),25.505502354239802,1.2403636414554295,(10.429082915854146-8.048742114745169j),13.17376256410572,-0.6572822656956565,(-8.703874882886515+7.10710075162026j),11.2369176854965,2.4568447282663866,(47.32139757990374-43.351927798909344j),64.17713231983156,-0.7416483961563243,(43.96764496298669-48.805590304849844j),65.68972102693162,-0.8374990414028757,(11.942048772378637+1.8336654031585429j),12.082005532717268,0.15235704884375914,(-47.681147304535315+26.39877447613504j),54.50125780308776,2.6359497372176453,(-53.69549174261337+7.589409870542781j),54.229189332537075,3.001181087486516,(-2.871046999924593+3.128982518485139j),4.246580091881184,2.313231901344487,(52.68953633471411-502.387985800478j),505.1434207389308,-1.4663001647667913,(-2.961727728217714-2.357693041883453j),3.785570976198876,-2.4692628916812778,(-3.470137286669866-1.5857792332140104j),3.8153045179682987,-2.712950319082357,(0.870169751748282-8.020307764218451j),8.067374543780673,-1.4627232532162617,(-50.801695846808464+15.090919227858116j),52.99573703660865,2.8528394908140227,(10.117429912340654-15.271325775029332j),18.31872754746357,-0.9856758525044104,(55.0825288581067-4.192506596928742j),55.24185095531691,-0.07596671169653008,(-5.157637488881058-0.3477140680935662j),5.169345175151441,-3.0742772009118617,(-7.051670773226871-2.6091764755823803j),7.518900356748621,-2.787205463790533,(0.05282995137693547-8.531464247151483j),8.53162781678775,-1.5646040396797933,(14.880344652368601-12.451320111400747j),19.402577908356598,-0.6967588627106223,(-30.802320077796097+7.340306648608571j),31.66485471102951,2.907652209638787
286,(-32.7660212687892+9.027458286786487j),33.98686735941423,2.872749758509137,(3.5274947801807226-1.721961844089165j),3.925349922835059,-0.45412624301416604,(1.4989781469833634+8.136269510096906j),8.27319871791233,1.3886052334839216,(13.624465145172977-4.001285958137377j),14.199871119514453,-0.2856521749698365,(-6.7290725056544325-22.101500792612978j),23.103176276698978,-1.8663418778380079,(28.657069896511178-63.56512228741789j),69.72626783693444,-1.1472523103645011,(27.174386398793782-62.34509083824884j),68.00998182458548,-1.1597544082065379,(29.723998969854684+28.485016532924895j),41.169312377557716,0.76411631610108,(-47.31911772602878+50.96996099809854j),69.54880176191001,2.3190676219868593,(-58.698827251485525+34.648718588918676j),68.16220375364794,2.608351187024829,(1.2619573290026995+2.455604716651006j),2.760893120832876,1.096083545565625,(-470.2301290667989+140.08079541384387j),490.65161115189824,2.852065060974331,(0.5885432284020617+5.882649249079116j),5.912017026310818,1.4710808337202732,(0.8012215083793564+5.416214382220096j),5.475156083588622,1.4239312759548248,(2.9855210232614544+4.285682613660836j),5.22306531122969,0.9623378981599305,(-58.280170907899745+27.155426146288143j),64.29615455251204,2.705557253319215,(16.019917782993478-30.12819954372307j),34.1225171041098,-1.0820919765070622,(19.40888378873286-22.296598553914905j),29.560836879205187,-0.8545284792885597,(2.958244598167052+9.185331470934251j),9.649949499013957,1.2592241992708888,(2.235326209088183+9.56594539594966j),9.823644668824654,1.341240004296216,(2.4263409175629005-2.7943860516171295j),3.700773385890083,-0.8557786377055585,(39.33940077275409-19.795543456655565j),44.03920973296074,-0.4662034583696538,(-5.58195149263136+41.44223043260763j),41.816463811463535,1.7046829010440905
287,(-31.235737566973267-1.8944189389198343j),31.29313222528169,-3.081017765825332,(4.269444592893247+1.6775214292846652j),4.587181626826505,0.37438223655134734,(-3.6827181188998592+5.837837316237258j),6.902373307357807,2.133581334872684,(5.946340531361185+7.838409347317396j),9.83868013561888,0.9218039236940085,(24.07877650597148-21.6676887525153j),32.392533304766424,-0.7327414412721011,(0.0019003937521855363-32.48819668726709j),32.48819674284876,-1.57073783189694,(-5.33076432592423-37.182368535145486j),37.56255553316259,-1.71319405179911,(-11.822939363801243-6.241819587726454j),13.369450510991339,-2.655842565739157,(-83.87809747978059+29.28975598956997j),88.84494944990472,2.805635761187413,(-43.3437712277191-4.556025186287997j),43.58256382705061,-3.036863513869536,(-5.157620148270136+2.032345724691993j),5.543597634976395,2.7662285197560856,(369.94544348370977+272.2875629800228j),459.3475243298462,0.6344942644651981,(1.02483022578508-0.9265727002638249j),1.3815983354639993,-0.7350884035502934,(0.5846846649578751+0.7936264181760722j),0.985747964270728,0.9358452956418064,(-20.780842608744173-11.194415628666832j),23.604202185135122,-2.6474748059981916,(-44.35641734989527+9.550930234829707j),45.37303195146511,2.9295083585768227,(-19.520759790228418-21.368690593660617j),28.94271929994482,-2.3110318814765924,(20.370909973082362-21.114460529241697j),29.339298160868335,-0.8033194436666573,(0.9005875578527409-2.666638867191134j),2.8146084625349896,-1.2450995213307547,(1.918389794576236-2.7993636450512867j),3.3936199288030293,-0.9700078447012838,(6.625919849089563-6.606431455076291j),9.356695485970487,-0.7839253805582831,(42.87259413867506-21.066355167453764j),47.768720395472826,-0.45672071752251303,(-31.23080347880337-1.3428717514539517j),31.259660754277064,-3.098620814019035
