,American_Tower_Corp_final_fft,American_Tower_Corp_fft_absolute,American_Tower_Corp_fft_angle,Alexandria_Real_Estate_Equities_final_fft,Alexandria_Real_Estate_Equities_fft_absolute,Alexandria_Real_Estate_Equities_fft_angle,Apartment_Investment_Management_final_fft,Apartment_Investment_Management_fft_absolute,Apartment_Investment_Management_fft_angle,AvalonBay_Communities_final_fft,AvalonBay_Communities_fft_absolute,AvalonBay_Communities_fft_angle,Boston_Properties_final_fft,Boston_Properties_fft_absolute,Boston_Properties_fft_angle,Crown_Castle_International_final_fft,Crown_Castle_International_fft_absolute,Crown_Castle_International_fft_angle,Digital_Realty_Trust_final_fft,Digital_Realty_Trust_fft_absolute,Digital_Realty_Trust_fft_angle,Duke_Realty_final_fft,Duke_Realty_fft_absolute,Duke_Realty_fft_angle,Equinix_final_fft,Equinix_fft_absolute,Equinix_fft_angle,Equity_Residential_final_fft,Equity_Residential_fft_absolute,Equity_Residential_fft_angle,Essex_Property_Trust_final_fft,Essex_Property_Trust_fft_absolute,Essex_Property_Trust_fft_angle,Extra_Space_Storage_final_fft,Extra_Space_Storage_fft_absolute,Extra_Space_Storage_fft_angle,Federal_Realty_Investment_Trust_final_fft,Federal_Realty_Investment_Trust_fft_absolute,Federal_Realty_Investment_Trust_fft_angle,HCP_final_fft,HCP_fft_absolute,HCP_fft_angle,Host_Hotels_Resorts_final_fft,Host_Hotels_Resorts_fft_absolute,Host_Hotels_Resorts_fft_angle,Iron_Mountain_final_fft,Iron_Mountain_fft_absolute,Iron_Mountain_fft_angle,Kimco_Realty_final_fft,Kimco_Realty_fft_absolute,Kimco_Realty_fft_angle,Macerich_final_fft,Macerich_fft_absolute,Macerich_fft_angle,Mid_America_Apartments_final_fft,Mid_America_Apartments_fft_absolute,Mid_America_Apartments_fft_angle,Prologis_final_fft,Prologis_fft_absolute,Prologis_fft_angle,Public_Storage_final_fft,Public_Storage_fft_absolute,Public_Storage_fft_angle,Realty_Income_Corporation_final_fft,Realty_Income_Corporation_fft_absolute,Realty_Income_Corporation_fft_angle,Regency_Centers_Corporation_final_fft,Regency_Centers_Corporation_fft_absolute,Regency_Centers_Corporation_fft_angle,SBA_Communications_final_fft,SBA_Communications_fft_absolute,SBA_Communications_fft_angle,Simon_Property_Group_final_fft,Simon_Property_Group_fft_absolute,Simon_Property_Group_fft_angle,SL_Green_Realty_final_fft,SL_Green_Realty_fft_absolute,SL_Green_Realty_fft_angle,UDR_final_fft,UDR_fft_absolute,UDR_fft_angle,Ventas_final_fft,Ventas_fft_absolute,Ventas_fft_angle,Vornado_Realty_Trust_final_fft,Vornado_Realty_Trust_fft_absolute,Vornado_Realty_Trust_fft_angle,Weyerhaeuser_final_fft,Weyerhaeuser_fft_absolute,Weyerhaeuser_fft_angle
0,(113946.63999999997+0j),113946.63999999997,0.0,(104025.73999999999+0j),104025.73999999999,0.0,(41734.38999999999+0j),41734.38999999999,0.0,(179009.68000000002+0j),179009.68000000002,0.0,(132832.63999999998+0j),132832.63999999998,0.0,(93919.90999999999+0j),93919.90999999999,0.0,(89681.99999999999+0j),89681.99999999999,0.0,(24040.714999999993+0j),24040.714999999993,0.0,(334089.6025+0j),334089.6025,0.0,(71775.49500000001+0j),71775.49500000001,0.0,(233070.68999999994+0j),233070.68999999994,0.0,(76767.12000000001+0j),76767.12000000001,0.0,(143139.7+0j),143139.7,0.0,(37741.18+0j),37741.18,0.0,(20146.774999999994+0j),20146.774999999994,0.0,(36184.630000000005+0j),36184.630000000005,0.0,(25224.15+0j),25224.15,0.0,(75632.49999999999+0j),75632.49999999999,0.0,(92573.845+0j),92573.845,0.0,(50733.80999999999+0j),50733.80999999999,0.0,(219861.59999999998+0j),219861.59999999998,0.0,(55987.899999999994+0j),55987.899999999994,0.0,(68710.81999999998+0j),68710.81999999998,0.0,(124055.6505+0j),124055.6505,0.0,(190746.65999999995+0j),190746.65999999995,0.0,(114218.01500000001+0j),114218.01500000001,0.0,(35887.055+0j),35887.055,0.0,(68043.41+0j),68043.41,0.0,(102149.82000000002+0j),102149.82000000002,0.0,(33952.56+0j),33952.56,0.0
1,(4297.357518693643+8819.215090850552j),9810.496239342783,1.1173827799908385,(1627.2711581459007+8940.568457501631j),9087.451555051428,1.3907573380569744,(-1066.4280305534967+2586.437922909532j),2797.665075275235,1.9618740873280214,(-5966.669802378878+6819.64947310061j),9061.38882658621,2.2895828492177284,(-2259.2712109306813+512.6695350743338j),2316.708107797251,2.9184532858153776,(1168.6530399494497+4934.792126438515j),5071.284182427825,1.3382611665509978,(963.5051969249578+13809.996354289013j),13843.566793640186,1.501140522330867,(56.52793449193807+2539.529474399864j),2540.1585302345943,1.5485407862231892,(1504.4991668130926+55207.6754929782j),55228.17171589991,1.5435514395613819,(-3237.1019848336196-2092.033163895631j),3854.2745126745867,-2.567845951465275,(-4043.558190814491+9873.808352037571j),10669.697943956515,1.9594857041396605,(-5157.288577359544+5513.326745651657j),7549.463376590493,2.3228406376411996,(-8819.541331409384+2349.3471256761286j),9127.08832067276,2.881258158683224,(-760.7637843322714-3250.3306536582695j),3338.17478476819,-1.8007147847044054,(1056.421390011677-1083.8746020702654j),1513.5423040956534,-0.798224289646079,(294.31931242098665+643.6332265814082j),707.7341224100733,1.1419065252622045,(-2277.374510411752-311.05310078941426j),2298.5188039656923,-3.005848527343837,(-5842.820407911054-2787.010749877826j),6473.48277506293,-2.696515795480659,(-2049.0586026319347+8416.531205435153j),8662.369115264233,1.8096069129294217,(2366.4943439856575+4569.436498425753j),5145.876542753577,1.0929343803066616,(-14918.222000330572+10113.630839613874j),18023.28705900053,2.545827301176302,(-2406.707402956531+4259.987963223135j),4892.8251522256305,2.085049806922753,(-4182.415132156342+2672.630070558138j),4963.4209807089655,2.572977864716567,(6436.686275411116+3703.374314771347j),7426.029324166043,0.5221004101773499,(-10796.586930649682-434.1210102957959j),10805.311212670173,-3.101405205313799,(-2114.83670819881-3441.078602586277j),4039.00436388998,-2.1218714222931836,(-977.9684730597919+1850.5015437135626j),2093.0308878717437,2.056974006907523,(14.3308016732462-465.04083643318705j),465.2615946186362,-1.5399898539680899,(-2502.976408075419-3572.1422310743856j),4361.776131165745,-2.1819874942533315,(934.562325567636+25.33122570891265j),934.9055628063745,0.027098272993000782
2,(-530.3809203168868+5424.396973486508j),5450.264805182017,1.668263445647493,(-2676.851384486838+5294.4320595355j),5932.667542317404,2.038911867813861,(-1075.705612752177+1055.0640846321012j),1506.7523977041185,2.3658815448191626,(-2900.7436321657974+5892.963923122427j),6568.206560300376,2.028215466941311,(-3239.237727025005-170.22216369558316j),3243.707236665375,-3.0890908778369,(468.73460880409317+3083.0775963135484j),3118.5059881906996,1.4199171024122899,(-1571.4973360508443+4202.865349229282j),4487.057055684391,1.92861186359246,(-628.3661033486875+769.1991371960313j),993.2327383351459,2.255763247332056,(858.9799076286478+25810.52476422898j),25824.81432821129,1.5375283867428,(-448.5389110896206+2071.6333384471786j),2119.634837354601,1.78401973818792,(-3762.507316479806+11969.765272825973j),12547.180639215916,1.8753513915705504,(2403.812204058375+3075.4267356176533j),3903.403991202017,0.9073641852845719,(-919.4154178950865-1529.528810554732j),1784.5960587707712,-2.1120317741566867,(-1293.2305080056215-1537.1255792176107j),2008.780772787701,-2.2702356706468114,(-735.9701794235733-136.02068312458476j),748.4341863106237,-2.9588366777760453,(-1450.7544650493087+73.63749414820988j),1452.6221113575732,3.0908781087975337,(-336.28453070384865-1317.6762841610062j),1359.9110542351896,-1.8206727373226061,(-856.4220923734182-888.6817938750143j),1234.185614512735,-2.3377107610294896,(175.4611158981121+2467.8360505100427j),2474.0657580972293,1.4998165905390257,(-103.89769037272174+1867.5083087668818j),1870.396218285881,1.6263734261336538,(3972.2757094062363+1639.3861177588287j),4297.273688588985,0.39141249289347024,(-493.56673887286524-505.31977700284676j),706.3683194706582,-2.344428893583803,(-462.00457636283556-497.7712372718894j),679.135062587252,-2.3189460854481982,(-267.6167903816725+8727.276724000129j),8731.378915370045,1.6014511307588295,(-304.5523426618887-4090.3358430008516j),4101.658132750502,-1.6451157539982146,(-4119.214953893848+494.4640538348615j),4148.786152227842,3.0221258533463597,(-184.6627967925415+1441.8567579859682j),1453.6338118897243,1.6981758067957882,(-2879.368645855947-916.7977597163235j),3021.8011071146257,-2.8333396223832317,(-4997.141548966085-4060.2435761439124j),6438.711172122964,-2.4592681350100576,(-786.6382186803387+328.8810201146619j),852.6209078366758,2.7455942924120094
3,(-1125.541930653323+5854.6098869938905j),5961.820323235633,1.760727855916756,(1598.4364896425018+4335.02319844812j),4620.327406418728,1.2175373157110874,(-69.30154059628593+1217.0542436236622j),1219.0257320710598,1.627676934500007,(-3455.122571291896+3799.3068380087734j),5135.426411895213,2.308785336058803,(898.5766836017084+2516.247816967794j),2671.8800745369977,1.227801729376733,(7.952599734390223+3810.6302638896886j),3810.6385622247794,1.5687093785374686,(-2062.5417133277624+5585.841383424401j),5954.469101439157,1.9245116357431318,(-59.60268079502141+1142.2491828497873j),1143.8031628208414,1.6229291496740084,(-4459.56287291414+19199.01857535581j),19710.150057123657,1.7990298145484946,(-1255.5073367856758+945.5617944696753j),1571.7460926890744,2.4960905628200223,(-3529.6244261258807+6333.488751483637j),7250.6088264830705,2.079223386523912,(-833.7989648887176+3323.4737148435142j),3426.4702314634583,1.8166047178424773,(-364.2427551508315+3478.3750721910314j),3497.3941624472113,1.6751324231936722,(-248.79186993273174-289.4532127513673j),381.6812242129728,-2.2807934186386145,(58.46511946342694+140.96155599459863j),152.6051455957208,1.1776314995877708,(-104.82143715128132+2105.3225805694124j),2107.9304310014386,1.6205440243604026,(98.74625676013024+348.12274526724815j),361.8566967689598,1.294402900383243,(1425.036120137992+1630.6227600233335j),2165.561943054055,0.8525775441028747,(-2078.2082699043476+2808.9730145513263j),3494.177873202277,2.20776732870781,(218.0830719283557+2499.039047884619j),2508.536702763938,1.4837500740007818,(-4737.251749127815+4323.3476228346935j),6413.492714776009,2.4018445133709387,(-215.40423024638648+2261.9958405674406j),2272.228898054164,1.6657375424759697,(69.24994515367194+2710.104390216856j),2710.989000489759,1.5452493849466964,(1060.5050613271922+6209.214944620086j),6299.1286074816735,1.4016332579741315,(1549.161300350401+3202.3117825670124j),3557.344724267085,1.1202221487623953,(1166.8815920559448+346.81275188690125j),1217.3297559619505,0.288898250452099,(-584.7767262560606+958.5631240858629j),1122.8566615681652,2.1185768039011,(193.5506322675308+2147.3721432593825j),2156.077217749298,1.4809055119575891,(-321.4414260927212-1647.8399880388197j),1678.8988107054872,-1.7634454487668876,(57.90203743588872+841.3855728591027j),843.3755558199844,1.5020871723837192
4,(-1824.7419573464465+2294.8517129879688j),2931.8982921486813,2.24257044271841,(-802.7006322104196+2020.3309094721192j),2173.9515378037863,1.9489828542705276,(-356.6233917333558+414.8231445586556j),547.0452310302447,2.2808947642720145,(-429.8794007165629+229.81281872483225j),487.4527985463658,2.650650969407809,(394.81216420328406-484.21473056769764j),624.772398799458,-0.8867559273140795,(-544.8138847506127+939.2737109333804j),1085.8440371745924,2.0964081083712327,(-975.3531663543337+1355.523094095329j),1669.9570826051784,2.1945164017220633,(-390.448756016441+221.64531314355582j),448.97313495719453,2.625285929466005,(-7299.767218282678+8252.997039982807j),11018.101541693986,2.294981004572874,(118.39531818949253+58.97157717574755j),132.26903750986597,0.4621188015162758,(-1885.2278368646737+827.3345895617729j),2058.777919051689,2.7280486124477603,(254.01637878583173+955.0414272513075j),988.2451358128112,1.3108405409836847,(-243.110368460763-73.30978423088715j),253.92316892538022,-2.848715003792968,(-532.4010946258686-764.5830632051455j),931.6856691497336,-2.1790540478049834,(-70.50813372558154+40.776654204779405j),81.45018385246681,2.617262737036732,(-559.8546956125095+84.43690416169966j),566.186251143374,2.9919015120719443,(-120.68558435913312-218.86359967256067j),249.93256197169734,-2.0747284582308088,(421.6223687824073-165.53519140940037j),452.95399485227534,-0.37412367682516,(-748.5452954227162+2.442129620361711j),748.549279137028,3.1383301643713764,(-733.6678526444152+955.0355679439481j),1204.3095341488777,2.2258503216618486,(2506.3369685157454-455.1865366345862j),2547.3358205941527,-0.17965609746664496,(-195.5584261925551-316.21422917497637j),371.7990543124518,-2.124661904695781,(-227.10796538477538+158.45463999136692j),276.9221928195825,2.532407798573015,(-1795.098234482826+3455.194329866444j),3893.6802036870704,2.0499503997219124,(-593.5141410354222-420.10236216529495j),727.1485613723482,-2.525636297801458,(-344.5379289614044-169.58377803859085j),384.0117736044766,-2.6841993304974663,(-207.98413502407158+299.82798860412254j),364.9030325608505,2.17726684953123,(-1172.871570454283-1757.5387901070314j),2112.9529856366385,-2.1592632207043736,(904.6914519800724-1412.441970037394j),1677.3368600281,-1.0011172750720148,(145.70101051964278+240.7127678417273j),281.37416560244185,1.0264962598913718
5,(1073.3089602110017+1447.744781230824j),1802.2089433942747,0.9328438265116045,(77.88651133857307+1268.6657996362715j),1271.054373272534,1.509480825302891,(-156.89033141530888+266.28246912195254j),309.064604012315,2.1032276037886684,(-157.0678632663831+630.9927750687162j),650.2477957363537,1.814759965110253,(-426.36799913812587+58.7676790542801j),430.3990134636414,3.0046224577455396,(564.7798595579743+877.1480879824038j),1043.2473618531283,0.9987340198515952,(452.1308702895428+2141.5157278280967j),2188.7238145558435,1.362725390703357,(-38.210050542759056-6.569493664361845j),38.77068750339994,-2.9713262984153466,(1303.5756332258204+8846.332406905018j),8941.862584774943,1.4244914837011962,(-718.4616695978973-621.1367488929686j),949.7357693099302,-2.4287193760407657,(-1282.0593744954442+287.77436719578617j),1313.9597886338017,2.920789785048365,(-107.1580270126681+1539.840992204235j),1543.5650695794363,1.6402746342128616,(-875.3711028967568-334.1390691412201j),936.9757122323105,-2.776951097857901,(361.42577703528804-1207.4019645943906j),1260.336501261451,-1.2799435711586438,(23.51844434215772+157.3589177002136j),159.10671325892497,1.4224371459495955,(15.41586730884519+441.72008159896365j),441.9890037689615,1.5359108557467818,(-257.1535062092631-427.3629879737989j),498.76552531787013,-2.112480688395044,(-261.86594064037513-558.3552628450938j),616.7125508811072,-2.0093338999995014,(-462.98818438170355+836.0089229587131j),955.6510755205866,2.0765582198291277,(-196.82352665389044+146.76613484592536j),245.51944725843424,2.5008661070448914,(-1462.750587725919+1707.7026638858615j),2248.530113237399,2.2790867703073205,(-197.48620701948136+205.2170873371719j),284.80669742492694,2.3369993881985445,(-343.60520915227124+226.40910703222747j),411.4919482853908,2.5589707713102756,(1447.2743477727968+2439.1230742088155j),2836.1813074729616,1.0352746126304646,(25.190030420718553-1190.7911317202575j),1191.0575372399976,-1.5496454521329643,(-245.21366762877162-1177.8042333421972j),1203.0596638865234,-1.7760597153483857,(-198.82751461742188+216.15364546197665j),293.691639335278,2.314467116979869,(9.17621747208597-977.2965780121071j),977.3396565991118,-1.561407213978528,(-83.92833892640905-927.1267796573028j),930.9178436535992,-1.6610754584689078,(244.83437751928795+299.15774887665884j),386.5737072386161,0.8849287782023112
6,(-223.36001057214352+2382.9447412250443j),2393.3899252012575,1.6642560277179077,(-1277.1937245722797+2465.312740385232j),2776.506927416633,2.0487917435257574,(-472.20273232403565+400.3270850617789j),619.0615441523934,2.4383850651577035,(-1664.4767642795985+2185.7810053586186j),2747.384483870653,2.2216182121235524,(-1842.9052948812187+2003.5710861628104j),2722.241176532464,2.3144491536268,(-296.52402157833194+1912.4930249756262j),1935.3439141282895,1.7246173574497883,(-1151.746225193012+1840.747249615452j),2171.3750952364735,2.129895212454743,(-275.00869934039264+520.2363775181827j),588.4519293928228,2.057078945092732,(-3118.030827458642+8500.591037005453j),9054.400268344662,1.922360102839479,(-568.9178148638189+633.4159930041691j),851.4007870931763,2.3026017062032853,(-1396.3635265637981+3154.701927630263j),3449.9239630043708,1.9875039020456384,(-985.1918306846878+1623.630573123772j),1899.1522269765726,2.1161885858657863,(-1665.43439324648+1431.4288595799765j),2196.0556227579264,2.431613284051211,(-352.06305805189544+118.97785372792865j),371.62363558115715,2.8156976030239567,(-286.8609878084464+14.98105668224753j),287.25190754067125,3.089415954765905,(-827.1919311398431+364.0744453046358j),903.7680524707328,2.7269743780443787,(-456.1185141644228-84.69339583107589j),463.9149386050853,-2.9580006936606105,(-1279.0697270697992+1344.2371149963728j),1855.5303252817462,2.3313579035229965,(-1432.6137471355785+816.5893287858333j),1648.9997817976632,2.623524392289466,(-604.9031478914827+938.2297848201908j),1116.3256457919288,2.1434565654418325,(-3141.6746178839685+1046.5217642013736j),3311.39354465813,2.8200435331865936,(-761.4436937152165+724.6059834348333j),1051.11860887734,2.380978431196207,(-952.4071450458196+914.5051082552143j),1320.3783408399313,2.3764936931352274,(-274.34574675666335+3482.4742664802184j),3493.2638900404313,1.6494129333637384,(-2763.9578278225886+1412.969859512692j),3104.1821302676617,2.66901531313356,(-1788.5870796879+2035.6372448858126j),2709.771712597353,2.29168275457337,(-196.1902116618769+505.9108748519804j),542.6199521261896,1.9407379428879636,(-841.4892363298462+79.60748021002146j),845.2464053543066,3.0472702842672397,(-1779.160333949986+534.0541133135869j),1857.5858768434334,2.8499780696804615,(-296.1776087445505+381.5596329140971j),483.0206303991379,2.230873692184522
7,(-89.49237545558685+1369.191918177497j),1372.1134771101322,1.6360649419728492,(296.89209887418184+1368.9837332550233j),1400.8074029968493,1.3572330605935978,(-81.22031383440823+135.12600184582755j),157.6571462198855,2.1120029157282856,(-107.57805808443248+1369.174385292685j),1373.3941662621185,1.6492067168308644,(-298.72983533575444-559.0609439696291j),633.8680095981653,-2.0615387468295405,(-150.88811317910717+385.95038383325345j),414.397057759568,1.9434785384293642,(-148.6024413961614+441.7382952458329j),466.0637371385959,1.8953077515715633,(-14.429919713669584+162.1471903364896j),162.7880029884289,1.6595552261230857,(-520.2936315652593+3586.5327095049865j),3624.0753771681607,1.714860031504742,(32.630888035811864-54.666300555077385j),63.664584113804935,-1.0326516246244735,(891.8108034476677+1684.6184102804425j),1906.112718965429,1.0839184242611861,(-39.42836131959928+756.2144511032292j),757.2416336505191,1.622888284187761,(-101.42149915746795-213.9039063292053j),236.7302296586596,-2.013546949026916,(-229.5611556151372-330.1786744191149j),402.1396289953542,-2.1783363021019073,(-102.20414272345235+132.1817924718785j),167.0859451028559,2.228986444610614,(225.31869951723294-128.147626111882j),259.21097667777843,-0.5171165582950012,(8.746135724304892-271.10700934420504j),271.2480514320183,-1.538546686968182,(-389.3077439574201+286.9228535178687j),483.61683529014215,2.5064585214546673,(94.4529190299329+318.1901605080206j),331.9131394768742,1.2822372260170485,(100.29505497877996+467.02165591580666j),477.6696820476872,1.3592547237491452,(-194.3322519695937+350.70699865971363j),400.9494021251036,2.076793887136705,(-238.44437648843302+30.72738901727109j),240.41608331136314,3.013432898673681,(-212.68837345563145+0.17170070437579277j),212.68844276155212,3.140785366081378,(-311.4415412816402+1752.0639947731447j),1779.5291723982255,1.746715756607365,(-208.30401688640202-85.82092363857723j),225.2904666984135,-2.750785802873027,(546.7103333307733-469.319216343565j),720.5225294187429,-0.7093748191101739,(-28.017102196572313+239.42249714679915j),241.05619709001928,1.6872860402156478,(-404.403539791139-67.23921308246537j),409.95528386831717,-2.9768322653052985,(-205.38582948114882-811.2858740630113j),836.8799844696034,-1.8187476972017997,(22.42622750639913+113.73617862089378j),115.926071301725,1.3761160736776432
8,(-29.684728172307427+1128.5593671377646j),1128.949701377814,1.5970934680875237,(-220.91349294720717+1394.4408103144058j),1411.831415161326,1.7279149719738427,(185.97863544037054+259.81147670876555j),319.5153459066586,0.9495306542109281,(-155.12912438097513+393.37952241027085j),422.8622634888822,1.9464223464077983,(387.36166653532257+379.02567136407873j),541.9497396013887,0.7745215921900289,(-200.03527775087798+727.4222659214792j),754.4251223966564,1.8391550669202463,(217.7766054474811+1345.5185675415514j),1363.0285637063137,1.4103345599097994,(61.05736685862816+175.75004049211228j),186.05396738765936,1.2364304878781067,(-559.5837531682588+5493.770111358897j),5522.195579049173,1.6723041198041906,(87.44542952881645+84.92727169333918j),121.89891149125759,0.7707904053164614,(181.94024392109077+1548.5796421439873j),1559.2309515978914,1.4538440145676026,(-5.838262551613244+1089.0605423240902j),1089.0761911624288,1.576157100046858,(370.1945338863638+340.31620576825975j),502.85098471400715,0.7433710226242928,(235.71673389458184-255.841676353575j),347.8754690939511,-0.8263164124489294,(82.03287539415413+171.23520838522907j),189.87071716345744,1.1240361628946998,(125.82406425048495-95.21428521532408j),157.78927483696492,-0.6477915886101218,(174.87275219885512-130.72484855171746j),218.3333815303369,-0.6419265780569703,(337.34397345787204+316.91495596278446j),462.85639861758324,0.7541836378259662,(184.7957526116279+678.010710599564j),702.7431919777123,1.3047038847890584,(-88.48248171528213+513.6888667835317j),521.2536824117833,1.7413716646229043,(118.10366829844489+387.74578951511114j),405.33353395968356,1.2751334402794914,(680.2526634524994-14.607177294137092j),680.4094765380048,-0.021469864937260427,(261.7667203765657+357.3703878734744j),442.9846611628225,0.9386025240965343,(-20.147860824240645+845.1900349655399j),845.4301458434301,1.5946300740773764,(617.6768181335556-43.419355677465205j),619.2010110675205,-0.07017917653616623,(-95.5063283682882+645.2722086223333j),652.301833493311,1.7177388746338635,(-26.492329483308104+198.78896021927946j),200.54648894087978,1.7032842710539584,(254.18123451407112-126.67832108492613j),283.9991144563533,-0.4623491225199099,(-7.245296622212951+195.75371702692124j),195.8877537085966,1.6077917462371263,(-17.490746554395812+101.09929861098293j),102.60114226782665,1.7421062203625453
9,(662.9132377633365+851.601884221127j),1079.2032848406475,0.9093463292162889,(-268.0826896213545+750.8449729911955j),797.2681493329385,1.9137302243226364,(-69.137197306009+166.38953587290467j),180.18165749967628,1.9646049713233498,(-365.58535234000385+364.10810170533694j),515.9722469019324,2.3582189685651462,(102.49821001299011+609.3937964625302j),617.9536246538916,1.404159044321711,(-418.6084617336745+599.4335360076069j),731.1317311713507,2.1804073799698274,(-298.7286727937539+328.7872540178056j),444.22953341002295,2.3083301703138064,(-66.9978118105081+97.62785209345573j),118.40567677175756,2.172239233873991,(-297.78205360733494+2032.753064992658j),2054.4486303355575,1.7162537105249385,(-198.3871195453252-354.5469559801527j),406.2769907295803,-2.0809428084104153,(-269.1365014377811+425.5321573340127j),503.49982455955995,2.1347496009444646,(-141.58735538573632+431.50598266815933j),454.14137918003087,1.8878509393807479,(-709.4280933103736+201.91344801067794j),737.6023726002736,2.8643101692855266,(-24.2522847195049-138.99082674886807j),141.09083327576528,-1.7435455366037422,(-51.44797991972951-84.75514068868905j),99.14801314691266,-2.1163608715579656,(227.59607737233335+62.95627991643983j),236.14289660328612,0.2698661896000916,(-75.2508469679602-45.17396604391575j),87.76888501930634,-2.6009439724213745,(-411.5875743867548-19.918764861684313j),412.06927643684804,-3.093235420475874,(-117.97602788712976+51.166839358282786j),128.59389023566064,2.7323716283226838,(49.242430001556535+232.41219918434953j),237.5715623599844,1.3620086140526897,(7.518267231381919-29.096977517722223j),30.052594610603986,-1.3179401612019905,(-338.0258034526935+445.8250440371177j),559.4831665837114,2.219526600374103,(-357.71422378028785+325.5297986854692j),483.66219174847225,2.403265010959324,(-186.70113736914496+1390.0083675005203j),1402.4908471774045,1.7043137832944633,(-655.188750464675+1181.0850657012795j),1350.6421551092124,2.077267277931006,(357.16457590121996+61.852639056810105j),362.4807349873788,0.17147615317378143,(-111.05248750423401+59.054634933208746j),125.77799842568893,2.652851464783312,(-258.48039893194607-340.2288866307289j),427.2795477553347,-2.2204924526729393,(-40.00410530405924-780.5711393649074j),781.595568085316,-1.6220013153510595,(360.81279236334683-109.23841753224158j),376.9866085128011,-0.29398376941489235
