,Anadarko_Petroleum_final_fft,Anadarko_Petroleum_fft_absolute,Anadarko_Petroleum_fft_angle,Apache_Corporation_final_fft,Apache_Corporation_fft_absolute,Apache_Corporation_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Cabot_Oil_Gas_final_fft,Cabot_Oil_Gas_fft_absolute,Cabot_Oil_Gas_fft_angle,Chevron_final_fft,Chevron_fft_absolute,Chevron_fft_angle,Cimarex_Energy_final_fft,Cimarex_Energy_fft_absolute,Cimarex_Energy_fft_angle,Concho_Resources_final_fft,Concho_Resources_fft_absolute,Concho_Resources_fft_angle,ConocoPhillips_final_fft,ConocoPhillips_fft_absolute,ConocoPhillips_fft_angle,Devon_Energy_final_fft,Devon_Energy_fft_absolute,Devon_Energy_fft_angle,Diamondback_Energy_final_fft,Diamondback_Energy_fft_absolute,Diamondback_Energy_fft_angle,EOG_Resources_final_fft,EOG_Resources_fft_absolute,EOG_Resources_fft_angle,Exxon_Mobil_final_fft,Exxon_Mobil_fft_absolute,Exxon_Mobil_fft_angle,Halliburton_final_fft,Halliburton_fft_absolute,Halliburton_fft_angle,Helmerich_Payne_final_fft,Helmerich_Payne_fft_absolute,Helmerich_Payne_fft_angle,Hess_Corporation_final_fft,Hess_Corporation_fft_absolute,Hess_Corporation_fft_angle,Kinder_Morgan_final_fft,Kinder_Morgan_fft_absolute,Kinder_Morgan_fft_angle,Marathon_Oil_final_fft,Marathon_Oil_fft_absolute,Marathon_Oil_fft_angle,Marathon_Petroleum_final_fft,Marathon_Petroleum_fft_absolute,Marathon_Petroleum_fft_angle,National_Oilwell_Varco_final_fft,National_Oilwell_Varco_fft_absolute,National_Oilwell_Varco_fft_angle,Newfield_Exploration_final_fft,Newfield_Exploration_fft_absolute,Newfield_Exploration_fft_angle,Noble_Energy_final_fft,Noble_Energy_fft_absolute,Noble_Energy_fft_angle,Occidental_Petroleum_final_fft,Occidental_Petroleum_fft_absolute,Occidental_Petroleum_fft_angle,ONEOK_final_fft,ONEOK_fft_absolute,ONEOK_fft_angle,Phillips_SixtySix_final_fft,Phillips_SixtySix_fft_absolute,Phillips_SixtySix_fft_angle,Schlumberger_final_fft,Schlumberger_fft_absolute,Schlumberger_fft_angle,TechnipFMC_final_fft,TechnipFMC_fft_absolute,TechnipFMC_fft_angle,Valero_Energy_final_fft,Valero_Energy_fft_absolute,Valero_Energy_fft_angle,Williams_Cos_final_fft,Williams_Cos_fft_absolute,Williams_Cos_fft_angle
328,(20.33423893638361+10.503588455667963j),22.88682248736116,0.4767973454807694,(30.180590676608734-19.168396403292668j),35.753258232820755,-0.5658458951967624,(-0.26272222022287606-1.671367774727205j),1.6918904229870817,-1.7267104877540314,(9.390924381190924-5.422043699796198j),10.843800930289424,-0.5236140279861361,(26.171361426657917-9.0257445954567j),27.68400665415275,-0.33209830168790294,(30.53770696784305+20.318649514905424j),36.679681909245296,0.5870992766731767,(-8.310485311701234+61.78167036098934j),62.33810198193357,1.70450749556958,(12.423319923743989-3.2797281444704485j),12.84894916439963,-0.2581089856705667,(23.35598942413276-3.4544933032967613j),23.610077635677595,-0.14684149711264993,(14.801309515757183+54.307381704658134j),56.288280050083976,1.304712153830331,(59.63238108244727+58.578160659379634j),83.59079961214815,0.7764802406789452,(18.995041560362196-7.265295277599003j),20.337062702135466,-0.36531559460441115,(20.60088487529773+9.277543337534674j),22.593566961086616,0.42314231841089206,(3.8540153809636513+24.5041023966508j),24.805331459632864,1.414793885874359,(21.453530102076016-3.9313776017131765j),21.810769901310998,-0.1812399709782809,(8.7613188086522-7.2997351342716605j),11.403808148919506,-0.6946463984483389,(11.474806711468585+0.23990623804411015j),11.477314322985885,0.02090416840775631,(13.36767579932776+37.71949737127606j),40.01818634343184,1.2302097626545019,(23.456438902319327-7.444909545727288j),24.609575455954147,-0.3073363189528995,(6.986479480482412+5.7858909510463254j),9.071241901118146,0.6916746752330958,(31.95598706458547+1.3372921713942603j),31.98395628473167,0.041823535090819035,(26.33291303959578-5.972983123378524j),27.00183024432007,-0.22305155002020907,(6.806008424867031+4.3442677202197215j),8.074305710357025,0.5681054656967067,(-10.431698065800855+21.286914659864546j),23.70554914513455,2.0264540234823407,(25.269466263114182-4.612292841736624j),25.686945526484863,-0.18053698313407723,(10.086518040480753-4.947349137728169j),11.234505314944817,-0.45601173736807765,(-23.552333047511745+27.28376193423684j),36.04325258997896,2.282924716910217,(16.865921121693454+3.4746102743618716j),17.22011068030303,0.20317118925527913
329,(24.76020768074592+28.453135367329654j),37.71801687026049,0.854685601036931,(17.632288474098555+3.4450950936983755j),17.965697232182595,0.19295471596910105,(1.8851500924800453-1.456988421322226j),2.3825629332809983,-0.6579821060890989,(-8.222594661088305+9.41054852409911j),12.496779044417078,2.2889256295074456,(16.169090010748274+22.492287917233313j),27.700947412090425,0.9475161478055015,(-14.412919744383885+54.9142000244341j),56.77412808561316,1.8274696002186481,(-36.994385662733016+76.95553787926636j),85.38582658058787,2.018904685454142,(6.97630667589841+10.325691427713803j),12.461491014182332,0.9766166573260698,(6.662636022789602-14.329553056296332j),15.802746899364845,-1.1355734347239566,(-53.658405392315245+94.38840424323824j),108.57437692582445,2.0877207347742774,(46.471451008862374+67.24487675500824j),81.7402545179873,0.9660834532126393,(5.940914362394487+4.6531832005961355j),7.546295605104215,0.6644397914305775,(-5.826609934441839+11.375358271379582j),12.780773025540364,2.044166778200581,(3.6318218746258424+12.902425554353895j),13.403832113043464,1.296412363582315,(22.013509326273926+4.803933519244964j),22.531586054143514,0.21485815667847627,(4.760403386433434-7.622079663274284j),8.98651983778294,-1.0125175075032913,(5.454334878141415-4.01359752659107j),6.771907712629276,-0.6343864304974608,(47.57842112721653-13.676671847655744j),49.50512609606427,-0.27990858378817973,(19.41665668278189-22.79189621219445j),29.941227257486666,-0.865194138969631,(5.663221281317095+19.49102840008684j),20.297099875946675,1.2880267740860312,(6.605205471659755-3.9620832189511006j),7.702392015259797,-0.540303711881615,(14.820799481329024+5.5459577683453425j),15.824466652435168,0.35806998025307624,(13.430468020845982+2.7587833717515817j),13.710884615925393,0.2025942399112621,(-13.765610856931966+24.735259954087354j),28.30768671687534,2.078629781568638,(9.179364793590398+8.526924936699944j),12.52873444885485,0.7485669119241141,(11.861288187465902+1.943548816889754j),12.019465024274238,0.16241319264523263,(-26.608969675976986+17.5397666765185j),31.86974556352422,2.5587998006357906,(-7.601505561469999+9.5093851470522j),12.17420603883622,2.2451522575448215
330,(16.820200063151173-39.904563877843046j),43.30465735282161,-1.1718848687337269,(1.538901232283032-34.088076301846485j),34.12279535681727,-1.5256821044889313,(-3.1331297216305627-5.231029931407311j),6.097554919461077,-2.1104440217902725,(10.09867254727632-1.3377636758027798j),10.186893484738603,-0.1317024556958599,(7.20565075009822-13.825588436547838j),15.590647784784196,-1.0903469034363846,(15.504223440656382-39.16074103721493j),42.11822150900497,-1.19381869160309,(-42.97918985738457-41.32658223891929j),59.6246355154249,-2.3757945240845864,(13.154850638227279-10.008261865276832j),16.529228683699163,-0.6503798330285783,(7.719769461338891-17.871264751419385j),19.467330180370023,-1.1630406791910624,(-71.78710469479381-28.130179335271194j),77.10185075532108,-2.76812696386059,(80.87486877088267+15.867857765052655j),82.41682661179958,0.1937415405595418,(18.278541484538664-17.65574228924346j),25.413191743387543,-0.7680682828124517,(0.6300059493558732-12.281864731109671j),12.2980123910126,-1.5195456195151453,(46.76610303382766-3.981491734039107j),46.93528171214919,-0.08493146886002592,(0.343775109138587-17.136571922309145j),17.140019795033417,-1.550738114127673,(7.220525667328963-4.711437365922958j),8.621695480911596,-0.5781349924427178,(6.864275839940301-6.842816392667835j),9.69238974611276,-0.7838325921314325,(-1.6439993395988814-36.118108426975006j),36.15550428594967,-1.6162822467454023,(21.849425365947802-1.6517230823480205j),21.911768024577214,-0.07545221097237681,(-0.743416404667256-14.722351407169421j),14.741109147785043,-1.6212492394531848,(9.453880757652785-19.808889075808125j),21.94921291977432,-1.1255101571422004,(6.255542262450264-22.816271046270444j),23.658276214766374,-1.303201710723836,(-4.281765638929006-7.098797210614648j),8.290141061775934,-2.113541810264344,(-3.6977337264093366-2.0289672209699248j),4.2178125486080456,-2.639743763264604,(9.52495326200798-16.99359070300225j),19.480935799509247,-1.0599254074883102,(19.191746061117577-3.377667776414799j),19.48670717392379,-0.17421176696071758,(-13.518902897242308+10.558065024029926j),17.153235047556205,2.4785540289687855,(19.192308102932763-7.878941760252779j),20.74662414898756,-0.38954746447824384
331,(42.666759666078576-48.46488596168947j),64.57009796866096,-0.8489361546424637,(66.949403138651-31.07202751968192j),73.8084918881661,-0.43452737229521077,(2.2291606251714393-10.300901516044572j),10.539341968835819,-1.357678185235857,(17.872423509477166-10.929164245938301j),20.94922798617668,-0.5488397186457024,(2.785798256051634-12.705107380610826j),13.006937590235143,-1.35494623041352,(57.88832019744979-21.52904811529348j),61.76210430379695,-0.3560558905895967,(31.764226053506377-30.628455140938627j),44.1255971188917,-0.7671965817053886,(22.431760012489036-29.405310175004416j),36.98453898247375,-0.9191235528446683,(37.23024178869446-38.29295829443333j),53.408253656002096,-0.7994686261449896,(1.685260265548692+7.544729205860559j),7.730655919933479,1.3510346269173577,(125.14852053201894-20.120803728860878j),126.75566627984922,-0.1594112180266788,(19.72525616279635-12.885871516251864j),23.561226950676538,-0.5786689016263787,(16.669546430104823-23.938734500088618j),29.170820825803883,-0.9625296124945207,(31.998214867091562-35.60279047453709j),47.86903429414832,-0.8386690470382777,(34.86376848409304-31.64024628419077j),47.08064929285372,-0.7369649783338493,(16.801695292667926-8.879085348430442j),19.003555491864454,-0.4861583929825367,(19.133474538214116-12.090695886829721j),22.633487909120173,-0.5635551949697938,(7.300421963771031+34.851701258956524j),35.60810640138931,1.3643108085541715,(32.721517948300416-38.01624832025913j),50.15907568116214,-0.8601089689022087,(16.439424555532757-26.58704255824357j),31.259006889389628,-1.0170116497974102,(42.858416327327085-30.775612164152335j),52.763454721661454,-0.6227549580391466,(26.979348255187702-20.315239672757073j),33.77268415800353,-0.6454133886746263,(-10.202882937533477-25.126171673199046j),27.118689555140417,-1.9565210142315095,(-11.677575281531995+7.242251441172488j),13.741032362708852,2.5864636508240273,(35.364553674805606-48.8222723985033j),60.28487321685154,-0.9439124313825447,(9.157868624591305-25.64693727087658j),27.232920319377286,-1.2278329664019323,(-18.34707871247753+16.67823869163916j),24.794736198175926,2.4038051613200446,(-1.0361108369699918-8.842734582256938j),8.903228659240952,-1.6874353499910215
332,(29.478907440006868-17.7138133618192j),34.391643864082106,-0.5410794540187999,(10.371285771560114-17.41799549704106j),20.271905082904958,-1.0337401364791594,(3.2084643245844395-5.480153189747473j),6.350300961783661,-1.0411292948909623,(7.794481109240831-16.705261411740395j),18.434199049508358,-1.1342334431331915,(-7.85738110267809-6.322027836438862j),10.084962754389855,-2.464054742673371,(7.529947435724228-16.140697858029636j),17.81073372236451,-1.134290167788897,(-31.702758286902885+3.1927669874676923j),31.8631235762292,3.0412216361462145,(3.016585009213033+4.4434958760674945j),5.370702069416774,0.9743883152746603,(27.01517337943569-1.6607462671795012j),27.06617207668867,-0.061397308833550976,(-47.97066151313316+15.475862560952452j),50.405224808675186,2.829523048224218,(95.62277481177706-10.09344652691588j),96.15400524936825,-0.10516541380636872,(10.908451677986724+0.9867709578482322j),10.952992053965167,0.09021377003818236,(5.363712484815146-2.487741861031885j),5.912552002891159,-0.4342785408626599,(-1.8977249653396875-4.401228555079478j),4.792929463086277,-1.9778904433132656,(23.805459926984753+12.957425813732643j),27.103409491310533,0.4984601744440528,(2.462697933844181-3.151193574701379j),3.9993627065570903,-0.9074301961904038,(14.153777357748597-8.33859166454543j),16.427462507665123,-0.532397785153908,(47.05913053707615-5.460599557151259j),47.374886959539374,-0.11552035443633862,(17.484037858523873-18.635029240222895j),25.55300167538558,-0.8172539700023967,(0.0924467353609888+12.755553395750798j),12.755888398333086,1.5635488861008977,(24.97091916687063-8.953413387324037j),26.527540694958898,-0.3442745525822048,(25.561633483666732-8.39479814008931j),26.904827488132295,-0.3173166342310388,(-11.323753561712637+10.83515586133284j),15.672523640619435,2.3782406356213937,(-13.44549461502037+27.70308248814397j),30.79353998466969,2.0226496579646938,(10.856593999821659-6.947691994348751j),12.889377693484715,-0.5692786775083543,(7.625497909400817+3.259230525025732j),8.292816287699598,0.40391199244356074,(-35.12887995147765+40.398299769305154j),53.53560339527303,2.2865388400032263,(13.072020394281447+18.835412840704173j),22.9270690248072,0.9640998300149188
333,(-19.12044956885737-35.10823259417141j),39.97723836887258,-2.069495331014227,(4.3057332377214905-28.235156205216594j),28.5615718168206,-1.419466725861459,(13.447849584489632-4.719048281858608j),14.251809538917177,-0.3374894762388017,(-0.4316703143710079-0.5145881720661416j),0.6716697455889596,-2.2687906751021765,(-12.232806740898784-16.955692428699656j),20.90782309320704,-2.1957784250772465,(-74.51760429576446-60.30898669349777j),95.86473400566355,-2.461191327679248,(-84.00967914235206+34.56937708142977j),90.8441964101121,2.7512181300622385,(-15.199289708866129-23.891317412978307j),28.316310765735782,-2.13739814682577,(-15.382794611557928-33.788561936009245j),37.12542643209514,-1.9980210960928666,(-67.75420465873034+27.863761028265998j),73.25995787316172,2.7514277431801393,(51.15603799318607-59.210069753383806j),78.24814747558483,-0.8582446228366967,(-12.818201375096034-29.104201612879105j),31.801899912043442,-1.985658732987144,(-18.009687841494582-17.645713651728414j),25.213489770891936,-2.366402243649429,(-18.91038552612962-40.47408274969197j),44.673863221975395,-2.007879485180579,(-11.655955086303157-41.9502690089725j),43.539480461979274,-1.841811836544005,(3.098586875792205-17.19128971023177j),17.468305084579686,-1.3924693066661102,(-3.6555930895694226-18.403948565314167j),18.763493374935198,-1.7668751100330558,(-13.348064875401926-16.690949627131857j),21.37191230033924,-2.245365733435079,(0.6177762853485689-27.73143830375032j),27.738318585189145,-1.548522901433001,(-30.330641639157026-2.180838235841974j),30.408944040427915,-3.069814033648812,(7.524922419699069-29.589342761760662j),30.531191632418277,-1.3217635262119052,(-3.3714775311634853-27.115221747446466j),27.324020772139924,-1.6945003641430152,(-8.095165516308663-39.11155679479495j),39.9405255304547,-1.77489078485753,(-13.919343884892257-0.6398849643713209j),13.934044170789612,-3.095654082149976,(-9.70161883084418-16.808183547094757j),19.407123488343586,-2.094279505240986,(8.414552915894491-8.425020151840561j),11.907378608800009,-0.7860197489065285,(-27.859907263012634-2.69970211808592j),27.990405931855683,-3.044991498909347,(-9.774545772266668-20.12916397921703j),22.376885117378258,-2.0228506291747848
334,(-0.30357978733793356-16.406052483485155j),16.408860983570722,-1.5892983488923742,(18.902371289094035-2.8780774841281307j),19.120224118859376,-0.15109960613988002,(-12.10891281809046+5.953468592395204j),13.493315304874171,2.684639242549614,(-9.478646078680676-3.9961027061813716j),10.286572233899815,-2.742613821203645,(-7.145549434222314-3.9339768933580768j),8.156902041485486,-2.6383278501706275,(-10.822576672702095+5.212255578241634j),12.012317596926355,2.692765400969126,(-41.373966750562815+8.755778915434735j),42.29029190124666,2.933044299394878,(9.487041917851332+3.976127243984569j),10.286571450751929,0.3968723808470254,(5.257958664002859+8.420821867541674j),9.927556105972446,1.0126288029453179,(-92.49490574834034+11.545732000461088j),93.21272186145428,3.0174093807842888,(42.199044357024846-59.01700330885008j),72.55181613304364,-0.9500528704655492,(8.383411170868065-4.402339296858882j),9.46901125485145,-0.48354503499499496,(0.024303964324123406+1.9449928387581954j),1.9451446798381173,1.558301319612244,(9.742506789936224+17.239529036357215j),19.80196454767448,1.0564142491179092,(15.058729494048334+5.0982487402819j),15.89834815924935,0.3264450871652849,(5.504185599924414-1.3015951575091345j),5.655988779379474,-0.23220807948091718,(1.0931505419047707-4.382220633504945j),4.5165070339791535,-1.3263341735996441,(21.013869727775624+18.702916599485356j),28.13150920699474,0.7272778911270955,(16.281386999031483+9.392019732984263j),18.796105907261673,0.5232281765976096,(-2.0852308879056434+3.7281456194126603j),4.271680888762826,2.080767752593378,(9.415631721222898-22.502851880406908j),24.393287262302955,-1.174512610371548,(-6.438562233716974-19.628927838938452j),20.657925639901492,-1.887751824488118,(3.650429104740728-4.41286490532964j),5.7270419346664605,-0.8796742276173665,(-11.00463019935407+16.976781490277027j),20.231485254255265,2.1459167601695266,(10.609366392489587-9.571186614678771j),14.288676232006015,-0.7339989095493862,(16.46775465374047+9.721714387480981j),19.123249566105276,0.5332925885502656,(-21.06488247757516+30.25185828973995j),36.86331786175195,2.179046183575342,(12.540738450445286+17.071299633596926j),21.182525629927216,0.9372181362062874
335,(10.580154112645479+5.741207837067412j),12.037488462122543,0.49717447311907786,(34.87173126070317-1.7496532844970396j),34.91559719859671,-0.050131932844774206,(-0.3981138148137777-0.23310814526771217j),0.461339372843606,-2.611879754714624,(11.457588245481459-4.071953297388285j),12.159651806655742,-0.3414716859280379,(14.195164157083141-14.46629685079639j),20.26762023578248,-0.7948577162905167,(30.892889240984214+40.118599244453655j),50.63469769824636,0.9145930755873178,(7.646317934876886+21.188559456408594j),22.526012292436096,1.2244706719976097,(27.629149791006807-5.573741817995369j),28.185750229993204,-0.19906241154701698,(17.737160923455654+5.7199673395838095j),18.636654849797154,0.31195543749490173,(-36.85026821381688+30.561952340105353j),47.87457778684961,2.4492068744659883,(94.83042323045392-50.16393132699339j),107.28107557368318,-0.48656632865125443,(23.95532876969714-14.488999164341628j),27.996229625586583,-0.5439663893242415,(9.115048271730931+12.777768666292562j),15.695715246055945,0.9511653095757132,(22.245047347474888+15.16283006557115j),26.921247131007657,0.5982885301933536,(33.007397191593626+11.299432285144967j),34.887898178741,0.3298258552058083,(17.450576716505193-5.337882239692177j),18.2487154217346,-0.29684775320754975,(21.272191834095164-5.857019102412936j),22.063789751368077,-0.2686793860954176,(36.10053692541291-36.21154864829789j),51.132426324311524,-0.7869333374253431,(20.32450632420943-9.93412079378782j),22.622385225002173,-0.4546277572841403,(16.682699051412577-1.707408595103558j),16.769844714565355,-0.10199094513944373,(13.50804241725757-9.072845705478478j),16.27217684091004,-0.5914532956237056,(27.325451509594714-3.8973720100720577j),27.60198921795502,-0.14167239817426386,(13.512066739643195+2.112459096945213j),13.676199435985074,0.15508333756631654,(-18.507531513097206-0.031047674840591455j),18.507557555398797,-3.1399150854228304,(35.04267029480865-0.7722167291673614j),35.05117772725291,-0.022032903354444997,(18.07785549035251-8.901097470992967j),20.150394420908633,-0.4575296188784738,(-24.2332922143324-11.251409233785882j),26.71790899923393,-2.7069143640520545,(22.02921759110849+2.30591910634819j),22.1495754045405,0.10429567376884341
336,(-4.182321127568584-53.012208339459775j),53.17693149327437,-1.6495267990871003,(17.12634607414192-48.493321389497126j),51.428726887181796,-1.2313009878327168,(16.64095847856793-0.4531525231738329j),16.64712726853137,-0.027224427244261135,(2.1471672819259044-19.06983920671624j),19.19033857717432,-1.458673618105849,(-1.5150381983874728-21.889152157583425j),21.941520524348633,-1.6399002284551263,(-6.025915226107726-9.238008193314844j),11.029616933148182,-2.148783871136753,(-42.43533895918346+20.976060625344132j),47.336593793162876,2.682510271238178,(-12.118551583169562-7.159918364937454j),14.075642914855084,-2.607948313432101,(-1.1834215026464605-23.30077713744941j),23.330810137284367,-1.6215416524283344,(-64.68560347350967+13.906084460031774j),66.16348299282365,2.929836002675694,(44.547236532875516-92.4245254521384j),102.59994730880196,-1.1216642905505971,(5.382148738610475-19.680298704220785j),20.40298218721667,-1.3038447110660787,(10.838671096294483-10.6696335667536j),15.209137765910485,-0.7775391502383427,(-2.627449557200061-26.437542901134282j),26.56778436047964,-1.6698543217914994,(7.631909388468767-20.885570301133995j),22.236301124904024,-1.220454940750493,(7.571097693615753-13.155584437630365j),15.178633738973216,-1.0485830045054634,(4.886265963866685-19.831538238604402j),20.424629837009793,-1.3292194573912177,(-25.92114646991284-22.120466197933347j),34.07669084768336,-2.435142313490608,(20.413692474222785-21.704583869723884j),29.796103795463228,-0.8160377698945512,(-7.663562308151024-17.11735770614169j),18.75457603068972,-1.9917418270365943,(9.923561268376464-29.73082297969566j),31.343243343617473,-1.2486436091638984,(13.642389308573565-19.3287933921015j),23.65833975665302,-0.9561839589729806,(-19.21505420475878-13.278310926725384j),23.356623239642598,-2.5369075764587987,(-14.190593939495939-9.416317986086518j),17.03056078849887,-2.555743538684865,(9.657204466030574-21.55056810024207j),23.615431047132976,-1.1495083050615238,(11.025912790110842-21.411754843316455j),24.083894999053115,-1.0952629710944146,(-33.02635098747918+7.942280278143258j),33.96792127235269,2.9055909050785917,(17.94116548239542-25.714034996939382j),31.354377919048563,-0.9616030146187453
337,(-15.89828022920304-29.96718989148631j),33.923263172027944,-2.0585630398717165,(15.085622910129558-44.98319844849176j),47.44538082092942,-1.2472217341386524,(-5.186541959642382+10.854443372566635j),12.029927615218089,2.016548401490503,(6.297717502061559-8.77981809375573j),10.804927186020876,-0.9485571996558789,(-2.093325985018267-18.07375164262023j),18.194573699833427,-1.686103889243289,(-10.714578448040362-39.621293557138245j),41.04447702748977,-1.8349040095845977,(-81.30139201152495-5.618028051185174j),81.49526723801546,-3.0726010724169712,(3.9641490659143184-18.142468253773743j),18.570504359224532,-1.3556761838248153,(6.423632452828211-25.117709729214297j),25.92609488392138,-1.3204215521940028,(-75.39647676514366-0.7964971979325002j),75.4006837925437,-3.13102892960371,(10.579431106580788-129.24297933290717j),129.67525619556397,-1.489121512758652,(23.833607359886056-25.24991760491458j),34.72173928305133,-0.814245263538319,(5.000588855416861-20.447226505740787j),21.049820917955284,-1.330943482046246,(18.018031806123-23.236458491679805j),29.403783317832055,-0.9112234530584321,(25.03608348552211-33.0739333481566j),41.48120711132137,-0.9228472426226595,(10.301649255009611-4.987272126799833j),11.44538599785934,-0.45086605781843986,(1.8895342006022027-11.903222609932646j),12.052263189826927,-1.4133684908054012,(1.2658098940402418+4.32005128606675j),4.50167944239671,1.285766425552259,(12.869109177986038-21.364914915013237j),24.94140253395305,-1.028652301900574,(-5.057139777231399-13.050656683929812j),13.996224584089022,-1.9404813025991006,(11.043043578215862-26.46214386558495j),28.67392316083186,-1.175453100998953,(12.360723785157797-15.915260294205574j),20.15150125239512,-0.9104508698440953,(-2.547999443772576-0.4016086111167172j),2.5794554933141325,-2.9852615460979197,(-30.242925861778495-2.2397866464727163j),30.32575158017931,-3.0676677593219384,(13.83515641250208-14.965946543195711j),20.38114591705258,-0.8246400503687707,(9.478877124663924-15.63369971704835j),18.28282468294532,-1.0257496293924266,(-20.85295212832319-17.327495215219376j),27.112500860296695,-2.4482701120045705,(-21.72114416690435-8.507721623596813j),23.3278681225709,-2.768279846403814
338,(-11.426902850365295-2.031854712765046j),11.606142439478848,-2.965618644614364,(9.921761458361079+13.534194977825639j),16.781411863559637,0.9382067822420624,(-6.977507365216207+1.2091936589730494j),7.081508196461193,2.969998110687395,(-13.913454886139633-2.9315056958382804j),14.21892937296529,-2.93393419734525,(-6.601197377681542+11.799659027309918j),13.520641995847908,2.0808579878571956,(-28.26358210528585+61.108207428130335j),67.32787749886103,2.004010463522312,(-55.841651227360835+42.96363105904842j),70.456820859135,2.485801238474562,(-8.794850283994812+11.59760540348798j),14.555199847920234,2.219609444322285,(-9.757795038376791+12.318147858963858j),15.714685192082806,2.2407310347228786,(-74.26728286673438+30.852206737504687j),80.42069363653404,2.7478631948993786,(-25.66124438713109-79.2145015225928j),83.26726076297288,-1.8840748919890586,(0.1349904570802778+17.431388898905503j),17.43191158101683,1.5630523793991578,(-7.431703595960874+12.360468920397983j),14.422600676380881,2.1121327537030634,(-38.120390385100094+16.486765221162678j),41.53284953588148,2.733393337866057,(-21.77346506913412+26.798932878475853j),34.52921349440004,2.253097869385304,(1.3577375245981411+0.8981149573404325j),1.6279009989248407,0.5844025877141682,(-1.1727428210491926-3.245941731372719j),3.451298805926451,-1.9174979400668968,(38.95847950761856+4.437902738324426j),39.21043364029991,0.11342472794566201,(-4.2101933652499985+0.32031586260971245j),4.222360764386969,3.0656579062213076,(-11.529889554922145+4.507503117955012j),12.379658214469288,2.7689203290260047,(-2.822776342540532+0.2525797959197007j),2.834054133800789,3.0523511092976863,(4.708243245268919+5.415916430291044j),7.176329510029266,0.8551841038366536,(-23.576064762502913+7.4421361717765215j),24.72278747400859,2.835827061787461,(-12.974651640041005+15.829195707248266j),20.467169367520896,2.2574141594953288,(-8.36458900213088+10.62674697026683j),13.523834528144898,2.237637833455422,(-1.8139259629745954+2.786980334992883j),3.3252949924465884,2.14777384832902,(-31.404775493715825+39.1368957513779j),50.17924404437472,2.247019649367603,(11.44879850741423+10.512731551303968j),15.543246505577663,0.7428009166356927
339,(-21.79990840222156+5.13511616362668j),22.396549385099263,2.910253120405642,(7.961649364295424-31.780242334534087j),32.762351311248985,-1.3253264449017106,(-8.493973120065032+0.13569520197114882j),8.49505694814492,3.1256185437148956,(9.415346333759429-4.29164382180865j),10.3473162355224,-0.427678068542889,(-3.108307850586117-0.35538830079190653j),3.128558540023671,-3.027752020984065,(-24.679341220023325-7.087902978424566j),25.676998494487286,-2.8619200923873076,(-52.703818510526574-29.527204608760844j),60.41149143663109,-2.630915619636566,(15.87589898550419-6.335989876528043j),17.093534927375284,-0.37972585106401063,(2.2213077822708565-12.042337603142222j),12.245493179600004,-1.3883884927251384,(-48.10185399394628+2.483975506337753j),48.16594743146875,3.0899985706871425,(-28.053773169167318-61.18327179150063j),67.3082976767332,-2.0007131179299305,(14.504674092085748-18.70020142168355j),23.666074954017173,-0.9110848737504411,(-16.007245789327275-1.393299685028893j),16.067769035315305,-3.054769664956647,(3.283818401326508-1.4680747086914598j),3.5970413735721887,-0.4204090864842394,(18.96255720886162-20.404219452058875j),27.855174516544096,-0.822003097895082,(5.453860367570736-1.4533188922674078j),5.644176530866144,-0.260423689681109,(5.184093317577925-8.650095335247183j),10.084590861022631,-1.0308839356634973,(-16.480846405118587-7.617526663117222j),18.15612873639125,-2.708635677055231,(27.465493452148362-9.24847119589653j),28.980813481186694,-0.3248049426669623,(-7.430289069621617-6.8875197155576355j),10.13149167153256,-2.3940850352618694,(17.352540213089075-18.52987443835629j),25.386352604266,-0.8181972941428259,(7.105580274807979+5.143599259844161j),8.771880322234773,0.6265747667546995,(-11.981409760243908+3.7522903808177963j),12.555232492663995,2.838092015912151,(-10.001270857409875-13.589162441736512j),16.872781472868613,-2.205260226463787,(6.466737073585067-9.295116428213266j),11.32333333400195,-0.9629530710582274,(6.186635245603608-3.005385627986737j),6.877993779806292,-0.45221251852220046,(-30.087031138915453-19.85248696731764j),36.04650720307843,-2.5583343403190852,(-9.068292643536026-1.290954031414298j),9.159721271962068,-3.000183709345327
